,Approach__125_yards_RTP_Score_RANK THIS WEEK,Approach__125_yards_RTP_Score_RANK LAST WEEK,Approach__125_yards_RTP_Score_PLAYER NAME,Approach__125_yards_RTP_Score_ROUNDS,Approach__125_yards_RTP_Score_AVG RTP
141,T141,T141,Nick Watney,80,-0.081
142,143,143,John Rollins,84,-0.079
143,144,144,Ryan Palmer,85,-0.07400000000000001
144,145,145,Bo Van Pelt,83,-0.07
145,146,146,Hudson Swafford,75,-0.069
146,147,147,Tyrone Van Aswegen,79,-0.068
147,148,148,Roberto Castro,76,-0.064
148,149,149,Phil Mickelson,71,-0.063
149,150,150,Seung-Yul Noh,92,-0.062
150,151,151,James Hahn,82,-0.059000000000000004
151,T152,T152,J.J. Henry,91,-0.057
152,T152,T152,Michael Thompson,74,-0.057
153,154,154,John Huh,87,-0.052000000000000005
154,155,155,Ernie Els,85,-0.051
155,156,156,Derek Ernst,80,-0.049
156,157,157,Dustin Johnson,58,-0.048
157,158,158,D.A. Points,75,-0.045
158,T159,T159,Briny Baird,50,-0.043
159,T159,T159,D.H. Lee,54,-0.043
160,161,161,Trevor Immelman,84,-0.040999999999999995
161,T162,T162,Bronson La'Cassie,51,-0.038
162,T162,T162,Mark Wilson,69,-0.038
163,164,164,Scott Stallings,77,-0.037000000000000005
164,165,165,Brendon de Jonge,109,-0.036000000000000004
165,166,166,Morgan Hoffmann,103,-0.03
166,167,167,Charlie Beljan,76,-0.021
167,168,168,Davis Love III,74,-0.018000000000000002
168,169,169,Lucas Glover,68,-0.013999999999999999
169,170,170,Kyle Stanley,87,-0.011000000000000001
170,171,171,Matt Jones,83,-0.006999999999999999
171,172,172,Gonzalo Fernandez-Castaño,83,0.006999999999999999
172,173,173,Martin Kaymer,65,0.011000000000000001
173,174,174,Willy Wilcox,51,0.013000000000000001
174,175,175,Kevin Tway,64,0.027999999999999997
175,176,176,Wes Roach,67,0.035
176,177,177,Mike Weir,69,0.066
