,Approach_175-200_yards_RTP_Score_RANK THIS WEEK,Approach_175-200_yards_RTP_Score_RANK LAST WEEK,Approach_175-200_yards_RTP_Score_PLAYER NAME,Approach_175-200_yards_RTP_Score_ROUNDS,Approach_175-200_yards_RTP_Score_AVG RTP
142,T143,T143,John Huh,87,+.081
143,T143,T143,Troy Matteson,62,+.081
144,145,145,Jamie Lovemark,64,+.082
145,146,146,Robert Allenby,83,+.083
146,T147,T147,Ken Duke,80,+.084
147,T147,T147,John Merrick,87,+.084
148,T147,T147,Heath Slocum,71,+.084
149,150,150,Danny Lee,84,+.085
150,T151,T151,Brian Gay,81,+.086
151,T151,T151,Martin Laird,66,+.086
152,153,153,Briny Baird,50,+.088
153,T154,T154,Trevor Immelman,84,+.089
154,T154,T154,Kevin Kisner,85,+.089
155,156,156,Davis Love III,74,+.091
156,T157,T157,Jim Herman,62,+.096
157,T157,T157,Ian Poulter,57,+.096
158,T157,T157,Rory Sabbatini,82,+.096
159,T157,T157,Kevin Streelman,79,+.096
160,T157,T157,Hudson Swafford,75,+.096
161,162,162,Mike Weir,69,+.099
162,163,163,Jonathan Byrd,76,+.103
163,164,164,Jeff Maggert,54,+.108
164,165,165,Geoff Ogilvy,84,+.109
165,166,166,Spencer Levin,59,+.110
166,167,167,Brad Fritsch,50,+.119
167,T168,T168,Nicholas Thompson,85,+.122
168,T168,T168,Y.E. Yang,79,+.122
169,170,170,Charlie Wi,72,+.125
170,171,171,Derek Ernst,80,+.131
171,172,172,Martin Flores,85,+.139
172,173,173,Bronson La'Cassie,51,+.141
173,T174,T174,John Rollins,84,+.156
174,T174,T174,Boo Weekley,73,+.156
175,T176,T176,Sangmoon Bae,76,+.163
176,T176,T176,Jim Renner,61,+.163
