,Driving_Pct._300-320_Measured_RANK THIS WEEK,Driving_Pct._300-320_Measured_RANK LAST WEEK,Driving_Pct._300-320_Measured_PLAYER NAME,Driving_Pct._300-320_Measured_ROUNDS,Driving_Pct._300-320_Measured_%,Driving_Pct._300-320_Measured_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300-320_Measured_RELATIVE TO PAR
108,109,109,Blayne Barber,76,18.75,27,144,3.04
109,110,110,Scott Brown,97,18.62,35,188,3.43
110,111,111,Chad Campbell,97,18.23,35,192,3.14
111,112,112,Louis Oosthuizen,68,18.09,17,94,3.47
112,113,113,Bo Van Pelt,81,18.0,27,150,3.48
113,114,114,Webb Simpson,81,17.42,23,132,3.09
114,115,115,John Senden,80,17.31,18,104,2.61
115,116,116,Jonathan Byrd,69,17.24,20,116,3.3
116,117,117,John Merrick,78,16.9,24,142,2.67
117,118,118,Andrew Svoboda,80,16.88,26,154,2.62
118,119,119,Brian Harman,90,16.67,27,162,3.26
119,120,120,Russell Knox,96,15.96,30,188,3.3
120,121,121,Matt Kuchar,97,15.82,25,158,3.2
121,122,122,Pat Perez,96,15.76,29,184,3.45
122,123,123,Ian Poulter,68,15.69,16,102,3.25
123,124,124,Jonathan Randolph,72,15.67,21,134,2.71
124,125,125,Chris Kirk,76,15.57,19,122,3.16
125,126,126,Bill Lunde,50,15.56,14,90,3.0
126,127,127,Troy Merritt,91,15.52,27,174,3.19
127,128,128,Steve Wheatcroft,87,15.43,25,162,3.0
128,129,129,Alex Cejka,94,15.22,28,184,2.89
129,130,130,Jamie Donaldson,50,15.15,10,66,3.6
130,131,131,Oscar Fraustro,58,15.09,16,106,3.13
131,132,132,Ben Martin,93,15.0,24,160,2.75
132,133,133,Whee Kim,71,14.93,20,134,3.4
133,134,134,Jeff Overton,94,14.71,25,170,3.28
134,135,135,Danny Lee,120,14.68,32,218,3.25
135,136,136,Rory Sabbatini,81,14.19,21,148,3.14
136,137,137,Jonas Blixt,78,14.04,16,114,2.94
137,T138,T138,Jim Furyk,71,13.89,15,108,2.67
138,T138,T138,Zach Johnson,90,13.89,20,144,3.45
139,140,140,Ricky Barnes,82,13.7,20,146,3.25
140,141,141,Brendon de Jonge,106,13.64,27,198,3.11
141,142,142,Fabián Gómez,83,13.41,22,164,2.73
142,143,143,Chris Stroud,84,13.13,21,160,2.38
143,144,144,Jim Renner,68,13.08,17,130,2.94
144,145,145,Ryan Moore,81,12.9,16,124,3.0
145,146,146,Chez Reavie,56,12.73,14,110,2.21
146,147,147,Cameron Tringale,96,12.5,21,168,2.95
147,148,148,Spencer Levin,99,12.23,23,188,2.87
148,149,149,Francesco Molinari,56,12.22,11,90,3.09
149,150,150,Daniel Summerhays,101,11.86,23,194,3.13
150,151,151,John Huh,102,11.73,23,196,2.91
151,152,152,Luke Donald,71,11.4,13,114,3.23
152,153,153,Tim Wilkinson,73,11.36,15,132,2.87
153,154,154,Luke Guthrie,84,11.33,17,150,2.82
154,155,155,Andrew Putnam,68,11.11,14,126,3.0
155,156,156,D.A. Points,72,10.77,14,130,2.29
156,T157,T157,Roberto Castro,54,10.71,9,84,2.44
157,T157,T157,Bryce Molder,91,10.71,18,168,2.94
158,159,159,William McGirt,103,10.68,22,206,2.68
159,160,160,Ken Duke,93,10.47,18,172,2.33
160,161,161,Robert Allenby,63,10.19,11,108,1.18
161,162,162,Scott Langley,94,9.89,18,182,2.89
162,163,163,Sung Joon Park,79,9.46,14,148,2.0
163,164,164,Kevin Na,98,9.33,14,150,3.0
164,165,165,Jerry Kelly,79,9.21,14,152,2.64
165,166,166,Brian Stuard,97,9.09,16,176,3.0
166,167,167,Jon Curran,83,8.55,13,152,2.23
167,168,168,Brendon Todd,96,8.13,13,160,2.69
168,169,169,David Hearn,97,8.06,15,186,2.8
169,170,170,Mark Wilson,89,7.65,13,170,1.46
170,171,171,Jason Bohn,95,7.37,14,190,2.36
171,172,172,Heath Slocum,57,7.29,7,96,1.57
172,173,173,Colt Knost,90,7.23,12,166,2.58
173,174,174,Brian Davis,86,7.05,11,156,1.82
174,175,175,Zac Blair,108,6.93,14,202,2.57
175,176,176,K.J. Choi,66,6.9,8,116,2.0
176,177,177,Steven Alker,62,6.78,8,118,2.5
177,178,178,Chad Collins,79,6.58,10,152,1.9
178,179,179,Greg Chalmers,58,5.81,5,86,2.4
179,180,180,Mark Hubbard,79,4.05,6,148,-0.5
180,181,181,Ben Crane,62,3.64,4,110,0.25
181,182,182,Justin Leonard,61,3.39,4,118,-0.25
182,183,183,Billy Hurley III,83,2.82,4,142,0.5
183,184,184,David Toms,62,2.59,3,116,-1.33
