,2-Putts_per_Round_RANK THIS WEEK,2-Putts_per_Round_RANK LAST WEEK,2-Putts_per_Round_PLAYER NAME,2-Putts_per_Round_ROUNDS,2-Putts_per_Round_AVG,2-Putts_per_Round_TOTAL 2 PUTTS,2-Putts_per_Round_TOTAL ROUNDS
139,T140,T140,Steve Flesch,112,9.87,1046,106
140,T140,T140,Jerry Smith,95,9.87,938,95
141,T142,T142,Scott Dunlap,80,9.86,779,79
142,T142,T142,David Morland IV,88,9.86,848,86
143,T144,T144,Chris DiMarco,108,9.85,1015,103
144,T144,T144,Steve Elkington,64,9.85,601,61
145,T144,T144,"Dave Stockton, Jr.",61,9.85,601,61
146,147,147,Chris Riley,104,9.84,984,100
147,148,148,Garrett Willis,88,9.83,845,86
148,149,149,Jeff Julian,55,9.82,540,55
149,T150,T150,J.L. Lewis,108,9.81,1040,106
150,T150,T150,Billy Mayfair,102,9.81,981,100
151,T152,T152,Jason Gore,82,9.8,784,80
152,T152,T152,Craig Perks,78,9.8,745,76
153,T154,T154,Vijay Singh,98,9.78,900,92
154,T154,T154,Scott Verplank,99,9.78,949,97
155,156,156,Mark Brooks,88,9.77,860,88
156,157,157,Tiger Woods,76,9.76,742,76
157,T158,T158,Edward Fryatt,93,9.75,858,88
158,T158,T158,Jeff Maggert,84,9.75,819,84
159,T158,T158,Willie Wood,52,9.75,507,52
160,161,161,Matt Gogel,83,9.73,788,81
161,162,162,Brian Wilson,88,9.72,836,86
162,163,163,Shigeki Maruyama,98,9.7,912,94
163,164,164,José Coceres,60,9.68,552,57
164,165,165,Corey Pavin,72,9.66,676,70
165,166,166,Geoff Ogilvy,60,9.65,579,60
166,T167,T167,Dudley Hart,80,9.64,723,75
167,T167,T167,J.P. Hayes,76,9.64,733,76
168,T167,T167,Justin Leonard,106,9.64,954,99
169,170,170,Jesper Parnevik,91,9.63,876,91
170,171,171,Brian Gay,114,9.62,1077,112
171,172,172,Brandel Chamblee,77,9.6,739,77
172,T173,T173,David Duval,78,9.58,699,73
173,T173,T173,Bob Estes,91,9.58,843,88
174,175,175,Loren Roberts,84,9.54,801,84
175,176,176,Nick Price,74,9.53,705,74
176,T177,T177,Frank Lickliter II,102,9.51,970,102
177,T177,T177,Rory Sabbatini,73,9.51,656,69
178,179,179,Davis Love III,75,9.47,710,75
179,180,180,Craig Kanada,80,9.45,737,78
180,181,181,Billy Andrade,82,9.43,745,79
181,182,182,Scott Hoch,84,9.42,791,84
182,183,183,Mark Calcavecchia,81,9.38,741,79
183,184,184,Ernie Els,70,9.37,562,60
184,185,185,Stuart Appleby,105,9.36,917,98
185,186,186,David Frost,87,9.28,807,87
186,187,187,Joe Ogilvie,110,9.26,1000,108
187,T188,T188,Brad Faxon,95,9.25,805,87
188,T188,T188,Bernhard Langer,62,9.25,564,61
189,T190,T190,Mark O'Meara,69,9.23,600,65
190,T190,T190,José María Olazábal,51,9.23,434,47
191,192,192,Phil Mickelson,85,9.21,755,82
192,193,193,Sergio Garcia,64,9.17,550,60
193,194,194,Steve Stricker,73,9.11,592,65
