,One-Putt_Percentage_-_Round_5_RANK THIS WEEK,One-Putt_Percentage_-_Round_5_RANK LAST WEEK,One-Putt_Percentage_-_Round_5_PLAYER NAME,One-Putt_Percentage_-_Round_5_%,One-Putt_Percentage_-_Round_5_# OF 1 PUTTS,One-Putt_Percentage_-_Round_5_# OF HOLES
66,T60,T60,J.J. Henry,38.89,7,18
67,T60,T60,Neal Lancaster,38.89,7,18
68,T60,T60,Tom Lehman,38.89,7,18
69,T60,T60,Spike McRoy,38.89,7,18
70,T60,T60,Hal Sutton,38.89,7,18
71,T60,T60,Kaname Yokoo,38.89,7,18
72,T73,T73,Greg Chalmers,36.11,13,36
73,T73,T73,Jonathan Kaye,36.11,13,36
74,T73,T73,Tom Pernice Jr.,36.11,13,36
75,T73,T73,Scott Verplank,36.11,13,36
76,T77,T77,Olin Browne,33.33,12,36
77,T77,T77,Bob Burns,33.33,6,18
78,T77,T77,Stewart Cink,33.33,6,18
79,T77,T77,John Daly,33.33,6,18
80,T77,T77,Robert Damron,33.33,12,36
81,T77,T77,Joel Edwards,33.33,6,18
82,T77,T77,Steve Flesch,33.33,6,18
83,T77,T77,David Frost,33.33,6,18
84,T77,T77,Donnie Hammond,33.33,6,18
85,T77,T77,Lee Janzen,33.33,12,36
86,T77,T77,Pete Jordan,33.33,6,18
87,T77,T77,Jerry Kelly,33.33,6,18
88,T77,T77,Ian Leggatt,33.33,6,18
89,T77,T77,Blaine McCallister,33.33,6,18
90,T77,T77,Andrew McLardy,33.33,12,36
91,T77,T77,Michael Muehr,33.33,6,18
92,T77,T77,Craig Parry,33.33,6,18
93,T77,T77,Carl Paulson,33.33,6,18
94,T77,T77,Scott Simpson,33.33,6,18
95,T77,T77,Kevin Sutherland,33.33,12,36
96,T77,T77,Garrett Willis,33.33,6,18
97,T98,T98,Stephen Ames,27.78,10,36
98,T98,T98,Paul Azinger,27.78,5,18
99,T98,T98,Jim Carter,27.78,5,18
100,T98,T98,José Coceres,27.78,5,18
101,T98,T98,Jeff Hart,27.78,5,18
102,T103,T103,Tripp Isenhour,22.22,4,18
103,T103,T103,Andrew Magee,22.22,4,18
104,T103,T103,Jesper Parnevik,22.22,4,18
105,T103,T103,Chris Smith,22.22,4,18
106,T107,T107,Billy Andrade,16.67,3,18
107,T107,T107,Bob May,16.67,3,18
108,T107,T107,David Peoples,16.67,3,18
109,T110,T110,Fulton Allem,11.11,2,18
110,T110,T110,Tom Byrum,11.11,2,18
