,1-Putts_per_Round_RANK THIS WEEK,1-Putts_per_Round_RANK LAST WEEK,1-Putts_per_Round_PLAYER NAME,1-Putts_per_Round_ROUNDS,1-Putts_per_Round_AVG,1-Putts_per_Round_TOTAL 1 PUTTS,1-Putts_per_Round_TOTAL ROUNDS
126,T127,T127,Doug Dunakey,83,6.8,551,81
127,T127,T127,Frank Nobilo,91,6.8,605,89
128,T129,T129,Chris DiMarco,108,6.79,699,103
129,T129,T129,Dicky Pride,78,6.79,530,78
130,T129,T129,David Toms,100,6.79,652,96
131,132,132,Tommy Armour III,93,6.78,617,91
132,T133,T133,Jeremy Anderson,69,6.77,467,69
133,T133,T133,Bill Glasson,69,6.77,440,65
134,T133,T133,Steve Lowery,100,6.77,650,96
135,136,136,Marco Dawson,57,6.75,385,57
136,T137,T137,Stephen Ames,88,6.74,566,84
137,T137,T137,Jeff Brehaut,80,6.74,519,77
138,T137,T137,Michael Clark II,87,6.74,573,85
139,T140,T140,Richie Coughlan,66,6.73,444,66
140,T140,T140,John Daly,84,6.73,552,82
141,T140,T140,Kent Jones,74,6.73,498,74
142,T140,T140,Jerry Kelly,104,6.73,680,101
143,T144,T144,Dudley Hart,80,6.72,504,75
144,T144,T144,J.P. Hayes,76,6.72,511,76
145,T144,T144,José María Olazábal,51,6.72,316,47
146,T144,T144,Scott Verplank,99,6.72,652,97
147,T148,T148,Andrew McLardy,75,6.71,503,75
148,T148,T148,Steve Pate,89,6.71,577,86
149,T148,T148,Tom Scherrer,69,6.71,443,66
150,T148,T148,Joey Sindelar,69,6.71,443,66
151,152,152,Geoff Ogilvy,60,6.7,402,60
152,153,153,Mark O'Meara,69,6.69,435,65
153,T154,T154,John Huston,64,6.68,401,60
154,T154,T154,Bob May,86,6.68,534,80
155,156,156,Cliff Kresge,84,6.67,547,82
156,T157,T157,Brandel Chamblee,77,6.65,512,77
157,T157,T157,Robin Freeman,105,6.65,685,103
158,T157,T157,Dennis Paulson,75,6.65,492,74
159,T157,T157,Mark Wiebe,62,6.65,412,62
160,T161,T161,John Cook,91,6.64,584,88
161,T161,T161,Chris Smith,101,6.64,644,97
162,163,163,Brent Schwarzrock,63,6.62,417,63
163,164,164,Rory Sabbatini,73,6.57,453,69
164,165,165,David Duval,78,6.56,479,73
165,T166,T166,Brandt Jobe,96,6.55,616,94
166,T166,T166,Tiger Woods,76,6.55,498,76
167,168,168,David Peoples,96,6.54,608,93
168,T169,T169,Donnie Hammond,51,6.53,333,51
169,T169,T169,Carl Paulson,93,6.53,607,93
170,T171,T171,Jeff Hart,87,6.52,554,85
171,T171,T171,Steve Jones,75,6.52,463,71
172,T171,T171,Gary Nicklaus,96,6.52,613,94
173,T171,T171,Bob Tway,109,6.52,691,106
174,175,175,Charles Howell III,89,6.51,553,85
175,T176,T176,Ernie Els,70,6.5,390,60
176,T176,T176,Glen Hnatiuk,104,6.5,656,101
177,178,178,Briny Baird,106,6.49,668,103
178,179,179,Mathew Goggin,96,6.48,603,93
179,180,180,Kevin Sutherland,101,6.45,632,98
180,T181,T181,Stewart Cink,102,6.42,623,97
181,T181,T181,Hal Sutton,96,6.42,610,95
182,T181,T181,Jean Van de Velde,52,6.42,289,45
183,184,184,Robert Allenby,108,6.4,678,106
184,185,185,Joe Durant,80,6.39,511,80
185,186,186,Carlos Franco,87,6.34,552,87
186,187,187,Chris Perry,80,6.31,492,78
187,188,188,Bradley Hughes,96,6.29,591,94
188,189,189,Per-Ulrik Johansson,82,6.28,502,80
189,190,190,J.J. Henry,86,6.27,527,84
190,191,191,Tim Herron,97,6.26,570,91
191,192,192,Fred Couples,68,6.24,424,68
192,193,193,Tom Lehman,82,6.13,478,78
193,194,194,Duffy Waldorf,77,6.08,438,72
