,One-Putt_Percentage_-_Round_2_RANK THIS WEEK,One-Putt_Percentage_-_Round_2_RANK LAST WEEK,One-Putt_Percentage_-_Round_2_PLAYER NAME,One-Putt_Percentage_-_Round_2_%,One-Putt_Percentage_-_Round_2_# OF 1 PUTTS,One-Putt_Percentage_-_Round_2_# OF HOLES
74,T75,T75,Fulton Allem,38.89,140,360
75,T75,T75,Matt Gogel,38.89,175,450
76,T75,T75,Pete Jordan,38.89,231,594
77,T75,T75,Spike McRoy,38.89,210,540
78,T75,T75,Kirk Triplett,38.89,161,414
79,80,80,Bradley Hughes,38.71,216,558
80,T81,T81,Mark Brooks,38.68,181,468
81,T81,T81,Chris DiMarco,38.68,188,486
82,T81,T81,Steve Pate,38.68,188,486
83,84,84,J.P. Hayes,38.65,160,414
84,85,85,Mark Calcavecchia,38.64,153,396
85,T86,T86,Paul Azinger,38.61,139,360
86,T86,T86,Nick Price,38.61,139,360
87,88,88,Ted Tryba,38.54,222,576
88,89,89,J.L. Lewis,38.52,208,540
89,90,90,Frank Lickliter II,38.51,201,522
90,91,91,Danny Ellis,38.48,187,486
91,92,92,Kaname Yokoo,38.46,180,468
92,T93,T93,Fred Funk,38.35,214,558
93,T93,T93,Michael Muehr,38.35,214,558
94,T95,T95,Jay Don Blake,38.31,200,522
95,T95,T95,Gabriel Hjertstedt,38.31,200,522
96,T95,T95,Chris Smith,38.31,200,522
97,98,98,Justin Leonard,38.29,193,504
98,99,99,Jeremy Anderson,38.25,179,468
99,100,100,Paul Stankowski,38.22,172,450
100,101,101,Garrett Willis,38.17,213,558
101,T102,T102,Steve Flesch,38.15,206,540
102,T102,T102,Glen Hnatiuk,38.15,206,540
103,T104,T104,Bob Burns,38.1,192,504
104,T104,T104,Donnie Hammond,38.1,96,252
105,T104,T104,Joey Sindelar,38.1,144,378
106,107,107,Jeff Hart,38.07,185,486
107,108,108,Jimmy Green,38.02,219,576
108,109,109,Kelly Grunewald,38.0,171,450
109,T110,T110,Ben Ferguson,37.93,198,522
110,T110,T110,Brian Wilson,37.93,198,522
111,112,112,Sergio Garcia,37.91,116,306
112,113,113,Cameron Beckman,37.9,191,504
113,114,114,Ronnie Black,37.85,109,288
114,115,115,Robin Freeman,37.71,224,594
115,116,116,Stephen Ames,37.68,156,414
116,117,117,Cliff Kresge,37.59,203,540
117,T118,T118,Dicky Pride,37.56,169,450
118,T118,T118,Tom Scherrer,37.56,169,450
119,120,120,Olin Browne,37.55,196,522
120,121,121,Brian Henninger,37.5,189,504
121,122,122,Larry Mize,37.44,155,414
122,123,123,Sean Murphy,37.39,175,468
123,124,124,Michael Clark II,37.36,195,522
124,T125,T125,Ben Bates,37.35,121,324
125,T125,T125,Marco Dawson,37.35,121,324
126,127,127,Neal Lancaster,37.28,208,558
127,128,128,Billy Andrade,37.18,174,468
128,129,129,Rich Beem,37.16,194,522
129,130,130,Mike Sposa,37.1,187,504
130,T131,T131,Kevin Johnson,37.04,200,540
131,T131,T131,Jerry Kelly,37.04,200,540
132,T131,T131,Jeff Maggert,37.04,180,486
133,T131,T131,Corey Pavin,37.04,140,378
134,T131,T131,Chris Tidland,37.04,180,486
135,136,136,Carlos Franco,36.97,173,468
136,137,137,Keith Clearwater,36.96,153,414
137,138,138,David Toms,36.89,166,450
138,139,139,Carl Paulson,36.85,199,540
139,140,140,Scott McCarron,36.81,159,432
140,141,141,Frank Nobilo,36.75,172,468
141,142,142,John Riegger,36.71,152,414
142,143,143,Tommy Tolles,36.67,198,540
143,144,144,Mathew Goggin,36.63,211,576
144,T145,T145,Craig Barlow,36.62,145,396
145,T145,T145,Robert Gamez,36.62,145,396
146,147,147,Ernie Els,36.6,112,306
147,148,148,Bob Estes,36.57,158,432
148,149,149,David Duval,36.55,125,342
149,150,150,Ian Leggatt,36.51,184,504
150,151,151,Doug Dunakey,36.48,197,540
151,T152,T152,Jeff Brehaut,36.44,164,450
152,T152,T152,Joe Durant,36.44,164,450
153,154,154,Tim Herron,36.42,177,486
154,155,155,Brent Schwarzrock,36.39,131,360
155,156,156,Jim Furyk,36.34,157,432
156,157,157,Tommy Armour III,36.3,196,540
157,158,158,Mark Wiebe,36.24,137,378
158,T159,T159,Briny Baird,36.11,195,540
159,T159,T159,Andrew McLardy,36.11,169,468
160,161,161,Bill Glasson,36.0,162,450
161,162,162,Dudley Hart,35.98,136,378
162,163,163,Shaun Micheel,35.94,207,576
163,164,164,Kevin Sutherland,35.91,181,504
164,T165,T165,Scott Hoch,35.88,155,432
165,T165,T165,Loren Roberts,35.88,155,432
166,167,167,Grant Waite,35.78,161,450
167,168,168,Bob May,35.75,148,414
168,169,169,Richie Coughlan,35.65,154,432
169,170,170,Brandt Jobe,35.63,186,522
170,171,171,David Peoples,35.52,179,504
171,172,172,Charles Howell III,35.51,147,414
172,173,173,Fred Couples,35.38,121,342
173,174,174,Gary Nicklaus,35.35,210,594
174,175,175,Davis Love III,35.28,127,360
175,176,176,Mike Weir,35.27,146,414
176,177,177,Tiger Woods,35.09,120,342
177,178,178,Scott Verplank,34.95,151,432
178,179,179,Robert Allenby,34.92,176,504
179,180,180,Steve Elkington,34.88,113,324
180,181,181,Geoff Ogilvy,34.85,138,396
181,182,182,Bob Tway,34.52,174,504
182,T183,T183,Vijay Singh,34.49,149,432
183,T183,T183,Duffy Waldorf,34.49,149,432
184,185,185,Stewart Cink,34.36,167,486
185,186,186,José María Olazábal,34.13,86,252
186,187,187,Hal Sutton,33.56,151,450
187,T188,T188,Per-Ulrik Johansson,33.33,168,504
188,T188,T188,Chris Perry,33.33,138,414
189,190,190,Rory Sabbatini,33.07,125,378
190,191,191,John Huston,32.72,106,324
191,192,192,J.J. Henry,32.1,156,486
192,193,193,Tom Lehman,31.31,124,396
193,194,194,Jean Van de Velde,29.63,80,270
