,3-Putt_Avoidance_-_Round_4_RANK THIS WEEK,3-Putt_Avoidance_-_Round_4_RANK LAST WEEK,3-Putt_Avoidance_-_Round_4_PLAYER NAME,3-Putt_Avoidance_-_Round_4_%,3-Putt_Avoidance_-_Round_4_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_4_TOTAL HOLES
150,151,151,Robert Allenby,3.94,17,432
151,T152,T152,Ben Ferguson,3.97,5,126
152,T152,T152,Bill Glasson,3.97,5,126
153,T152,T152,Shigeki Maruyama,3.97,15,378
154,155,155,Robert Damron,4.01,13,324
155,T156,T156,Jason Gore,4.04,8,198
156,T156,T156,Donnie Hammond,4.04,8,198
157,158,158,Jim Carter,4.11,17,414
158,T159,T159,Bob Burns,4.17,12,288
159,T159,T159,Tom Byrum,4.17,12,288
160,T159,T159,Hunter Haas,4.17,6,144
161,T159,T159,John Huston,4.17,9,216
162,T159,T159,Andrew Magee,4.17,12,288
163,T159,T159,Shaun Micheel,4.17,12,288
164,T159,T159,Dicky Pride,4.17,9,216
165,T159,T159,Chris Riley,4.17,15,360
166,T159,T159,Grant Waite,4.17,9,216
167,168,168,Brandt Jobe,4.25,13,306
168,T169,T169,Scott Dunlap,4.27,10,234
169,T169,T169,Ian Leggatt,4.27,10,234
170,T171,T171,Mathew Goggin,4.37,11,252
171,T171,T171,J.J. Henry,4.37,11,252
172,T171,T171,Kevin Johnson,4.37,11,252
173,174,174,Chris Smith,4.39,15,342
174,175,175,Bob Tway,4.4,19,432
175,176,176,Glen Hnatiuk,4.44,16,360
176,177,177,Jerry Smith,4.51,13,288
177,178,178,Stephen Ames,4.58,14,306
178,T179,T179,Steve Allan,4.63,10,216
179,T179,T179,Brett Quigley,4.63,10,216
180,181,181,"David Berganio, Jr.",4.76,12,252
181,182,182,David Duval,4.9,15,306
182,183,183,"Dave Stockton, Jr.",4.94,8,162
183,184,184,Marco Dawson,5.0,9,180
184,T185,T185,José Coceres,5.05,10,198
185,T185,T185,Brent Schwarzrock,5.05,10,198
186,T187,T187,Doug Barron,5.56,8,144
187,T187,T187,Ben Bates,5.56,8,144
188,T187,T187,Franklin Langham,5.56,10,180
189,T187,T187,Mark Wiebe,5.56,8,144
190,191,191,Mark O'Meara,6.02,13,216
191,192,192,Mark Hensby,6.25,9,144
192,193,193,Tom Scherrer,7.14,9,126
