,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
37,T38,T38,Jeremy Anderson,1.85,3,162
38,T38,T38,Cameron Beckman,1.85,7,378
39,T38,T38,Matt Gogel,1.85,5,270
40,T38,T38,J.J. Henry,1.85,5,270
41,T38,T38,Billy Mayfair,1.85,7,378
42,43,43,Kevin Sutherland,1.94,7,360
43,44,44,David Peoples,1.96,6,306
44,T45,T45,Mathew Goggin,1.98,5,252
45,T45,T45,Steve Stricker,1.98,5,252
46,T45,T45,Jay Williamson,1.98,5,252
47,T48,T48,José Coceres,2.02,4,198
48,T48,T48,Andrew McLardy,2.02,4,198
49,T48,T48,Craig Parry,2.02,4,198
50,T51,T51,Bob Estes,2.05,7,342
51,T51,T51,Phil Mickelson,2.05,7,342
52,T53,T53,Robert Gamez,2.08,3,144
53,T53,T53,Kelly Grunewald,2.08,3,144
54,T55,T55,Stuart Appleby,2.12,8,378
55,T55,T55,Stewart Cink,2.12,8,378
56,T57,T57,Stephen Ames,2.16,7,324
57,T57,T57,Scott Hoch,2.16,7,324
58,T57,T57,Tom Pernice Jr.,2.16,7,324
59,60,60,Edward Fryatt,2.22,6,270
60,61,61,Steve Lowery,2.27,9,396
61,T62,T62,Tommy Armour III,2.29,7,306
62,T62,T62,John Daly,2.29,7,306
63,T62,T62,Lee Janzen,2.29,7,306
64,T62,T62,Jerry Smith,2.29,7,306
65,T66,T66,Cliff Kresge,2.31,5,216
66,T66,T66,Brian Watts,2.31,5,216
67,68,68,Paul Azinger,2.34,8,342
68,T69,T69,Justin Leonard,2.38,9,378
69,T69,T69,Jeff Maggert,2.38,6,252
70,T71,T71,Tom Byrum,2.43,7,288
71,T71,T71,Jay Haas,2.43,7,288
72,T71,T71,Steve Pate,2.43,7,288
73,T74,T74,Mark Calcavecchia,2.47,8,324
74,T74,T74,José María Olazábal,2.47,4,162
75,T76,T76,John Cook,2.5,9,360
76,T76,T76,Joe Ogilvie,2.5,9,360
77,T78,T78,Hal Sutton,2.53,10,396
78,T78,T78,David Toms,2.53,10,396
79,80,80,Bob Tway,2.55,11,432
80,81,81,Mark O'Meara,2.56,6,234
81,T82,T82,Russ Cochran,2.59,7,270
82,T82,T82,Jimmy Green,2.59,7,270
83,T82,T82,Jeff Hart,2.59,7,270
84,T82,T82,J.P. Hayes,2.59,7,270
85,T82,T82,Scott Simpson,2.59,7,270
86,87,87,Bob May,2.61,8,306
87,T88,T88,Greg Chalmers,2.63,9,342
88,T88,T88,Mike Sposa,2.63,9,342
89,T90,T90,Billy Andrade,2.78,7,252
90,T90,T90,Briny Baird,2.78,11,396
91,T90,T90,Joel Edwards,2.78,10,360
92,T90,T90,Steve Flesch,2.78,11,396
93,T90,T90,Bradley Hughes,2.78,8,288
94,T90,T90,Kent Jones,2.78,5,180
95,T90,T90,Jeff Julian,2.78,3,108
96,T90,T90,Spike McRoy,2.78,8,288
97,T90,T90,Dennis Paulson,2.78,7,252
98,T90,T90,Dicky Pride,2.78,7,252
99,T90,T90,Joey Sindelar,2.78,5,180
100,T90,T90,Chris Tidland,2.78,7,252
101,T90,T90,Tommy Tolles,2.78,7,252
102,T90,T90,Willie Wood,2.78,5,180
103,104,104,Shigeki Maruyama,2.91,11,378
104,T105,T105,Brent Geiberger,2.94,9,306
105,T105,T105,Pete Jordan,2.94,9,306
106,T105,T105,Rocco Mediate,2.94,9,306
107,T105,T105,Kirk Triplett,2.94,9,306
108,109,109,Rich Beem,2.96,8,270
109,T110,T110,Scott Dunlap,2.99,7,234
110,T110,T110,Ernie Els,2.99,7,234
111,T110,T110,Per-Ulrik Johansson,2.99,7,234
112,T113,T113,Doug Dunakey,3.03,6,198
113,T113,T113,Brian Henninger,3.03,6,198
114,T113,T113,Frank Lickliter II,3.03,12,396
115,T116,T116,Ronnie Black,3.09,5,162
116,T116,T116,K.J. Choi,3.09,10,324
117,T116,T116,Robert Damron,3.09,10,324
118,T116,T116,Geoff Ogilvy,3.09,5,162
119,120,120,Michael Clark II,3.17,8,252
120,121,121,Fred Funk,3.21,15,468
121,T122,T122,Charles Howell III,3.22,11,342
122,T122,T122,Tiger Woods,3.22,11,342
123,T124,T124,Chris DiMarco,3.24,14,432
124,T124,T124,Steve Elkington,3.24,7,216
125,T124,T124,Steve Jones,3.24,7,216
126,T124,T124,Jim McGovern,3.24,7,216
127,T124,T124,Brent Schwarzrock,3.24,7,216
128,T124,T124,Duffy Waldorf,3.24,7,216
129,T130,T130,Brad Elder,3.33,12,360
130,T130,T130,Greg Kraft,3.33,12,360
131,T130,T130,Chris Smith,3.33,12,360
132,133,133,Scott Verplank,3.38,14,414
133,134,134,Jay Don Blake,3.4,11,324
134,135,135,Sergio Garcia,3.42,8,234
135,T136,T136,Kenny Perry,3.44,13,378
136,T136,T136,Chris Riley,3.44,13,378
137,T138,T138,Doug Barron,3.47,5,144
138,T138,T138,Carl Paulson,3.47,10,288
139,T138,T138,Jean Van de Velde,3.47,5,144
140,141,141,Tim Herron,3.51,12,342
141,T142,T142,Donnie Hammond,3.54,7,198
142,T142,T142,Garrett Willis,3.54,7,198
143,144,144,Woody Austin,3.57,9,252
144,T145,T145,Davis Love III,3.59,11,306
145,T145,T145,Lee Porter,3.59,11,306
146,147,147,Neal Lancaster,3.61,13,360
147,T148,T148,"David Berganio, Jr.",3.7,10,270
148,T148,T148,Richie Coughlan,3.7,6,162
149,T148,T148,Harrison Frazar,3.7,12,324
150,T148,T148,Rory Sabbatini,3.7,8,216
151,T148,T148,Grant Waite,3.7,8,216
152,153,153,Brian Wilson,3.85,9,234
153,T154,T154,Hunter Haas,3.89,7,180
154,T154,T154,Gabriel Hjertstedt,3.89,7,180
155,T154,T154,Franklin Langham,3.89,7,180
156,T154,T154,Craig Perks,3.89,7,180
157,T154,T154,Ted Tryba,3.89,14,360
158,T159,T159,David Duval,3.92,12,306
159,T159,T159,Carlos Franco,3.92,12,306
160,T159,T159,Andrew Magee,3.92,12,306
161,T162,T162,Craig Barlow,3.97,10,252
162,T162,T162,Ian Leggatt,3.97,10,252
163,T164,T164,Olin Browne,4.01,13,324
164,T164,T164,Tom Lehman,4.01,13,324
165,T164,T164,Paul Stankowski,4.01,13,324
166,167,167,Jason Gore,4.04,8,198
167,T168,T168,Dan Forsman,4.07,11,270
168,T168,T168,Kevin Johnson,4.07,11,270
169,T170,T170,Jim Carter,4.11,17,414
170,T170,T170,J.L. Lewis,4.11,17,414
171,T172,T172,Bill Glasson,4.17,6,144
172,T172,T172,Mark Hensby,4.17,6,144
173,T172,T172,John Huston,4.17,9,216
174,T172,T172,Blaine McCallister,4.17,9,216
175,T172,T172,Rocky Walcher,4.17,3,72
176,T177,T177,Steve Allan,4.27,10,234
177,T177,T177,Brett Quigley,4.27,10,234
178,T179,T179,Ben Ferguson,4.32,7,162
179,T179,T179,Sean Murphy,4.32,7,162
180,T179,T179,John Riegger,4.32,14,324
181,T182,T182,Jeff Brehaut,4.37,11,252
182,T182,T182,Fred Couples,4.37,11,252
183,T184,T184,Joe Durant,4.44,12,270
184,T184,T184,"Dave Stockton, Jr.",4.44,8,180
185,186,186,Brandel Chamblee,4.51,13,288
186,T187,T187,Robin Freeman,4.63,15,324
187,T187,T187,Brandt Jobe,4.63,15,324
188,T187,T187,Jonathan Kaye,4.63,20,432
189,190,190,Marco Dawson,5.0,9,180
190,191,191,Glen Hnatiuk,5.03,19,378
191,192,192,Keith Clearwater,5.56,9,162
192,193,193,Kaname Yokoo,6.35,16,252
193,194,194,Ben Bates,6.79,11,162
