,Late_Par_3_Scoring_Average_RANK THIS WEEK,Late_Par_3_Scoring_Average_RANK LAST WEEK,Late_Par_3_Scoring_Average_PLAYER NAME,Late_Par_3_Scoring_Average_ROUNDS,Late_Par_3_Scoring_Average_AVG,Late_Par_3_Scoring_Average_TOTAL STROKES,Late_Par_3_Scoring_Average_TOTAL HOLES
150,T146,T146,Jimmy Walker,85,3.11,554,178
151,T152,T152,Derek Ernst,59,3.12,312,100
152,T152,T152,Padraig Harrington,54,3.12,296,95
153,T152,T152,Sung Kang,89,3.12,559,179
154,T152,T152,Jamie Lovemark,91,3.12,584,187
155,T152,T152,Kevin Na,96,3.12,633,203
156,T152,T152,Jeff Overton,69,3.12,378,121
157,T152,T152,Wes Roach,59,3.12,328,105
158,T152,T152,Brendan Steele,88,3.12,536,172
159,T152,T152,Brett Stegmaier,87,3.12,509,163
160,T161,T161,J.J. Henry,68,3.13,354,113
161,T161,T161,Billy Hurley III,66,3.13,407,130
162,T161,T161,Matt Kuchar,100,3.13,619,198
163,T161,T161,Shawn Stefani,91,3.13,494,158
164,T165,T165,Steven Bowditch,71,3.14,418,133
165,T165,T165,Erik Compton,65,3.14,342,109
166,T165,T165,Ernie Els,66,3.14,342,109
167,T165,T165,Martin Piller,59,3.14,367,117
168,T165,T165,Patrick Rodgers,89,3.14,569,181
169,T165,T165,Sam Saunders,69,3.14,436,139
170,T165,T165,David Toms,62,3.14,383,122
171,T172,T172,Abraham Ancer,51,3.15,302,96
172,T172,T172,Ken Duke,58,3.15,350,111
173,T172,T172,Harris English,97,3.15,557,177
174,T172,T172,Ben Martin,92,3.15,454,144
175,T172,T172,George McNeill,51,3.15,350,111
176,T172,T172,Geoff Ogilvy,63,3.15,346,110
177,T178,T178,Steve Marino,72,3.16,404,128
178,T178,T178,Hudson Swafford,104,3.16,712,225
179,180,180,Robert Allenby,51,3.17,320,101
180,T181,T181,Tony Finau,95,3.18,614,193
181,T181,T181,Rory Sabbatini,57,3.18,283,89
182,183,183,D.H. Lee,61,3.2,336,105
183,T184,T184,Hunter Mahan,61,3.26,319,98
184,T184,T184,Brendon Todd,66,3.26,421,129
