,Early_Round_4_Scoring_Average_RANK THIS WEEK,Early_Round_4_Scoring_Average_RANK LAST WEEK,Early_Round_4_Scoring_Average_PLAYER NAME,Early_Round_4_Scoring_Average_AVG,Early_Round_4_Scoring_Average_TOTAL STROKES,Early_Round_4_Scoring_Average_TOTAL ROUNDS
52,T49,T49,Steve Marino,70.0,280,4
53,T49,T49,Hideki Matsuyama,70.0,210,3
54,T49,T49,George McNeill,70.0,70,1
55,T49,T49,Troy Merritt,70.0,560,8
56,T49,T49,Rory Sabbatini,70.0,420,6
57,T49,T49,Scott Stallings,70.0,420,6
58,T59,T59,Hiroshi Iwata,70.13,561,8
59,T59,T59,Sean O'Hair,70.13,561,8
60,T61,T61,Tyler Aldridge,70.14,491,7
61,T61,T61,Vaughn Taylor,70.14,491,7
62,63,63,Blayne Barber,70.17,421,6
63,64,64,Michael Thompson,70.2,351,5
64,65,65,Kelly Kraft,70.25,281,4
65,T66,T66,Geoff Ogilvy,70.33,422,6
66,T66,T66,Boo Weekley,70.33,633,9
67,T68,T68,Jim Furyk,70.38,563,8
68,T68,T68,Kevin Streelman,70.38,563,8
69,70,70,Ben Crane,70.4,352,5
70,71,71,Willy Wilcox,70.43,493,7
71,72,72,Harris English,70.46,916,13
72,T73,T73,Robert Garrigus,70.5,423,6
73,T73,T73,Freddie Jacobson,70.5,423,6
74,75,75,Derek Ernst,70.6,353,5
75,T76,T76,Scott Piercy,70.63,565,8
76,T76,T76,Dawie van der Walt,70.63,565,8
77,78,78,Roberto Castro,70.64,777,11
78,T79,T79,Padraig Harrington,70.67,424,6
79,T79,T79,Sung Kang,70.67,424,6
80,T79,T79,Jamie Lovemark,70.67,424,6
81,82,82,Scott Pinckney,70.7,707,10
82,83,83,Chesson Hadley,70.75,283,4
83,T84,T84,Stuart Appleby,70.78,637,9
84,T84,T84,Marc Leishman,70.78,637,9
85,T86,T86,Smylie Kaufman,70.8,354,5
86,T86,T86,Charl Schwartzel,70.8,354,5
87,T88,T88,Greg Owen,70.83,425,6
88,T88,T88,Rod Pampling,70.83,425,6
89,90,90,Ben Martin,70.85,921,13
90,91,91,Chad Collins,70.86,496,7
91,92,92,Carlos Ortiz,70.88,567,8
92,T93,T93,Michael Kim,70.89,638,9
93,T93,T93,Spencer Levin,70.89,638,9
94,T95,T95,Si Woo Kim,70.9,709,10
95,T95,T95,Hudson Swafford,70.9,709,10
96,97,97,Henrik Norlander,70.91,780,11
97,T98,T98,Rickie Fowler,71.0,284,4
98,T98,T98,Rhein Gibson,71.0,213,3
99,T98,T98,Fabián Gómez,71.0,710,10
100,T98,T98,James Hahn,71.0,639,9
101,T98,T98,Morgan Hoffmann,71.0,284,4
102,T98,T98,Billy Hurley III,71.0,497,7
103,T98,T98,Martin Laird,71.0,781,11
104,T98,T98,Bryce Molder,71.0,355,5
105,T98,T98,Ryan Palmer,71.0,710,10
106,T98,T98,Patrick Reed,71.0,639,9
107,T98,T98,Sam Saunders,71.0,284,4
108,T98,T98,Daniel Summerhays,71.0,781,11
109,T98,T98,Cameron Tringale,71.0,426,6
110,T111,T111,Aaron Baddeley,71.11,640,9
111,T111,T111,Luke Donald,71.11,640,9
112,T113,T113,Matt Jones,71.13,569,8
113,T113,T113,Webb Simpson,71.13,569,8
114,T113,T113,Mark Wilson,71.13,569,8
115,T116,T116,Jonas Blixt,71.17,427,6
116,T116,T116,Kyle Stanley,71.17,854,12
117,T118,T118,Mark Hubbard,71.18,783,11
118,T118,T118,Kevin Kisner,71.18,783,11
119,T120,T120,Retief Goosen,71.2,356,5
120,T120,T120,Shane Lowry,71.2,356,5
121,122,122,Camilo Villegas,71.22,641,9
122,123,123,Kyle Reifers,71.23,926,13
123,T124,T124,Ricky Barnes,71.27,784,11
124,T124,T124,Emiliano Grillo,71.27,784,11
125,T124,T124,Justin Thomas,71.27,784,11
126,127,127,Tim Wilkinson,71.29,499,7
127,T128,T128,Andres Gonzales,71.33,428,6
128,T128,T128,J.B. Holmes,71.33,642,9
129,T130,T130,Thomas Aiken,71.38,571,8
130,T130,T130,Daniel Berger,71.38,571,8
131,T132,T132,Alex Cejka,71.4,357,5
132,T132,T132,Graham DeLaet,71.4,357,5
133,T132,T132,Francesco Molinari,71.4,357,5
134,135,135,Will MacKenzie,71.43,500,7
135,T136,T136,Ernie Els,71.55,787,11
136,T136,T136,Brett Stegmaier,71.55,787,11
137,138,138,Sergio Garcia,71.6,358,5
138,T139,T139,Charley Hoffman,71.67,645,9
139,T139,T139,Tom Hoge,71.67,430,6
140,T139,T139,Andrew Loupe,71.67,430,6
141,T139,T139,Steve Stricker,71.67,215,3
142,143,143,Andrew Landry,71.75,287,4
143,144,144,Kevin Chappell,71.78,646,9
144,T145,T145,Billy Horschel,71.83,431,6
145,T145,T145,Tyrone Van Aswegen,71.83,862,12
146,147,147,Anirban Lahiri,71.9,719,10
147,T148,T148,Whee Kim,72.0,504,7
148,T148,T148,Scott Langley,72.0,288,4
149,T148,T148,D.H. Lee,72.0,288,4
150,T148,T148,Jeff Overton,72.0,432,6
151,T148,T148,Brendan Steele,72.0,432,6
152,T148,T148,Nick Taylor,72.0,360,5
153,154,154,Colt Knost,72.09,793,11
154,155,155,Tony Finau,72.1,721,10
155,156,156,Scott Brown,72.17,433,6
156,157,157,Jason Dufner,72.18,794,11
157,158,158,Jon Curran,72.2,722,10
158,159,159,Danny Lee,72.22,650,9
159,160,160,Patton Kizzire,72.3,723,10
160,161,161,Zac Blair,72.42,869,12
161,162,162,Robert Streb,72.44,652,9
162,163,163,Jim Herman,72.55,798,11
163,164,164,Ryan Moore,72.57,508,7
164,165,165,David Toms,72.6,363,5
165,T166,T166,Ken Duke,72.67,218,3
166,T166,T166,Bill Haas,72.67,436,6
167,168,168,Steve Wheatcroft,72.7,727,10
168,169,169,Hunter Mahan,72.75,582,8
169,T170,T170,Ángel Cabrera,72.86,510,7
170,T170,T170,Cameron Smith,72.86,510,7
171,T172,T172,Jason Gore,73.0,584,8
172,T172,T172,Graeme McDowell,73.0,219,3
173,174,174,Derek Fathauer,73.14,512,7
174,175,175,Vijay Singh,73.17,439,6
175,176,176,Harold Varner III,73.33,660,9
176,177,177,Jason Bohn,73.5,588,8
177,178,178,Rob Oppenheim,73.57,515,7
178,179,179,Erik Compton,73.6,368,5
179,180,180,Steven Bowditch,73.8,369,5
180,T181,T181,Abraham Ancer,74.0,74,1
181,T181,T181,D.A. Points,74.0,296,4
182,183,183,Martin Piller,74.33,223,3
183,184,184,J.J. Henry,74.5,447,6
184,185,185,Dicky Pride,74.67,224,3
