,Round_4_Scoring_Average_RANK THIS WEEK,Round_4_Scoring_Average_RANK LAST WEEK,Round_4_Scoring_Average_PLAYER NAME,Round_4_Scoring_Average_AVG,Round_4_Scoring_Average_TOTAL STROKES,Round_4_Scoring_Average_TOTAL ROUNDS
89,T89,T89,Willy Wilcox,70.9,709,10
90,T91,T91,Kyle Reifers,70.91,1631,23
91,T91,T91,Dawie van der Walt,70.91,780,11
92,T93,T93,Sung Kang,70.93,993,14
93,T93,T93,Francesco Molinari,70.93,993,14
94,T93,T93,Webb Simpson,70.93,1064,15
95,T96,T96,J.B. Holmes,70.94,1135,16
96,T96,T96,Smylie Kaufman,70.94,1206,17
97,T96,T96,Kyle Stanley,70.94,1206,17
98,T99,T99,Ricky Barnes,70.95,1348,19
99,T99,T99,Scott Piercy,70.95,1348,19
100,T99,T99,Daniel Summerhays,70.95,1490,21
101,T99,T99,Hudson Swafford,70.95,1561,22
102,T103,T103,Morgan Hoffmann,71.0,639,9
103,T103,T103,Matt Jones,71.0,994,14
104,T103,T103,Kevin Kisner,71.0,1491,21
105,T103,T103,Sam Saunders,71.0,639,9
106,T103,T103,Charl Schwartzel,71.0,1207,17
107,108,108,Brian Harman,71.05,1492,21
108,T109,T109,Billy Hurley III,71.08,924,13
109,T109,T109,Henrik Norlander,71.08,853,12
110,111,111,K.J. Choi,71.14,996,14
111,112,112,Daniel Berger,71.15,1423,20
112,113,113,Patton Kizzire,71.17,1281,18
113,114,114,Steve Marino,71.18,783,11
114,115,115,James Hahn,71.19,1139,16
115,116,116,Greg Owen,71.2,712,10
116,117,117,Kevin Chappell,71.21,1353,19
117,118,118,Tom Hoge,71.23,926,13
118,T119,T119,Aaron Baddeley,71.24,1211,17
119,T119,T119,Luke Donald,71.24,1211,17
120,T119,T119,Emiliano Grillo,71.24,1496,21
121,122,122,Gary Woodland,71.25,1425,20
122,123,123,Kevin Streelman,71.27,1069,15
123,124,124,Jon Curran,71.28,1283,18
124,T125,T125,Colt Knost,71.29,1212,17
125,T125,T125,Cameron Tringale,71.29,998,14
126,127,127,Steve Stricker,71.3,713,10
127,128,128,Camilo Villegas,71.31,927,13
128,129,129,Jeff Overton,71.33,642,9
129,130,130,Scott Pinckney,71.36,999,14
130,131,131,Tony Finau,71.37,1356,19
131,T132,T132,Abraham Ancer,71.4,357,5
132,T132,T132,Andrew Loupe,71.4,714,10
133,T134,T134,Jonas Blixt,71.42,857,12
134,T134,T134,Mark Hubbard,71.42,1357,19
135,136,136,Freddie Jacobson,71.44,1143,16
136,137,137,Padraig Harrington,71.45,786,11
137,T138,T138,Bill Haas,71.5,1287,18
138,T138,T138,Martin Laird,71.5,1144,16
139,T140,T140,Tyler Aldridge,71.58,859,12
140,T140,T140,Jason Bohn,71.58,859,12
141,T140,T140,Ernie Els,71.58,859,12
142,143,143,Billy Horschel,71.6,1074,15
143,144,144,Nick Taylor,71.62,931,13
144,145,145,Derek Ernst,71.63,573,8
145,T146,T146,Shane Lowry,71.64,788,11
146,T146,T146,Mark Wilson,71.64,788,11
147,148,148,Hiroshi Iwata,71.67,860,12
148,149,149,Ben Crane,71.69,932,13
149,T150,T150,Robert Streb,71.8,1077,15
150,T150,T150,Tyrone Van Aswegen,71.8,1436,20
151,152,152,Chesson Hadley,71.83,862,12
152,153,153,Jim Herman,71.88,1222,17
153,T154,T154,Whee Kim,71.91,791,11
154,T154,T154,David Toms,71.91,791,11
155,156,156,Will MacKenzie,71.93,1007,14
156,157,157,Zac Blair,71.94,1223,17
157,158,158,Andrew Landry,72.0,432,6
158,159,159,Michael Kim,72.05,1369,19
159,160,160,Scott Brown,72.06,1153,16
160,161,161,Jamie Lovemark,72.11,1298,18
161,162,162,Anirban Lahiri,72.21,1011,14
162,163,163,Scott Langley,72.22,650,9
163,164,164,Graham DeLaet,72.23,939,13
164,165,165,Jason Gore,72.25,867,12
165,166,166,Rhein Gibson,72.29,506,7
166,167,167,Steve Wheatcroft,72.36,1013,14
167,168,168,Derek Fathauer,72.38,1158,16
168,169,169,Danny Lee,72.41,1231,17
169,170,170,Ken Duke,72.43,507,7
170,171,171,Charley Hoffman,72.44,1304,18
171,172,172,George McNeill,72.5,290,4
172,173,173,Brendan Steele,72.56,1306,18
173,174,174,Harold Varner III,72.59,1234,17
174,175,175,Cameron Smith,72.64,799,11
175,176,176,Hunter Mahan,72.75,582,8
176,177,177,Rob Oppenheim,72.8,728,10
177,178,178,Ángel Cabrera,72.89,656,9
178,T179,T179,D.A. Points,73.0,511,7
179,T179,T179,Dicky Pride,73.0,438,6
180,181,181,Steven Bowditch,73.13,585,8
181,T182,T182,Erik Compton,73.33,660,9
182,T182,T182,J.J. Henry,73.33,660,9
183,184,184,Martin Piller,73.5,441,6
184,185,185,D.H. Lee,74.86,524,7
