,First_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_1_Scoring_Average_AVG,First_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
110,T105,T105,David Hearn,71.0,284,4
111,T105,T105,Michael Kim,71.0,426,6
112,T105,T105,Brooks Koepka,71.0,284,4
113,T105,T105,Luke List,71.0,284,4
114,T105,T105,Phil Mickelson,71.0,213,3
115,T105,T105,Patrick Reed,71.0,355,5
116,T105,T105,Bubba Watson,71.0,355,5
117,T118,T118,J.J. Henry,71.08,924,13
118,T118,T118,John Senden,71.08,853,12
119,120,120,Jeff Overton,71.13,569,8
120,T121,T121,James Hahn,71.2,712,10
121,T121,T121,Russell Knox,71.2,356,5
122,T121,T121,Greg Owen,71.2,712,10
123,T121,T121,Wes Roach,71.2,356,5
124,T125,T125,George McNeill,71.25,285,4
125,T125,T125,Louis Oosthuizen,71.25,285,4
126,127,127,Jason Kokrak,71.27,784,11
127,128,128,Kevin Chappell,71.29,499,7
128,T129,T129,Lucas Glover,71.33,214,3
129,T129,T129,Patton Kizzire,71.33,428,6
130,T129,T129,Troy Merritt,71.33,642,9
131,T129,T129,Rory Sabbatini,71.33,428,6
132,T133,T133,Derek Fathauer,71.4,714,10
133,T133,T133,Tom Hoge,71.4,357,5
134,T135,T135,Kyle Stanley,71.43,500,7
135,T135,T135,Shawn Stefani,71.43,500,7
136,137,137,Matt Jones,71.45,786,11
137,T138,T138,J.B. Holmes,71.5,429,6
138,T138,T138,Billy Hurley III,71.5,429,6
139,T138,T138,Dicky Pride,71.5,429,6
140,T138,T138,Daniel Summerhays,71.5,572,8
141,142,142,Sean O'Hair,71.56,644,9
142,143,143,Tyler Aldridge,71.57,501,7
143,144,144,Cameron Smith,71.6,358,5
144,T145,T145,Will MacKenzie,71.67,430,6
145,T145,T145,Francesco Molinari,71.67,215,3
146,T145,T145,Rod Pampling,71.67,215,3
147,T145,T145,Sam Saunders,71.67,430,6
148,149,149,Vijay Singh,71.73,789,11
149,150,150,Steve Marino,71.75,574,8
150,T151,T151,Freddie Jacobson,71.8,359,5
151,T151,T151,William McGirt,71.8,718,10
152,153,153,Chris Kirk,71.86,503,7
153,154,154,Kevin Streelman,71.88,575,8
154,T155,T155,Daniel Berger,72.0,432,6
155,T155,T155,Ken Duke,72.0,360,5
156,T155,T155,Ernie Els,72.0,144,2
157,T155,T155,Kevin Kisner,72.0,360,5
158,T155,T155,Rob Oppenheim,72.0,216,3
159,T155,T155,Willy Wilcox,72.0,504,7
160,T161,T161,Jonas Blixt,72.13,577,8
161,T161,T161,Jim Herman,72.13,577,8
162,163,163,Brendon Todd,72.18,794,11
163,164,164,Stewart Cink,72.2,361,5
164,T165,T165,Hunter Mahan,72.25,289,4
165,T165,T165,Dawie van der Walt,72.25,289,4
166,167,167,Boo Weekley,72.29,506,7
167,168,168,Tyrone Van Aswegen,72.3,723,10
168,T169,T169,Zach Johnson,72.33,217,3
169,T169,T169,Peter Malnati,72.33,651,9
170,T169,T169,Carlos Ortiz,72.33,217,3
171,T169,T169,Webb Simpson,72.33,217,3
172,173,173,Bryce Molder,72.44,652,9
173,174,174,Graham DeLaet,72.67,218,3
174,175,175,Michael Thompson,72.75,291,4
175,T176,T176,Scott Langley,73.0,292,4
176,T176,T176,Rory McIlroy,73.0,146,2
177,T176,T176,Brandt Snedeker,73.0,73,1
178,T179,T179,Robert Allenby,73.25,293,4
179,T179,T179,Robert Streb,73.25,586,8
180,181,181,Rickie Fowler,73.4,367,5
181,T182,T182,Graeme McDowell,73.5,294,4
182,T182,T182,Adam Scott,73.5,147,2
183,184,184,Abraham Ancer,73.83,443,6
184,185,185,Steven Bowditch,74.73,822,11
