,Early_Round_1_Scoring_Average_RANK THIS WEEK,Early_Round_1_Scoring_Average_RANK LAST WEEK,Early_Round_1_Scoring_Average_PLAYER NAME,Early_Round_1_Scoring_Average_AVG,Early_Round_1_Scoring_Average_TOTAL STROKES,Early_Round_1_Scoring_Average_TOTAL ROUNDS
136,T136,T136,Rickie Fowler,71.23,926,13
137,T138,T138,Jim Herman,71.25,855,12
138,T138,T138,Kevin Kisner,71.25,855,12
139,T138,T138,Rory McIlroy,71.25,570,8
140,T138,T138,Boo Weekley,71.25,855,12
141,142,142,Kevin Streelman,71.27,1069,15
142,T143,T143,Chad Collins,71.29,998,14
143,T143,T143,Daniel Summerhays,71.29,998,14
144,145,145,Kyle Stanley,71.31,927,13
145,T146,T146,James Hahn,71.33,856,12
146,T146,T146,Jason Kokrak,71.33,1284,18
147,T148,T148,William McGirt,71.36,999,14
148,T148,T148,Bryce Molder,71.36,785,11
149,150,150,Branden Grace,71.38,571,8
150,T151,T151,Tyler Aldridge,71.4,1071,15
151,T151,T151,Scott Langley,71.4,714,10
152,153,153,Padraig Harrington,71.44,643,9
153,154,154,Geoff Ogilvy,71.45,786,11
154,155,155,Troy Merritt,71.46,929,13
155,T156,T156,Andrew Loupe,71.5,1144,16
156,T156,T156,Sam Saunders,71.5,858,12
157,158,158,Chris Stroud,71.54,930,13
158,159,159,Tyrone Van Aswegen,71.56,1145,16
159,160,160,Patton Kizzire,71.57,1002,14
160,161,161,D.H. Lee,71.6,716,10
161,162,162,Will MacKenzie,71.71,1004,14
162,163,163,Dicky Pride,71.83,862,12
163,T164,T164,Carlos Ortiz,71.85,934,13
164,T164,T164,Camilo Villegas,71.85,934,13
165,166,166,Andres Gonzales,71.86,1006,14
166,167,167,Peter Malnati,71.88,1222,17
167,168,168,Graham DeLaet,71.9,719,10
168,169,169,J.B. Holmes,71.91,791,11
169,170,170,Thomas Aiken,71.92,863,12
170,T171,T171,Chris Kirk,71.93,1079,15
171,T171,T171,Hunter Mahan,71.93,1007,14
172,T173,T173,Luke Guthrie,72.0,648,9
173,T173,T173,Rory Sabbatini,72.0,792,11
174,T173,T173,Willy Wilcox,72.0,864,12
175,176,176,Derek Fathauer,72.08,937,13
176,177,177,Brendon Todd,72.13,1154,16
177,178,178,Robert Streb,72.19,1155,16
178,179,179,Graeme McDowell,72.22,650,9
179,180,180,Stewart Cink,72.3,723,10
180,181,181,Abraham Ancer,72.7,727,10
181,182,182,Ken Duke,73.0,730,10
182,183,183,Wes Roach,73.1,731,10
183,184,184,Robert Allenby,73.18,805,11
184,185,185,Steven Bowditch,74.36,1041,14
