,Tenth_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_5_Scoring_Average_AVG,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
87,T85,T85,Kyle Reifers,115,4.66,396,85
88,T85,T85,Shawn Stefani,91,4.66,275,59
89,T85,T85,Robert Streb,87,4.66,261,56
90,T91,T91,Daniel Berger,92,4.67,308,66
91,T91,T91,Derek Ernst,59,4.67,140,30
92,T91,T91,John Huh,86,4.67,224,48
93,T91,T91,John Senden,88,4.67,154,33
94,T95,T95,Paul Casey,77,4.68,89,19
95,T95,T95,Tony Finau,95,4.68,281,60
96,T95,T95,Morgan Hoffmann,71,4.68,337,72
97,T95,T95,Freddie Jacobson,86,4.68,281,60
98,T95,T95,Andrew Landry,53,4.68,187,40
99,T95,T95,Graeme McDowell,63,4.68,178,38
100,T95,T95,Justin Thomas,99,4.68,318,68
101,T102,T102,Brendon de Jonge,83,4.69,305,65
102,T102,T102,Ernie Els,66,4.69,291,62
103,T102,T102,Martin Laird,82,4.69,314,67
104,T102,T102,Carlos Ortiz,79,4.69,333,71
105,T102,T102,Scott Pinckney,87,4.69,230,49
106,T102,T102,Steve Stricker,53,4.69,230,49
107,T108,T108,Mark Hubbard,101,4.7,371,79
108,T108,T108,Russell Knox,92,4.7,263,56
109,T108,T108,Peter Malnati,85,4.7,301,64
110,T108,T108,Bryce Molder,80,4.7,188,40
111,T108,T108,Ryan Moore,86,4.7,174,37
112,T108,T108,Vijay Singh,72,4.7,141,30
113,T108,T108,Boo Weekley,83,4.7,202,43
114,T115,T115,Tyler Aldridge,83,4.71,292,62
115,T115,T115,Ricky Barnes,97,4.71,386,82
116,T115,T115,Erik Compton,65,4.71,264,56
117,T115,T115,Andres Gonzales,80,4.71,278,59
118,T115,T115,Greg Owen,85,4.71,264,56
119,T115,T115,Johnson Wagner,86,4.71,231,49
120,T121,T121,Jason Gore,78,4.72,255,54
121,T121,T121,Michael Kim,100,4.72,340,72
122,T121,T121,Patrick Rodgers,89,4.72,236,50
123,T121,T121,Steve Wheatcroft,85,4.72,283,60
124,T125,T125,Robert Allenby,51,4.73,208,44
125,T125,T125,Brian Harman,104,4.73,260,55
126,T125,T125,Scott Langley,65,4.73,227,48
127,T125,T125,Spencer Levin,104,4.73,293,62
128,T125,T125,Geoff Ogilvy,63,4.73,189,40
129,T125,T125,Chez Reavie,90,4.73,298,63
130,T125,T125,Chris Stroud,82,4.73,284,60
131,T132,T132,Stewart Cink,61,4.74,199,42
132,T132,T132,Russell Henley,76,4.74,128,27
133,T132,T132,Tom Hoge,81,4.74,294,62
134,T132,T132,J.B. Holmes,77,4.74,180,38
135,T132,T132,Brian Stuard,66,4.74,180,38
136,T137,T137,Thomas Aiken,70,4.75,290,61
137,T137,T137,Graham DeLaet,70,4.75,252,53
138,T139,T139,Luke Donald,81,4.76,195,41
139,T139,T139,Shane Lowry,57,4.76,176,37
140,T139,T139,Kevin Na,96,4.76,195,41
141,T139,T139,Martin Piller,59,4.76,300,63
142,T139,T139,Dicky Pride,55,4.76,138,29
143,T139,T139,Hudson Swafford,104,4.76,214,45
144,T139,T139,Camilo Villegas,83,4.76,162,34
145,T146,T146,Ken Duke,58,4.77,148,31
146,T146,T146,J.J. Henry,68,4.77,205,43
147,T146,T146,Patton Kizzire,93,4.77,310,65
148,T146,T146,Mark Wilson,66,4.77,253,53
149,T150,T150,Aaron Baddeley,93,4.78,363,76
150,T150,T150,Jim Furyk,52,4.78,177,37
151,T152,T152,Ángel Cabrera,62,4.79,201,42
152,T152,T152,William McGirt,98,4.79,278,58
153,T152,T152,Webb Simpson,70,4.79,187,39
154,T152,T152,Cameron Smith,73,4.79,230,48
155,T156,T156,K.J. Choi,73,4.8,221,46
156,T156,T156,Whee Kim,82,4.8,288,60
157,T156,T156,Steve Marino,72,4.8,211,44
158,T156,T156,Jeff Overton,69,4.8,211,44
159,T156,T156,D.A. Points,55,4.8,168,35
160,T156,T156,Rory Sabbatini,57,4.8,144,30
161,T156,T156,Vaughn Taylor,72,4.8,216,45
162,T163,T163,Abraham Ancer,51,4.81,173,36
163,T163,T163,Will MacKenzie,84,4.81,327,68
164,T163,T163,Willy Wilcox,67,4.81,178,37
165,T163,T163,Tim Wilkinson,72,4.81,303,63
166,T167,T167,Jon Curran,99,4.82,410,85
167,T167,T167,Seung-Yul Noh,85,4.82,246,51
168,T169,T169,Sam Saunders,69,4.84,208,43
169,T169,T169,Kevin Streelman,82,4.84,242,50
170,T171,T171,D.H. Lee,61,4.85,189,39
171,T171,T171,Danny Lee,93,4.85,228,47
172,T171,T171,Hunter Mahan,61,4.85,301,62
173,T174,T174,Steven Bowditch,71,4.86,175,36
174,T174,T174,Chad Collins,73,4.86,321,66
175,T174,T174,Bill Haas,86,4.86,204,42
176,T177,T177,Derek Fathauer,94,4.88,205,42
177,T177,T177,Robert Garrigus,69,4.88,195,40
178,T179,T179,Branden Grace,63,4.89,171,35
179,T179,T179,Jerry Kelly,76,4.89,176,36
180,181,181,Wes Roach,59,4.95,183,37
181,182,182,Troy Merritt,77,4.96,139,28
182,183,183,James Hahn,85,4.97,154,31
183,T184,T184,Charley Hoffman,91,5.0,155,31
184,T184,T184,Brendon Todd,66,5.0,150,30
