,Back_9_Par_4_Scoring_Average_RANK THIS WEEK,Back_9_Par_4_Scoring_Average_RANK LAST WEEK,Back_9_Par_4_Scoring_Average_PLAYER NAME,Back_9_Par_4_Scoring_Average_ROUNDS,Back_9_Par_4_Scoring_Average_AVG,Back_9_Par_4_Scoring_Average_TOTAL STROKES,Back_9_Par_4_Scoring_Average_TOTAL HOLES
66,T54,T54,Ben Martin,92,4.04,1897,469
67,T54,T54,Wes Roach,59,4.04,1189,294
68,T54,T54,Johnson Wagner,86,4.04,1885,467
69,T54,T54,Bubba Watson,72,4.04,1512,374
70,T71,T71,Stuart Appleby,71,4.05,1491,368
71,T71,T71,Blayne Barber,84,4.05,1727,426
72,T71,T71,Keegan Bradley,82,4.05,1790,442
73,T71,T71,Jon Curran,99,4.05,2143,529
74,T71,T71,Brian Harman,104,4.05,2226,549
75,T71,T71,Padraig Harrington,54,4.05,1163,287
76,T71,T71,Morgan Hoffmann,71,4.05,1427,352
77,T71,T71,Jason Kokrak,89,4.05,1940,479
78,T71,T71,Luke List,79,4.05,1642,405
79,T71,T71,Rory McIlroy,69,4.05,1338,330
80,T71,T71,Henrik Norlander,71,4.05,1422,351
81,T71,T71,Greg Owen,85,4.05,1745,431
82,T71,T71,Scott Piercy,87,4.05,1853,458
83,T71,T71,Kyle Stanley,92,4.05,1933,477
84,T71,T71,Brian Stuard,66,4.05,1443,356
85,T71,T71,Daniel Summerhays,99,4.05,2120,524
86,T87,T87,Thomas Aiken,70,4.06,1390,342
87,T87,T87,Tyler Aldridge,83,4.06,1675,413
88,T87,T87,Abraham Ancer,51,4.06,1030,254
89,T87,T87,Scott Brown,88,4.06,1888,465
90,T87,T87,Brendon de Jonge,83,4.06,1723,424
91,T87,T87,Tony Finau,95,4.06,2065,509
92,T87,T87,Sergio Garcia,54,4.06,1117,275
93,T87,T87,Andres Gonzales,80,4.06,1684,415
94,T87,T87,Branden Grace,63,4.06,1308,322
95,T87,T87,Bill Haas,86,4.06,1810,446
96,T87,T87,Mark Hubbard,101,4.06,2069,509
97,T87,T87,John Huh,86,4.06,1844,454
98,T87,T87,Freddie Jacobson,86,4.06,1859,458
99,T87,T87,Colt Knost,90,4.06,1867,460
100,T87,T87,Kelly Kraft,63,4.06,1246,307
101,T87,T87,David Lingmerth,84,4.06,1784,439
102,T87,T87,Shane Lowry,57,4.06,1174,289
103,T87,T87,Steve Marino,72,4.06,1468,362
104,T87,T87,Bryce Molder,80,4.06,1670,411
105,T87,T87,Jeff Overton,69,4.06,1420,350
106,T87,T87,Martin Piller,59,4.06,1217,300
107,T87,T87,Shawn Stefani,91,4.06,1900,468
108,T87,T87,David Toms,62,4.06,1336,329
109,T87,T87,Tyrone Van Aswegen,105,4.06,2219,547
110,T87,T87,Dawie van der Walt,72,4.06,1517,374
111,T112,T112,Ángel Cabrera,62,4.07,1328,326
112,T112,T112,K.J. Choi,73,4.07,1518,373
113,T112,T112,Ben Crane,80,4.07,1647,405
114,T112,T112,Derek Fathauer,94,4.07,2067,508
115,T112,T112,Robert Garrigus,69,4.07,1426,350
116,T112,T112,Retief Goosen,55,4.07,1168,287
117,T112,T112,Adam Hadwin,93,4.07,2015,495
118,T112,T112,J.J. Henry,68,4.07,1429,351
119,T112,T112,Jerry Kelly,76,4.07,1649,405
120,T112,T112,Michael Kim,100,4.07,2085,512
121,T112,T112,Scott Pinckney,87,4.07,1814,446
122,T112,T112,Kyle Reifers,115,4.07,2396,588
123,T112,T112,Mark Wilson,66,4.07,1346,331
124,T125,T125,Zac Blair,99,4.08,2070,507
125,T125,T125,Jonas Blixt,79,4.08,1624,398
126,T125,T125,James Hahn,85,4.08,1875,460
127,T125,T125,Jim Herman,93,4.08,2046,502
128,T125,T125,Smylie Kaufman,91,4.08,1947,477
129,T125,T125,Anirban Lahiri,72,4.08,1507,369
130,T125,T125,Danny Lee,93,4.08,1943,476
131,T125,T125,Peter Malnati,85,4.08,1857,455
132,T125,T125,Graeme McDowell,63,4.08,1360,333
133,T125,T125,Rob Oppenheim,67,4.08,1366,335
134,T125,T125,Ryan Palmer,86,4.08,1863,457
135,T125,T125,Rod Pampling,54,4.08,1081,265
136,T125,T125,Sam Saunders,69,4.08,1406,345
137,T125,T125,Scott Stallings,74,4.08,1512,371
138,T125,T125,Vaughn Taylor,72,4.08,1560,382
139,T125,T125,Justin Thomas,99,4.08,2144,525
140,T125,T125,Michael Thompson,71,4.08,1470,360
141,T125,T125,Jimmy Walker,85,4.08,1816,445
142,T143,T143,Bronson Burgoon,83,4.09,1726,422
143,T143,T143,Erik Compton,65,4.09,1380,337
144,T143,T143,Jim Furyk,52,4.09,1187,290
145,T143,T143,Tom Hoge,81,4.09,1697,415
146,T143,T143,Billy Horschel,73,4.09,1529,374
147,T143,T143,Whee Kim,82,4.09,1670,408
148,T143,T143,Scott Langley,65,4.09,1353,331
149,T143,T143,Hunter Mahan,61,4.09,1252,306
150,T143,T143,George McNeill,51,4.09,1093,267
151,T143,T143,Troy Merritt,77,4.09,1645,402
152,T143,T143,Seung-Yul Noh,85,4.09,1783,436
153,T143,T143,Justin Rose,65,4.09,1337,327
154,T143,T143,Cameron Smith,73,4.09,1461,357
155,T143,T143,Brendan Steele,88,4.09,1840,450
156,T143,T143,Cameron Tringale,81,4.09,1606,393
157,T158,T158,Chesson Hadley,81,4.1,1678,409
158,T158,T158,Hiroshi Iwata,85,4.1,1780,434
159,T158,T158,Francesco Molinari,64,4.1,1427,348
160,T158,T158,Louis Oosthuizen,63,4.1,1239,302
161,T158,T158,Carlos Ortiz,79,4.1,1609,392
162,T158,T158,Dicky Pride,55,4.1,1153,281
163,T158,T158,Rory Sabbatini,57,4.1,1143,279
164,T158,T158,Vijay Singh,72,4.1,1583,386
165,T158,T158,Robert Streb,87,4.1,1824,445
166,T158,T158,Boo Weekley,83,4.1,1830,446
167,T168,T168,Derek Ernst,59,4.11,1222,297
168,T168,T168,Fabián Gómez,82,4.11,1778,433
169,T168,T168,Patton Kizzire,93,4.11,1939,472
170,T168,T168,Harold Varner III,92,4.11,2032,495
171,T172,T172,Chad Collins,73,4.12,1586,385
172,T172,T172,Ernie Els,66,4.12,1443,350
173,T172,T172,Charley Hoffman,91,4.12,1963,476
174,T172,T172,Matt Jones,83,4.12,1760,427
175,T172,T172,Brendon Todd,66,4.12,1359,330
176,T172,T172,Steve Wheatcroft,85,4.12,1742,423
177,178,178,Andrew Loupe,75,4.13,1620,392
178,T179,T179,Rhein Gibson,58,4.14,1159,280
179,T179,T179,Geoff Ogilvy,63,4.14,1267,306
180,T179,T179,Camilo Villegas,83,4.14,1725,417
181,182,182,D.H. Lee,61,4.15,1225,295
182,183,183,Ken Duke,58,4.18,1165,279
183,184,184,Robert Allenby,51,4.23,1134,268
184,185,185,Steven Bowditch,71,4.29,1629,380
