,First_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_3_Scoring_Average_AVG,First_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
143,T140,T140,Martin Laird,72.0,504,7
144,T140,T140,Scott Langley,72.0,144,2
145,T140,T140,D.H. Lee,72.0,72,1
146,T140,T140,Vijay Singh,72.0,432,6
147,T140,T140,Michael Thompson,72.0,288,4
148,T140,T140,Mark Wilson,72.0,72,1
149,150,150,Sergio Garcia,72.13,577,8
150,151,151,Retief Goosen,72.25,289,4
151,152,152,Chad Campbell,72.29,506,7
152,153,153,Sam Saunders,72.4,362,5
153,154,154,Jimmy Walker,72.43,507,7
154,155,155,Robert Garrigus,72.5,435,6
155,156,156,Cameron Tringale,72.57,508,7
156,T157,T157,Will MacKenzie,72.67,436,6
157,T157,T157,Geoff Ogilvy,72.67,218,3
158,159,159,David Lingmerth,72.83,437,6
159,160,160,Keegan Bradley,72.86,510,7
160,T161,T161,Ángel Cabrera,73.0,73,1
161,T161,T161,Ken Duke,73.0,219,3
162,T161,T161,J.J. Henry,73.0,146,2
163,T161,T161,Mark Hubbard,73.0,365,5
164,T161,T161,George McNeill,73.0,146,2
165,T161,T161,Wes Roach,73.0,146,2
166,167,167,Zach Johnson,73.13,585,8
167,168,168,Shane Lowry,73.17,439,6
168,169,169,Troy Merritt,73.2,366,5
169,170,170,Andrew Loupe,73.25,293,4
170,T171,T171,Bronson Burgoon,73.5,294,4
171,T171,T171,Steve Wheatcroft,73.5,294,4
172,173,173,Luke List,73.83,443,6
173,T174,T174,Chad Collins,74.0,74,1
174,T174,T174,Hiroshi Iwata,74.0,148,2
175,T174,T174,Brendon Todd,74.0,74,1
176,T177,T177,Jason Gore,74.5,298,4
177,T177,T177,Carlos Ortiz,74.5,149,2
178,179,179,Jonas Blixt,74.75,299,4
179,180,180,Boo Weekley,75.6,378,5
180,181,181,Rod Pampling,76.0,76,1
181,182,182,Dawie van der Walt,78.0,78,1
