,First_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_4_Scoring_Average_ROUNDS,First_Tee_Late_Par_4_Scoring_Average_AVG,First_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
100,T93,T93,Ryan Palmer,86,4.06,1229,303
101,T93,T93,Scott Piercy,87,4.06,991,244
102,T93,T93,Charl Schwartzel,73,4.06,1443,355
103,T93,T93,Kevin Streelman,82,4.06,1108,273
104,T93,T93,Hudson Swafford,104,4.06,1322,326
105,T93,T93,Camilo Villegas,83,4.06,844,208
106,T93,T93,Tim Wilkinson,72,4.06,564,139
107,T108,T108,Tyler Aldridge,83,4.07,1153,283
108,T108,T108,Brendon de Jonge,83,4.07,875,215
109,T108,T108,Padraig Harrington,54,4.07,720,177
110,T108,T108,Morgan Hoffmann,71,4.07,1287,316
111,T108,T108,Whee Kim,82,4.07,822,202
112,T108,T108,Si Woo Kim,113,4.07,1370,337
113,T108,T108,Michael Kim,100,4.07,1189,292
114,T108,T108,Marc Leishman,89,4.07,1241,305
115,T108,T108,David Lingmerth,84,4.07,981,241
116,T108,T108,Luke List,79,4.07,1339,329
117,T108,T108,Will MacKenzie,84,4.07,1094,269
118,T108,T108,Johnson Wagner,86,4.07,1053,259
119,T120,T120,Tony Finau,95,4.08,1386,340
120,T120,T120,Retief Goosen,55,4.08,747,183
121,T120,T120,Emiliano Grillo,93,4.08,1250,306
122,T120,T120,Jim Herman,93,4.08,1223,300
123,T120,T120,Jamie Lovemark,91,4.08,1460,358
124,T120,T120,Francesco Molinari,64,4.08,974,239
125,T120,T120,Kyle Reifers,115,4.08,1673,410
126,T120,T120,Wes Roach,59,4.08,486,119
127,T120,T120,Sam Saunders,69,4.08,1020,250
128,T120,T120,Michael Thompson,71,4.08,897,220
129,T120,T120,Harold Varner III,92,4.08,1167,286
130,T131,T131,Blayne Barber,84,4.09,862,211
131,T131,T131,Ángel Cabrera,62,4.09,528,129
132,T131,T131,Ernie Els,66,4.09,843,206
133,T131,T131,Rhein Gibson,58,4.09,450,110
134,T131,T131,Andres Gonzales,80,4.09,802,196
135,T131,T131,Chesson Hadley,81,4.09,667,163
136,T131,T131,Charley Hoffman,91,4.09,1263,309
137,T131,T131,Billy Horschel,73,4.09,1316,322
138,T131,T131,Zach Johnson,90,4.09,1587,388
139,T131,T131,Matt Jones,83,4.09,712,174
140,T131,T131,Carlos Ortiz,79,4.09,823,201
141,T131,T131,Jeff Overton,69,4.09,752,184
142,T131,T131,Gary Woodland,95,4.09,1489,364
143,T144,T144,Keegan Bradley,82,4.1,1210,295
144,T144,T144,Jim Furyk,52,4.1,1004,245
145,T144,T144,J.J. Henry,68,4.1,394,96
146,T144,T144,Mark Hubbard,101,4.1,1041,254
147,T144,T144,Anirban Lahiri,72,4.1,1114,272
148,T144,T144,Justin Rose,65,4.1,1251,305
149,T144,T144,Brendan Steele,88,4.1,1344,328
150,T144,T144,Daniel Summerhays,99,4.1,1275,311
151,T144,T144,Dawie van der Walt,72,4.1,722,176
152,T144,T144,Jimmy Walker,85,4.1,1559,380
153,T154,T154,Ben Crane,80,4.11,892,217
154,T154,T154,Tom Hoge,81,4.11,839,204
155,T154,T154,Shane Lowry,57,4.11,945,230
156,T154,T154,Seung-Yul Noh,85,4.11,835,203
157,T154,T154,Scott Pinckney,87,4.11,765,186
158,T154,T154,Cameron Smith,73,4.11,739,180
159,T154,T154,Shawn Stefani,91,4.11,1047,255
160,T161,T161,K.J. Choi,73,4.12,1066,259
161,T161,T161,Brian Stuard,66,4.12,779,189
162,T161,T161,Brendon Todd,66,4.12,346,84
163,T161,T161,Mark Wilson,66,4.12,535,130
164,T165,T165,Jonas Blixt,79,4.13,1085,263
165,T165,T165,Stewart Cink,61,4.13,421,102
166,T165,T165,Erik Compton,65,4.13,706,171
167,T165,T165,Ken Duke,58,4.13,636,154
168,T165,T165,Fabián Gómez,82,4.13,846,205
169,T165,T165,John Huh,86,4.13,958,232
170,T165,T165,George McNeill,51,4.13,740,179
171,T165,T165,Troy Merritt,77,4.13,752,182
172,T165,T165,Geoff Ogilvy,63,4.13,616,149
173,T165,T165,Vijay Singh,72,4.13,719,174
174,T175,T175,Bronson Burgoon,83,4.14,1038,251
175,T175,T175,Jason Gore,78,4.14,696,168
176,T175,T175,D.A. Points,55,4.14,455,110
177,178,178,Hiroshi Iwata,85,4.15,847,204
178,T179,T179,Steven Bowditch,71,4.17,776,186
179,T179,T179,Boo Weekley,83,4.17,933,224
180,181,181,Louis Oosthuizen,63,4.18,1166,279
181,182,182,Derek Ernst,59,4.19,356,85
182,183,183,Chad Collins,73,4.22,734,174
183,184,184,D.H. Lee,61,4.23,542,128
184,185,185,Rory Sabbatini,57,4.28,184,43
