,First_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_3_Scoring_Average_AVG,First_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
59,T58,T58,Steve Wheatcroft,70.25,562,8
60,T61,T61,Robert Garrigus,70.29,492,7
61,T61,T61,Colt Knost,70.29,492,7
62,T61,T61,Spencer Levin,70.29,492,7
63,T61,T61,Daniel Summerhays,70.29,492,7
64,T65,T65,Thomas Aiken,70.33,211,3
65,T65,T65,Scott Brown,70.33,211,3
66,T65,T65,Ben Crane,70.33,211,3
67,T65,T65,Jim Herman,70.33,422,6
68,T65,T65,John Huh,70.33,422,6
69,T65,T65,Kelly Kraft,70.33,211,3
70,71,71,Jamie Lovemark,70.38,563,8
71,72,72,Troy Merritt,70.4,352,5
72,73,73,Brooks Koepka,70.44,634,9
73,T74,T74,Kevin Kisner,70.5,705,10
74,T74,T74,Andrew Landry,70.5,282,4
75,T76,T76,Scott Pinckney,70.6,353,5
76,T76,T76,Brandt Snedeker,70.6,353,5
77,T76,T76,David Toms,70.6,353,5
78,T79,T79,James Hahn,70.63,565,8
79,T79,T79,J.B. Holmes,70.63,565,8
80,T79,T79,Robert Streb,70.63,565,8
81,T82,T82,Rory McIlroy,70.67,212,3
82,T82,T82,Justin Rose,70.67,424,6
83,T82,T82,Johnson Wagner,70.67,424,6
84,85,85,Emiliano Grillo,70.73,1061,15
85,T86,T86,Jason Bohn,70.75,283,4
86,T86,T86,Luke List,70.75,283,4
87,T86,T86,Kyle Stanley,70.75,566,8
88,T89,T89,Jason Gore,70.8,354,5
89,T89,T89,Francesco Molinari,70.8,354,5
90,T91,T91,Stuart Appleby,70.86,496,7
91,T91,T91,Derek Fathauer,70.86,496,7
92,T91,T91,Scott Langley,70.86,496,7
93,T94,T94,Bronson Burgoon,71.0,213,3
94,T94,T94,Jim Furyk,71.0,355,5
95,T94,T94,Sergio Garcia,71.0,213,3
96,T94,T94,Billy Horschel,71.0,426,6
97,T94,T94,Seung-Yul Noh,71.0,213,3
98,T94,T94,Jeff Overton,71.0,284,4
99,T94,T94,Kyle Reifers,71.0,639,9
100,T94,T94,John Senden,71.0,355,5
101,T94,T94,Nick Taylor,71.0,355,5
102,103,103,Patton Kizzire,71.1,711,10
103,104,104,Webb Simpson,71.13,569,8
104,105,105,Russell Knox,71.14,498,7
105,T106,T106,Brian Harman,71.17,427,6
106,T106,T106,Anirban Lahiri,71.17,427,6
107,108,108,Daniel Berger,71.18,783,11
108,109,109,Billy Hurley III,71.2,356,5
109,110,110,Matt Kuchar,71.22,641,9
110,T111,T111,Retief Goosen,71.25,285,4
111,T111,T111,Will MacKenzie,71.25,285,4
112,T111,T111,Willy Wilcox,71.25,285,4
113,114,114,Brett Stegmaier,71.29,499,7
114,T115,T115,Jon Curran,71.33,642,9
115,T115,T115,Fabián Gómez,71.33,642,9
116,T115,T115,Tom Hoge,71.33,214,3
117,T115,T115,Ben Martin,71.33,428,6
118,119,119,Kevin Na,71.38,571,8
119,T120,T120,Erik Compton,71.4,357,5
120,T120,T120,Scott Stallings,71.4,357,5
121,T120,T120,Michael Thompson,71.4,357,5
122,123,123,Bubba Watson,71.43,500,7
123,T124,T124,Ernie Els,71.5,286,4
124,T124,T124,Branden Grace,71.5,429,6
125,T124,T124,Patrick Rodgers,71.5,429,6
126,T127,T127,Graeme McDowell,71.6,358,5
127,T127,T127,Chez Reavie,71.6,358,5
128,T129,T129,Si Woo Kim,71.67,430,6
129,T129,T129,Marc Leishman,71.67,430,6
130,T129,T129,Carlos Ortiz,71.67,215,3
131,T132,T132,David Hearn,71.8,359,5
132,T132,T132,Jerry Kelly,71.8,359,5
133,T134,T134,Keegan Bradley,71.83,431,6
134,T134,T134,Kevin Chappell,71.83,431,6
135,T136,T136,Mark Hubbard,72.0,432,6
136,T136,T136,Freddie Jacobson,72.0,288,4
137,T136,T136,Jason Kokrak,72.0,216,3
138,T136,T136,Rod Pampling,72.0,288,4
139,140,140,Bill Haas,72.14,505,7
140,141,141,Andres Gonzales,72.17,433,6
141,142,142,Greg Owen,72.25,289,4
142,T143,T143,Brendon de Jonge,72.33,217,3
143,T143,T143,Ken Duke,72.33,217,3
144,145,145,Jhonattan Vegas,72.38,579,8
145,146,146,Ryan Moore,72.4,362,5
146,T147,T147,Adam Hadwin,72.43,507,7
147,T147,T147,Chris Stroud,72.43,507,7
148,T149,T149,J.J. Henry,72.5,145,2
149,T149,T149,Danny Lee,72.5,290,4
150,T149,T149,Peter Malnati,72.5,145,2
151,T149,T149,Steve Marino,72.5,580,8
152,T149,T149,Martin Piller,72.5,145,2
153,T149,T149,Adam Scott,72.5,290,4
154,T149,T149,Tyrone Van Aswegen,72.5,435,6
155,T149,T149,Dawie van der Walt,72.5,290,4
156,T157,T157,Harris English,72.57,508,7
157,T157,T157,Hiroshi Iwata,72.57,508,7
158,T157,T157,Camilo Villegas,72.57,508,7
159,160,160,Vaughn Taylor,72.6,363,5
160,T161,T161,Lucas Glover,72.67,218,3
161,T161,T161,Henrik Norlander,72.67,436,6
162,163,163,Chesson Hadley,72.8,364,5
163,T164,T164,Zac Blair,72.83,437,6
164,T164,T164,Brian Stuard,72.83,437,6
165,166,166,Harold Varner III,72.86,510,7
166,167,167,Luke Donald,72.89,656,9
167,T168,T168,K.J. Choi,73.0,73,1
168,T168,T168,Michael Kim,73.0,584,8
169,T168,T168,Martin Laird,73.0,146,2
170,T168,T168,Rob Oppenheim,73.0,219,3
171,T168,T168,Scott Piercy,73.0,438,6
172,T168,T168,Cameron Smith,73.0,292,4
173,T168,T168,Mark Wilson,73.0,219,3
174,175,175,Justin Thomas,73.11,658,9
175,176,176,Ángel Cabrera,73.25,293,4
176,177,177,Derek Ernst,73.33,440,6
177,178,178,D.H. Lee,73.4,367,5
178,179,179,Charley Hoffman,73.75,295,4
179,180,180,Vijay Singh,73.8,369,5
180,181,181,Hunter Mahan,74.0,222,3
181,182,182,Steven Bowditch,74.83,449,6
182,T183,T183,Robert Allenby,75.0,75,1
183,T183,T183,Rory Sabbatini,75.0,150,2
