,Late_Round_1_Scoring_Average_RANK THIS WEEK,Late_Round_1_Scoring_Average_RANK LAST WEEK,Late_Round_1_Scoring_Average_PLAYER NAME,Late_Round_1_Scoring_Average_AVG,Late_Round_1_Scoring_Average_TOTAL STROKES,Late_Round_1_Scoring_Average_TOTAL ROUNDS
171,172,172,Derek Ernst,72.55,798,11
172,173,173,Ken Duke,72.56,653,9
173,174,174,Rhein Gibson,72.6,726,10
174,175,175,George McNeill,72.64,799,11
175,176,176,Brendon Todd,72.75,873,12
176,177,177,Anirban Lahiri,72.8,728,10
177,178,178,D.H. Lee,72.82,801,11
178,179,179,John Huh,72.87,1093,15
179,180,180,Carlos Ortiz,72.93,1094,15
180,181,181,Chad Collins,73.25,879,12
181,T182,T182,Ernie Els,73.5,735,10
182,T182,T182,Matt Jones,73.5,735,10
183,184,184,Fabián Gómez,73.75,885,12
184,185,185,Steven Bowditch,74.58,895,12
