,Back_9_Par_3_Scoring_Average_RANK THIS WEEK,Back_9_Par_3_Scoring_Average_RANK LAST WEEK,Back_9_Par_3_Scoring_Average_PLAYER NAME,Back_9_Par_3_Scoring_Average_ROUNDS,Back_9_Par_3_Scoring_Average_AVG,Back_9_Par_3_Scoring_Average_TOTAL STROKES,Back_9_Par_3_Scoring_Average_TOTAL HOLES
147,T147,T147,Derek Fathauer,94,3.11,590,190
148,T147,T147,Andres Gonzales,80,3.11,491,158
149,T147,T147,Jason Gore,78,3.11,473,152
150,T147,T147,Padraig Harrington,54,3.11,336,108
151,T147,T147,J.J. Henry,68,3.11,398,128
152,T147,T147,Mark Hubbard,101,3.11,616,198
153,T147,T147,D.H. Lee,61,3.11,355,114
154,T147,T147,Jamie Lovemark,91,3.11,578,186
155,T147,T147,Scott Piercy,87,3.11,510,164
156,T157,T157,Thomas Aiken,70,3.12,424,136
157,T157,T157,K.J. Choi,73,3.12,468,150
158,T157,T157,Luke List,79,3.12,486,156
159,T157,T157,Carlos Ortiz,79,3.12,480,154
160,T161,T161,Graham DeLaet,70,3.13,426,136
161,T161,T161,Ernie Els,66,3.13,420,134
162,T161,T161,Brooks Koepka,75,3.13,425,136
163,T161,T161,Wes Roach,59,3.13,344,110
164,T161,T161,Shawn Stefani,91,3.13,557,178
165,T161,T161,Hudson Swafford,104,3.13,663,212
166,T161,T161,Willy Wilcox,67,3.13,419,134
167,T168,T168,Ken Duke,58,3.14,352,112
168,T168,T168,Shane Lowry,57,3.14,339,108
169,T168,T168,Patrick Rodgers,89,3.14,540,172
170,T168,T168,Brett Stegmaier,87,3.14,547,174
171,T172,T172,Billy Hurley III,66,3.15,422,134
172,T172,T172,Martin Piller,59,3.15,359,114
173,T174,T174,Steven Bowditch,71,3.16,442,140
174,T174,T174,Erik Compton,65,3.16,404,128
175,T174,T174,Rhein Gibson,58,3.16,341,108
176,T174,T174,Geoff Ogilvy,63,3.16,379,120
177,T178,T178,Robert Allenby,51,3.17,330,104
178,T178,T178,Tony Finau,95,3.17,608,192
179,180,180,Derek Ernst,59,3.18,363,114
180,T181,T181,Morgan Hoffmann,71,3.19,434,136
181,T181,T181,George McNeill,51,3.19,338,106
182,183,183,Brendon Todd,66,3.2,410,128
183,184,184,Rory Sabbatini,57,3.21,360,112
184,185,185,Hunter Mahan,61,3.22,406,126
