,Tenth_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_4_Scoring_Average_AVG,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
72,T72,T72,Jason Dufner,105,4.02,788,196
73,T72,T72,Lucas Glover,75,4.02,720,179
74,T72,T72,Charley Hoffman,91,4.02,438,109
75,T72,T72,Tom Hoge,81,4.02,821,204
76,T72,T72,Spencer Levin,104,4.02,821,204
77,T72,T72,Luke List,79,4.02,900,224
78,T72,T72,George McNeill,51,4.02,551,137
79,T72,T72,Kevin Streelman,82,4.02,643,160
80,T72,T72,Vaughn Taylor,72,4.02,547,136
81,T72,T72,Justin Thomas,99,4.02,904,225
82,T72,T72,Jimmy Walker,85,4.02,623,155
83,T84,T84,Roberto Castro,97,4.03,851,211
84,T84,T84,Brooks Koepka,75,4.03,483,120
85,T84,T84,Greg Owen,85,4.03,734,182
86,T84,T84,Dicky Pride,55,4.03,391,97
87,T84,T84,Cameron Smith,73,4.03,593,147
88,T84,T84,Brett Stegmaier,87,4.03,847,210
89,T84,T84,Jhonattan Vegas,97,4.03,927,230
90,T84,T84,Boo Weekley,83,4.03,617,153
91,T84,T84,Mark Wilson,66,4.03,802,199
92,T93,T93,Keegan Bradley,82,4.04,711,176
93,T93,T93,Si Woo Kim,113,4.04,646,160
94,T93,T93,Chris Kirk,90,4.04,651,161
95,T93,T93,Steve Marino,72,4.04,614,152
96,T93,T93,D.A. Points,55,4.04,424,105
97,T93,T93,Chris Stroud,82,4.04,776,192
98,T93,T93,Cameron Tringale,81,4.04,343,85
99,T93,T93,Tyrone Van Aswegen,105,4.04,896,222
100,T101,T101,Thomas Aiken,70,4.05,774,191
101,T101,T101,Jonas Blixt,79,4.05,778,192
102,T101,T101,Scott Brown,88,4.05,944,233
103,T101,T101,Bronson Burgoon,83,4.05,830,205
104,T101,T101,Chad Collins,73,4.05,979,242
105,T101,T101,Ken Duke,58,4.05,441,109
106,T101,T101,Morgan Hoffmann,71,4.05,951,235
107,T101,T101,Mark Hubbard,101,4.05,1033,255
108,T101,T101,Freddie Jacobson,86,4.05,716,177
109,T101,T101,Michael Kim,100,4.05,951,235
110,T101,T101,Jason Kokrak,89,4.05,987,244
111,T101,T101,Kelly Kraft,63,4.05,555,137
112,T101,T101,Scott Langley,65,4.05,713,176
113,T101,T101,Danny Lee,93,4.05,604,149
114,T101,T101,Peter Malnati,85,4.05,809,200
115,T101,T101,Graeme McDowell,63,4.05,523,129
116,T101,T101,Carlos Ortiz,79,4.05,899,222
117,T101,T101,Scott Stallings,74,4.05,324,80
118,T101,T101,Kyle Stanley,92,4.05,685,169
119,T101,T101,Robert Streb,87,4.05,737,182
120,T101,T101,Michael Thompson,71,4.05,745,184
121,T122,T122,Jason Bohn,67,4.06,707,174
122,T122,T122,Erik Compton,65,4.06,678,167
123,T122,T122,Brendon de Jonge,83,4.06,929,229
124,T122,T122,J.J. Henry,68,4.06,565,139
125,T122,T122,Hiroshi Iwata,85,4.06,890,219
126,T122,T122,Colt Knost,90,4.06,609,150
127,T122,T122,Shane Lowry,57,4.06,475,117
128,T122,T122,Ben Martin,92,4.06,796,196
129,T122,T122,Francesco Molinari,64,4.06,605,149
130,T122,T122,Seung-Yul Noh,85,4.06,702,173
131,T122,T122,Patrick Reed,105,4.06,910,224
132,T122,T122,Justin Rose,65,4.06,540,133
133,T122,T122,Brandt Snedeker,93,4.06,994,245
134,T122,T122,Nick Taylor,83,4.06,638,157
135,T122,T122,Harold Varner III,92,4.06,613,151
136,T137,T137,Abraham Ancer,51,4.07,537,132
137,T137,T137,Luke Donald,81,4.07,566,139
138,T137,T137,Ernie Els,66,4.07,827,203
139,T137,T137,Fabián Gómez,82,4.07,537,132
140,T137,T137,John Huh,86,4.07,656,161
141,T137,T137,Smylie Kaufman,91,4.07,741,182
142,T137,T137,Whee Kim,82,4.07,834,205
143,T137,T137,Patton Kizzire,93,4.07,813,200
144,T137,T137,Rob Oppenheim,67,4.07,627,154
145,T137,T137,Martin Piller,59,4.07,827,203
146,T137,T137,Sam Saunders,69,4.07,618,152
147,T137,T137,Willy Wilcox,67,4.07,476,117
148,T149,T149,Stewart Cink,61,4.08,510,125
149,T149,T149,Hunter Mahan,61,4.08,772,189
150,T149,T149,Troy Merritt,77,4.08,457,112
151,T149,T149,Rory Sabbatini,57,4.08,392,96
152,T149,T149,Vijay Singh,72,4.08,392,96
153,T149,T149,David Toms,62,4.08,591,145
154,T155,T155,Tyler Aldridge,83,4.09,950,232
155,T155,T155,Zac Blair,99,4.09,953,233
156,T155,T155,Kevin Chappell,93,4.09,606,148
157,T155,T155,Retief Goosen,55,4.09,544,133
158,T155,T155,David Lingmerth,84,4.09,618,151
159,T155,T155,Geoff Ogilvy,63,4.09,520,127
160,T155,T155,Rod Pampling,54,4.09,442,108
161,T155,T155,Scott Pinckney,87,4.09,659,161
162,T155,T155,Hudson Swafford,104,4.09,613,150
163,T155,T155,Dawie van der Walt,72,4.09,749,183
164,T165,T165,Stuart Appleby,71,4.11,407,99
165,T165,T165,Derek Fathauer,94,4.11,691,168
166,T165,T165,Brendon Todd,66,4.11,390,95
167,T165,T165,Steve Wheatcroft,85,4.11,842,205
168,T169,T169,Robert Garrigus,69,4.12,470,114
169,T169,T169,Rhein Gibson,58,4.12,474,115
170,T169,T169,Henrik Norlander,71,4.12,606,147
171,T169,T169,Ryan Palmer,86,4.12,445,108
172,T173,T173,Blayne Barber,84,4.13,528,128
173,T173,T173,Luke Guthrie,57,4.13,467,113
174,T175,T175,Paul Casey,77,4.15,270,65
175,T175,T175,Andres Gonzales,80,4.15,851,205
176,T175,T175,James Hahn,85,4.15,386,93
177,T178,T178,Ángel Cabrera,62,4.17,525,126
178,T178,T178,Russell Henley,76,4.17,413,99
179,T178,T178,Wes Roach,59,4.17,546,131
180,T178,T178,Camilo Villegas,83,4.17,496,119
181,182,182,D.H. Lee,61,4.2,542,129
182,183,183,Steven Bowditch,71,4.23,559,132
183,184,184,Robert Allenby,51,4.24,645,152
184,185,185,Andrew Loupe,75,4.25,761,179
