,Top_10_Final_Round_Performance_RANK THIS WEEK,Top_10_Final_Round_Performance_RANK LAST WEEK,Top_10_Final_Round_Performance_PLAYER NAME,Top_10_Final_Round_Performance_EVENTS,Top_10_Final_Round_Performance_% TIMES IMPROVED,Top_10_Final_Round_Performance_# OF TIMES IMPROVED
51,T51,T51,Paul Casey,22,60.0,3.0
52,T51,T51,Freddie Jacobson,26,60.0,3.0
53,T51,T51,Jimmy Walker,25,60.0,3.0
54,55,55,Matt Kuchar,26,57.1,4.0
55,56,56,Hideki Matsuyama,23,55.6,5.0
56,T57,T57,Aaron Baddeley,28,50.0,2.0
57,T57,T57,Blayne Barber,27,50.0,1.0
58,T57,T57,Zac Blair,31,50.0,1.0
59,T57,T57,Roberto Castro,27,50.0,3.0
60,T57,T57,Alex Cejka,22,50.0,2.0
61,T57,T57,Chad Collins,26,50.0,1.0
62,T57,T57,Graham DeLaet,21,50.0,1.0
63,T57,T57,Derek Fathauer,30,50.0,1.0
64,T57,T57,Emiliano Grillo,25,50.0,3.0
65,T57,T57,Bill Haas,24,50.0,3.0
66,T57,T57,Jim Herman,29,50.0,1.0
67,T57,T57,Morgan Hoffmann,25,50.0,1.0
68,T57,T57,Hiroshi Iwata,29,50.0,1.0
69,T57,T57,Whee Kim,27,50.0,1.0
70,T57,T57,Anirban Lahiri,21,50.0,1.0
71,T57,T57,Martin Laird,24,50.0,2.0
72,T57,T57,Danny Lee,28,50.0,1.0
73,T57,T57,Andrew Loupe,27,50.0,2.0
74,T57,T57,Ben Martin,28,50.0,1.0
75,T57,T57,William McGirt,28,50.0,2.0
76,T57,T57,Troy Merritt,26,50.0,1.0
77,T57,T57,Ryan Palmer,23,50.0,2.0
78,T57,T57,Patrick Reed,28,50.0,4.0
79,T57,T57,Brett Stegmaier,29,50.0,1.0
80,T57,T57,Brian Stuard,20,50.0,1.0
81,T57,T57,Justin Thomas,28,50.0,3.0
82,T57,T57,David Toms,19,50.0,1.0
83,T57,T57,Jhonattan Vegas,27,50.0,3.0
84,T57,T57,Boo Weekley,26,50.0,1.0
85,T57,T57,Tim Wilkinson,22,50.0,1.0
86,T87,T87,Daniel Berger,26,40.0,2.0
87,T87,T87,Jason Dufner,28,40.0,2.0
88,T87,T87,Jamie Lovemark,27,40.0,2.0
89,T87,T87,Kyle Reifers,34,40.0,2.0
90,91,91,Gary Woodland,26,37.5,3.0
91,T92,T92,Jonas Blixt,26,33.3,1.0
92,T92,T92,James Hahn,26,33.3,1.0
93,T92,T92,Russell Henley,25,33.3,1.0
94,T92,T92,David Lingmerth,24,33.3,1.0
95,T92,T92,Will MacKenzie,26,33.3,1.0
96,T92,T92,Martin Piller,22,33.3,1.0
97,T92,T92,Chez Reavie,27,33.3,1.0
98,T92,T92,Daniel Summerhays,28,33.3,1.0
99,T92,T92,Nick Taylor,26,33.3,1.0
100,T92,T92,Cameron Tringale,25,33.3,1.0
101,T102,T102,Tony Finau,28,25.0,1.0
102,T102,T102,Charles Howell III,25,25.0,1.0
103,T102,T102,John Huh,28,25.0,1.0
104,T102,T102,Smylie Kaufman,28,25.0,1.0
105,T102,T102,Bryce Molder,26,25.0,1.0
106,T102,T102,Patrick Rodgers,28,25.0,1.0
107,T102,T102,Justin Rose,18,25.0,1.0
108,T102,T102,Harold Varner III,28,25.0,1.0
109,T110,T110,Charley Hoffman,26,20.0,1.0
110,T110,T110,Charl Schwartzel,19,20.0,1.0
111,T110,T110,Webb Simpson,20,20.0,1.0
112,T110,T110,Brendan Steele,25,20.0,1.0
113,T114,T114,Thomas Aiken,23,0.0,
114,T114,T114,Tyler Aldridge,28,0.0,
115,T114,T114,Stuart Appleby,23,0.0,
116,T114,T114,Steven Bowditch,26,0.0,
117,T114,T114,Keegan Bradley,26,0.0,
118,T114,T114,Bronson Burgoon,27,0.0,
119,T114,T114,Chad Campbell,28,0.0,
120,T114,T114,Stewart Cink,19,0.0,
121,T114,T114,Erik Compton,24,0.0,
122,T114,T114,Ben Crane,27,0.0,
123,T114,T114,Derek Ernst,20,0.0,
124,T114,T114,Jim Furyk,14,0.0,
125,T114,T114,Lucas Glover,23,0.0,
126,T114,T114,Retief Goosen,16,0.0,
127,T114,T114,Jason Gore,27,0.0,
128,T114,T114,Chesson Hadley,27,0.0,
129,T114,T114,Adam Hadwin,27,0.0,
130,T114,T114,Brian Harman,31,0.0,
131,T114,T114,Padraig Harrington,16,0.0,
132,T114,T114,David Hearn,29,0.0,
133,T114,T114,Matt Jones,27,0.0,
134,T114,T114,Sung Kang,29,0.0,
135,T114,T114,Michael Kim,29,0.0,
136,T114,T114,Chris Kirk,28,0.0,
137,T114,T114,Andrew Landry,18,0.0,
138,T114,T114,Scott Langley,22,0.0,
139,T114,T114,Spencer Levin,32,0.0,
140,T114,T114,Luke List,27,0.0,
141,T114,T114,Francesco Molinari,18,0.0,
142,T114,T114,Seung-Yul Noh,28,0.0,
143,T114,T114,Sean O'Hair,27,0.0,
144,T114,T114,Louis Oosthuizen,17,0.0,
145,T114,T114,Jeff Overton,25,0.0,
146,T114,T114,D.A. Points,18,0.0,
147,T114,T114,Wes Roach,21,0.0,
148,T114,T114,Sam Saunders,24,0.0,
149,T114,T114,John Senden,28,0.0,
150,T114,T114,Kyle Stanley,28,0.0,
151,T114,T114,Shawn Stefani,29,0.0,
152,T114,T114,Robert Streb,27,0.0,
153,T114,T114,Chris Stroud,27,0.0,
154,T114,T114,Hudson Swafford,30,0.0,
155,T114,T114,Dawie van der Walt,25,0.0,
156,T114,T114,Willy Wilcox,23,0.0,
