,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
98,T96,T96,Patton Kizzire,35.67,642,18
99,T96,T96,Sam Saunders,35.67,321,9
100,T101,T101,Seung-Yul Noh,35.69,464,13
101,T101,T101,Vijay Singh,35.69,464,13
102,103,103,Willy Wilcox,35.7,357,10
103,T104,T104,Roberto Castro,35.71,750,21
104,T104,T104,Jason Dufner,35.71,857,24
105,T104,T104,Sung Kang,35.71,500,14
106,T104,T104,Colt Knost,35.71,607,17
107,T104,T104,Geoff Ogilvy,35.71,250,7
108,T109,T109,Kevin Streelman,35.73,536,15
109,T109,T109,Dawie van der Walt,35.73,393,11
110,111,111,Ricky Barnes,35.74,679,19
111,112,112,Kevin Kisner,35.76,751,21
112,113,113,Nick Taylor,35.77,465,13
113,114,114,Mark Hubbard,35.79,680,19
114,T115,T115,Emiliano Grillo,35.81,752,21
115,T115,T115,Freddie Jacobson,35.81,573,16
116,T117,T117,Retief Goosen,35.82,394,11
117,T117,T117,Smylie Kaufman,35.82,609,17
118,T117,T117,David Toms,35.82,394,11
119,T117,T117,Mark Wilson,35.82,394,11
120,T121,T121,Hiroshi Iwata,35.83,430,12
121,T121,T121,Kyle Reifers,35.83,824,23
122,T123,T123,Matt Jones,35.86,502,14
123,T123,T123,Francesco Molinari,35.86,502,14
124,T123,T123,Scott Pinckney,35.86,502,14
125,T126,T126,Derek Fathauer,35.88,574,16
126,T126,T126,David Lingmerth,35.88,610,17
127,128,128,Steve Marino,35.91,395,11
128,T129,T129,Ben Crane,35.92,467,13
129,T129,T129,Billy Hurley III,35.92,467,13
130,131,131,Billy Horschel,35.93,539,15
131,T132,T132,Luke Donald,35.94,611,17
132,T132,T132,James Hahn,35.94,575,16
133,T132,T132,Jamie Lovemark,35.94,647,18
134,135,135,Michael Kim,35.95,683,19
135,T136,T136,Aaron Baddeley,36.0,612,17
136,T136,T136,Jonas Blixt,36.0,432,12
137,T136,T136,Erik Compton,36.0,324,9
138,T136,T136,Graham DeLaet,36.0,468,13
139,T136,T136,Padraig Harrington,36.0,396,11
140,T136,T136,Andrew Landry,36.0,216,6
141,T136,T136,Troy Merritt,36.0,396,11
142,143,143,Brian Harman,36.05,757,21
143,144,144,K.J. Choi,36.07,505,14
144,145,145,Rob Oppenheim,36.1,361,10
145,146,146,Derek Ernst,36.13,289,8
146,147,147,D.A. Points,36.14,253,7
147,148,148,Tyrone Van Aswegen,36.15,723,20
148,149,149,Ernie Els,36.17,434,12
149,150,150,Whee Kim,36.18,398,11
150,151,151,Martin Laird,36.19,579,16
151,152,152,Abraham Ancer,36.2,181,5
152,T153,T153,Will MacKenzie,36.21,507,14
153,T153,T153,Cameron Tringale,36.21,507,14
154,155,155,Tony Finau,36.26,689,19
155,156,156,Sergio Garcia,36.27,399,11
156,157,157,Justin Rose,36.29,508,14
157,158,158,Steve Stricker,36.3,363,10
158,T159,T159,Ángel Cabrera,36.33,327,9
159,T159,T159,Jason Gore,36.33,436,12
160,T159,T159,Jerry Kelly,36.33,545,15
161,T159,T159,Brendan Steele,36.33,654,18
162,T159,T159,Robert Streb,36.33,545,15
163,164,164,Cameron Smith,36.36,400,11
164,165,165,Andrew Loupe,36.4,364,10
165,166,166,Tyler Aldridge,36.42,437,12
166,167,167,Rhein Gibson,36.43,255,7
167,168,168,Charley Hoffman,36.44,656,18
168,169,169,Zac Blair,36.47,620,17
169,T170,T170,Anirban Lahiri,36.5,511,14
170,T170,T170,Martin Piller,36.5,219,6
171,172,172,J.J. Henry,36.56,329,9
172,173,173,Ken Duke,36.57,256,7
173,T174,T174,Jim Herman,36.65,623,17
174,T174,T174,Danny Lee,36.65,623,17
175,T174,T174,Harold Varner III,36.65,623,17
176,T177,T177,Steven Bowditch,36.75,294,8
177,T177,T177,Scott Brown,36.75,588,16
178,T177,T177,George McNeill,36.75,147,4
179,180,180,Morgan Hoffmann,36.78,331,9
180,181,181,Steve Wheatcroft,36.79,515,14
181,182,182,D.H. Lee,36.86,258,7
182,183,183,Scott Langley,36.89,332,9
183,T184,T184,Hunter Mahan,37.0,296,8
184,T184,T184,Dicky Pride,37.0,222,6
