,Back_9_Round_2_Scoring_Average_RANK THIS WEEK,Back_9_Round_2_Scoring_Average_RANK LAST WEEK,Back_9_Round_2_Scoring_Average_PLAYER NAME,Back_9_Round_2_Scoring_Average_AVG,Back_9_Round_2_Scoring_Average_TOTAL STROKES,Back_9_Round_2_Scoring_Average_TOTAL ROUNDS
171,172,172,Vaughn Taylor,36.33,872,24
172,173,173,Brendon Todd,36.36,1018,28
173,174,174,Shane Lowry,36.38,582,16
174,175,175,Abraham Ancer,36.39,655,18
175,176,176,Dicky Pride,36.4,728,20
176,177,177,Sam Saunders,36.41,801,22
177,178,178,Fabián Gómez,36.42,874,24
178,179,179,Andrew Loupe,36.48,985,27
179,180,180,Tom Hoge,36.52,913,25
180,181,181,Geoff Ogilvy,36.57,768,21
181,182,182,Rory Sabbatini,36.74,698,19
182,183,183,Robert Allenby,36.83,847,23
183,184,184,Rhein Gibson,36.95,702,19
184,185,185,Steven Bowditch,37.58,977,26
