,Sub-Par_Rounds_RANK THIS WEEK,Sub-Par_Rounds_RANK LAST WEEK,Sub-Par_Rounds_PLAYER NAME,Sub-Par_Rounds_EVENTS
115,T115,T115,Fabián Gómez,26
116,T115,T115,Andres Gonzales,28
117,T115,T115,Billy Hurley III,20
118,T115,T115,Will MacKenzie,26
119,T115,T115,Peter Malnati,32
120,T115,T115,Michael Thompson,23
121,T115,T115,Dawie van der Walt,25
122,T115,T115,Steve Wheatcroft,26
123,T124,T124,Stewart Cink,19
124,T124,T124,Chesson Hadley,27
125,T124,T124,Scott Stallings,27
126,T127,T127,Jason Bohn,21
127,T127,T127,James Hahn,26
128,T127,T127,Anirban Lahiri,21
129,T130,T130,Chad Collins,26
130,T130,T130,Graham DeLaet,21
131,T130,T130,Tom Hoge,26
132,T130,T130,Whee Kim,27
133,T130,T130,Scott Langley,22
134,T130,T130,Vaughn Taylor,24
135,T130,T130,David Toms,19
136,T130,T130,Camilo Villegas,27
137,T138,T138,Thomas Aiken,23
138,T138,T138,Andrew Loupe,27
139,T138,T138,Steve Stricker,15
140,T138,T138,Willy Wilcox,23
141,T142,T142,Sergio Garcia,15
142,T142,T142,Kelly Kraft,20
143,T142,T142,Carlos Ortiz,29
144,T142,T142,Henrik Stenson,14
145,T146,T146,Retief Goosen,16
146,T146,T146,Jason Gore,27
147,T146,T146,Branden Grace,18
148,T146,T146,Luke Guthrie,19
149,T146,T146,Steve Marino,24
150,T146,T146,Rob Oppenheim,21
151,T152,T152,Bud Cauley,14
152,T152,T152,Morgan Hoffmann,25
153,T152,T152,Francesco Molinari,18
154,T152,T152,Sam Saunders,24
155,T152,T152,Vijay Singh,22
156,T152,T152,Brian Stuard,20
157,T158,T158,Erik Compton,24
158,T158,T158,Jeff Overton,25
159,T158,T158,Cameron Smith,24
160,T161,T161,Graeme McDowell,21
161,T161,T161,Louis Oosthuizen,17
162,163,163,Derek Ernst,20
163,T164,T164,Brice Garnett,15
164,T164,T164,Rhein Gibson,20
165,T164,T164,Padraig Harrington,16
166,T164,T164,J.J. Henry,24
167,T164,T164,Cameron Percy,15
168,T169,T169,Jim Furyk,14
169,T169,T169,Geoff Ogilvy,22
170,T169,T169,Rod Pampling,18
171,T169,T169,Martin Piller,22
172,T173,T173,Abraham Ancer,19
173,T173,T173,D.H. Lee,22
174,T173,T173,Dicky Pride,21
175,T173,T173,Wes Roach,21
176,T173,T173,Mark Wilson,21
177,178,178,Shane Lowry,17
178,T179,T179,Ernie Els,21
179,T179,T179,Andrew Landry,18
180,T179,T179,George McNeill,23
181,T179,T179,D.A. Points,18
182,T179,T179,Jon Rahm,9
183,T184,T184,Ángel Cabrera,22
184,T184,T184,Lucas Lee,16
185,T186,T186,Davis Love III,15
186,T186,T186,Hunter Mahan,22
187,T186,T186,Ian Poulter,13
188,T186,T186,D.J. Trahan,14
189,T190,T190,Byeong Hun An,14
190,T190,T190,Rory Sabbatini,20
191,T192,T192,Shane Bertsch,9
192,T192,T192,Steven Bowditch,26
193,T192,T192,Rafa Cabrera Bello,10
194,T192,T192,Miguel Angel Carballo,18
195,T192,T192,Søren Kjeldsen,12
196,T192,T192,Justin Leonard,13
197,T192,T192,Andres Romero,14
198,T192,T192,Darron Stiles,17
199,T200,T200,Jamie Donaldson,13
200,T200,T200,Ken Duke,20
201,T200,T200,Tim Herron,14
202,T200,T200,John Merrick,12
203,T200,T200,Alex Prugh,13
204,T200,T200,Brendon Todd,29
205,206,206,Martin Kaymer,10
206,T207,T207,Robert Allenby,23
207,T207,T207,Kiradech Aphibarnrat,11
208,T207,T207,Matt Every,17
209,T207,T207,Matthew Fitzpatrick,12
210,T207,T207,Justin Hicks,15
211,T207,T207,Carl Pettersson,22
212,T213,T213,Tom Gillis,12
213,T213,T213,Pat Perez,11
214,T213,T213,Andy Sullivan,11
215,T216,T216,Jonathan Byrd,6
216,T216,T216,Tim Clark,7
217,T216,T216,Tyrrell Hatton,5
218,T216,T216,Ollie Schniederjans,7
219,T216,T216,Marc Turnesa,10
220,T216,T216,Nick Watney,5
221,T216,T216,Bernd Wiesberger,11
222,T223,T223,Greg Chalmers,12
223,T223,T223,George Coetzee,7
224,T223,T223,Bryson DeChambeau,12
225,T223,T223,Brian Gay,13
226,T223,T223,John Rollins,9
227,T223,T223,Ryan Ruffels,7
228,T223,T223,Lee Westwood,7
229,T223,T223,Danny Willett,9
230,T231,T231,Michael Bradley,8
231,T231,T231,Thongchai Jaidee,8
232,T231,T231,Jarrod Lyle,10
233,T231,T231,Hunter Stewart,8
234,T235,T235,Scott Hend,5
235,T235,T235,Richard Lee,11
236,T235,T235,Ted Purdy,9
237,T235,T235,Bobby Wyatt,6
238,T239,T239,Grégory Bourdy,3
239,T239,T239,Wesley Bryan,4
240,T239,T239,Brian Davis,9
241,T239,T239,Ross Fisher,4
242,T239,T239,Ryo Ishikawa,6
243,T239,T239,Billy Mayfair,7
244,T239,T239,Thomas Pieters,5
245,T239,T239,Chris Wood,8
246,T247,T247,Blake Adams,4
247,T247,T247,Eric Axley,7
248,T247,T247,Cameron Beckman,12
249,T247,T247,Charlie Beljan,13
250,T247,T247,Trevor Immelman,11
251,T247,T247,Michael Johnson,4
252,T247,T247,Andrew Johnston,4
253,T247,T247,K.T. Kim,7
254,T247,T247,HaoTong Li,3
255,T247,T247,Frank Lickliter II,9
256,T247,T247,Lee McCoy,7
257,T247,T247,Robby Shelton,4
258,T259,T259,Arjun Atwal,6
259,T259,T259,Rodolfo Cazaubón,3
260,T259,T259,Matt Dobyns,7
261,T259,T259,Steve Flesch,6
262,T259,T259,Martin Flores,2
263,T259,T259,David Howell,2
264,T259,T259,Trey Mullinax,2
265,T266,T266,Ryan Armour,1
266,T266,T266,Rafael Campos,2
267,T266,T266,Danny Chia,2
268,T266,T266,Ben Curtis,5
269,T266,T266,Charlie Danielson,4
270,T266,T266,Andrew Dodt,2
271,T266,T266,Paul Dunne,4
272,T266,T266,Jared du Toit,1
273,T266,T266,Gonzalo Fernandez-Castaño,2
274,T266,T266,Tommy Gainey,4
275,T266,T266,Mark Hensby,5
276,T266,T266,Richard Lee,2
277,T266,T266,Nick Mason,1
278,T266,T266,Alex Noren,4
279,T266,T266,Michael Putnam,7
280,T266,T266,Hideto Tanihara,4
281,T266,T266,Omar Uresti,4
282,T266,T266,Aaron Wise,2
283,T284,T284,Joe Affrunti,4
284,T284,T284,Matt Atkins,1
285,T284,T284,Ryan Blaum,1
286,T284,T284,Dean Burmester,1
287,T284,T284,SSP Chawrasia,2
288,T284,T284,Zecheng Dou,1
289,T284,T284,James Driscoll,1
290,T284,T284,Tommy Fleetwood,2
291,T284,T284,Marcus Fraser,5
292,T284,T284,Fred Funk,4
293,T284,T284,Brandon Hagy,2
294,T284,T284,Nathan Holman,4
295,T284,T284,Wes Homan,3
296,T284,T284,Yuta Ikeda,3
297,T284,T284,Miguel Angel Jiménez,2
298,T284,T284,Kent Jones,1
299,T284,T284,Daisuke Kataoka,1
300,T284,T284,Satoshi Kodaira,3
301,T284,T284,Troy Matteson,3
302,T284,T284,Maverick McNealy,1
303,T284,T284,Shaun Micheel,3
304,T284,T284,Yusaku Miyazato,4
305,T284,T284,James Morrison,3
306,T284,T284,Paul Peterson,1
307,T284,T284,Tim Petrovic,7
308,T284,T284,Bo Van Pelt,5
309,T310,T310,Craig Barlow,3
310,T310,T310,Matt Bettencourt,5
311,T310,T310,Yi Cao,1
312,T310,T310,Gavin Coles,2
313,T310,T310,Nick Cullen,2
314,T310,T310,Jorge Fernández-Valdés,1
315,T310,T310,Trevor Fisher Jr,1
316,T310,T310,Joey Garber,4
317,T310,T310,Adam Hart,2
318,T310,T310,Robert Karlsson,2
319,T310,T310,Ben Leong,1
320,T310,T310,WC Liang,1
321,T310,T310,Lance Lopez,1
322,T310,T310,Prayad Marksaeng,1
323,T310,T310,Thorbjørn Olesen,5
324,T310,T310,John Peterson,3
325,T310,T310,Haydn Porteous,1
326,T310,T310,Xander Schauffele,2
327,T310,T310,Conrad Shindler,1
328,T310,T310,Heath Slocum,7
329,T310,T310,Young-han Song,2
330,T310,T310,Adam Svensson,2
331,T310,T310,Ben Taylor,2
332,T310,T310,Nicholas Thompson,5
333,T310,T310,Ethan Tracy,4
334,T310,T310,Charlie Wi,5
335,T336,T336,Max Alverio,1
336,T336,T336,Mark Anderson,1
337,T336,T336,Ashun Wu,1
338,T336,T336,Rich Beem,1
339,T336,T336,Josh Broadaway,2
340,T336,T336,Frankie Capan,1
341,T336,T336,Daniel Chopra,1
342,T336,T336,Darren Clarke,4
343,T336,T336,Nicolas Colsaerts,2
344,T336,T336,Austin Connelly,4
345,T336,T336,Corey Conners,1
346,T336,T336,Austin Cook,1
347,T336,T336,Franklin Corpening,1
348,T336,T336,John Daly,3
349,T336,T336,Glen Day,3
350,T336,T336,Chris DiMarco,2
351,T336,T336,Bradley Dredge,1
352,T336,T336,Victor Dubuisson,5
353,T336,T336,Nacho Elvira,1
354,T336,T336,Edward Figueroa,1
355,T336,T336,Oscar Fraustro,1
356,T336,T336,Domenico Geminiani,1
357,T336,T336,Ben Geyer,1
358,T336,T336,Matt Gilchrest,1
359,T336,T336,Dudley Hart,1
360,T336,T336,Kramer Hickok,2
361,T336,T336,Bo Hoag,1
362,T336,T336,Jesse Hutchins,1
363,T336,T336,Kodai Ichihara,1
364,T336,T336,Steven Ihm,1
365,T336,T336,Shugo Imahira,1
366,T336,T336,Marty Jertson,1
367,T336,T336,Hyung-Sung Kim,1
368,T336,T336,Romain Langasque,1
369,T336,T336,Bernhard Langer,2
370,T336,T336,Zander Lombard,1
371,T336,T336,Joost Luiten,2
372,T336,T336,Matt Mabrey,1
373,T336,T336,Matteo Manassero,2
374,T336,T336,Michio Matsumura,1
375,T336,T336,Len Mattiace,1
376,T336,T336,Ryan McClintock,1
377,T336,T336,Parker McLachlin,3
378,T336,T336,Byron Meth,1
379,T336,T336,Alex Moon,1
380,T336,T336,Toshinori Muto,1
381,T336,T336,Jordan Niebrugge,6
382,T336,T336,Renato Paratore,1
383,T336,T336,Jin Park,1
384,T336,T336,Chase Parker,2
385,T336,T336,"Ted Potter, Jr.",2
386,T336,T336,Brett Quigley,1
387,T336,T336,Jonathan Randolph,1
388,T336,T336,Garrett Rank,1
389,T336,T336,Alex Redfield,1
390,T336,T336,Curtis Reed,2
391,T336,T336,Chris Riley,2
392,T336,T336,Scottie Scheffler,1
393,T336,T336,Lee Slattery,1
394,T336,T336,Chris Smith,5
395,T336,T336,Brian Smock,2
396,T336,T336,Soomin Lee,2
397,T336,T336,Chad Sorensen,1
398,T336,T336,Matthew Southgate,1
399,T336,T336,Joel Stalter,1
400,T336,T336,Richard Sterne,2
401,T336,T336,Miguel Tabuena,2
402,T336,T336,Curtis Thompson,1
403,T336,T336,Danie van Tonder,1
404,T336,T336,Sebastián Vázquez,1
405,T336,T336,Armando Villarreal,1
406,T336,T336,Scott Wolfes,1
407,T336,T336,Greg Yates,1
408,T336,T336,Xinjun Zhang,1
