,First_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_4_Scoring_Average_AVG,First_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
139,T138,T138,Jeff Overton,71.8,359,5
140,T138,T138,Kyle Reifers,71.8,718,10
141,142,142,Hunter Mahan,71.86,503,7
142,143,143,Ernie Els,71.89,647,9
143,144,144,Tyrone Van Aswegen,71.91,791,11
144,T145,T145,Thomas Aiken,72.0,216,3
145,T145,T145,Emiliano Grillo,72.0,504,7
146,T145,T145,Anirban Lahiri,72.0,504,7
147,T145,T145,Robert Streb,72.0,504,7
148,T145,T145,Steve Stricker,72.0,144,2
149,T145,T145,Nick Taylor,72.0,216,3
150,151,151,Cameron Tringale,72.2,361,5
151,152,152,Jon Curran,72.22,650,9
152,153,153,Patton Kizzire,72.25,578,8
153,154,154,Jason Dufner,72.3,723,10
154,155,155,Scott Brown,72.4,362,5
155,156,156,Colt Knost,72.44,652,9
156,157,157,Ryan Moore,72.57,508,7
157,T158,T158,Ken Duke,72.67,218,3
158,T158,T158,Bill Haas,72.67,436,6
159,T160,T160,Billy Horschel,72.75,291,4
160,T160,T160,David Toms,72.75,291,4
161,162,162,Steve Wheatcroft,72.78,655,9
162,T163,T163,Will MacKenzie,72.8,364,5
163,T163,T163,Rob Oppenheim,72.8,364,5
164,T165,T165,Tony Finau,73.0,511,7
165,T165,T165,Graeme McDowell,73.0,219,3
166,T165,T165,Martin Piller,73.0,73,1
167,T165,T165,Tim Wilkinson,73.0,146,2
168,169,169,Zac Blair,73.11,658,9
169,170,170,Jason Gore,73.17,439,6
170,171,171,Cameron Smith,73.2,366,5
171,172,172,Derek Fathauer,73.25,293,4
172,173,173,Morgan Hoffmann,73.5,147,2
173,T174,T174,Erik Compton,73.6,368,5
174,T174,T174,Vijay Singh,73.6,368,5
175,T176,T176,Scott Langley,73.67,221,3
176,T176,T176,D.A. Points,73.67,221,3
177,T178,T178,Abraham Ancer,74.0,74,1
178,T178,T178,J.J. Henry,74.0,370,5
179,180,180,Harold Varner III,74.14,519,7
180,181,181,Jason Bohn,74.2,371,5
181,182,182,Graham DeLaet,74.33,223,3
182,183,183,Dicky Pride,74.67,224,3
183,184,184,Steven Bowditch,76.67,230,3
