,Late_Round_3_Scoring_Average_RANK THIS WEEK,Late_Round_3_Scoring_Average_RANK LAST WEEK,Late_Round_3_Scoring_Average_PLAYER NAME,Late_Round_3_Scoring_Average_AVG,Late_Round_3_Scoring_Average_TOTAL STROKES,Late_Round_3_Scoring_Average_TOTAL ROUNDS
165,T165,T165,Ángel Cabrera,72.33,434,6
166,167,167,Troy Merritt,72.43,507,7
167,168,168,Sergio Garcia,72.44,652,9
168,169,169,Robert Garrigus,72.5,435,6
169,170,170,Ken Duke,72.6,363,5
170,171,171,Luke List,72.71,509,7
171,172,172,Steve Wheatcroft,72.86,510,7
172,T173,T173,David Lingmerth,72.88,583,8
173,T173,T173,Camilo Villegas,72.88,583,8
174,T175,T175,Chris Kirk,73.0,292,4
175,T175,T175,Shane Lowry,73.0,511,7
176,T177,T177,Fabián Gómez,73.25,293,4
177,T177,T177,Wes Roach,73.25,293,4
178,179,179,Brendon Todd,73.5,294,4
179,180,180,Shawn Stefani,74.0,222,3
180,181,181,D.H. Lee,74.33,223,3
181,182,182,Jason Gore,74.5,298,4
182,183,183,Boo Weekley,74.67,448,6
183,T184,T184,Robert Allenby,75.5,151,2
184,T184,T184,Rory Sabbatini,75.5,302,4
