,First_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_3_Scoring_Average_AVG,First_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
56,T57,T57,Brian Bateman,70.33,211,3
57,T57,T57,Steve Lowery,70.33,633,9
58,T59,T59,J.J. Henry,70.36,774,11
59,T59,T59,Shaun Micheel,70.36,774,11
60,T59,T59,David Toms,70.36,774,11
61,62,62,Rod Pampling,70.38,563,8
62,T63,T63,Briny Baird,70.4,352,5
63,T63,T63,Jeff Brehaut,70.4,352,5
64,65,65,Billy Mayfair,70.43,493,7
65,T66,T66,Robert Allenby,70.5,705,10
66,T66,T66,Rich Beem,70.5,423,6
67,T66,T66,Henrik Bjornstad,70.5,423,6
68,T66,T66,K.J. Choi,70.5,564,8
69,T66,T66,Robert Damron,70.5,282,4
70,T66,T66,Mark O'Meara,70.5,141,2
71,T66,T66,Adam Scott,70.5,705,10
72,T73,T73,Mark Brooks,70.6,353,5
73,T73,T73,John Cook,70.6,353,5
74,T73,T73,Ted Purdy,70.6,353,5
75,T73,T73,Jerry Smith,70.6,353,5
76,77,77,Lucas Glover,70.64,989,14
77,T78,T78,Daniel Chopra,70.67,848,12
78,T78,T78,Fred Couples,70.67,212,3
79,T80,T80,Bart Bryant,70.71,495,7
80,T80,T80,Ernie Els,70.71,990,14
81,T80,T80,Scott Verplank,70.71,495,7
82,T83,T83,Jeff Gove,70.75,566,8
83,T83,T83,Jonathan Kaye,70.75,283,4
84,T83,T83,Ian Poulter,70.75,566,8
85,T86,T86,Aaron Baddeley,70.8,354,5
86,T86,T86,Bo Van Pelt,70.8,708,10
87,88,88,Troy Matteson,70.83,425,6
88,T89,T89,Sean O'Hair,70.86,496,7
89,T89,T89,Nick Watney,70.86,496,7
90,91,91,Ryan Palmer,70.9,709,10
91,T92,T92,Alex Aragon,71.0,142,2
92,T92,T92,Chad Campbell,71.0,710,10
93,T92,T92,Ben Crane,71.0,568,8
94,T92,T92,Steve Elkington,71.0,71,1
95,T92,T92,Stephen Leaney,71.0,497,7
96,T92,T92,Tom Lehman,71.0,213,3
97,T92,T92,Len Mattiace,71.0,71,1
98,T92,T92,Greg Owen,71.0,568,8
99,T92,T92,Nicholas Thompson,71.0,71,1
100,T92,T92,Duffy Waldorf,71.0,213,3
101,T92,T92,Charles Warren,71.0,284,4
102,T92,T92,Mark Wilson,71.0,355,5
103,104,104,Frank Lickliter II,71.09,782,11
104,105,105,Todd Fischer,71.13,569,8
105,106,106,John Rollins,71.17,427,6
106,107,107,Arjun Atwal,71.2,356,5
107,T108,T108,Steve Flesch,71.25,570,8
108,T108,T108,Jeff Sluman,71.25,570,8
109,T110,T110,Marco Dawson,71.33,214,3
110,T110,T110,Paul Goydos,71.33,428,6
111,T110,T110,Tim Herron,71.33,428,6
112,T110,T110,David McKenzie,71.33,214,3
113,T114,T114,Stuart Appleby,71.4,714,10
114,T114,T114,Brandt Jobe,71.4,357,5
115,T114,T114,D.J. Trahan,71.4,357,5
116,T117,T117,David Branshaw,71.43,500,7
117,T117,T117,Brett Wetterich,71.43,500,7
118,119,119,Harrison Frazar,71.44,643,9
119,T120,T120,Michael Allen,71.5,572,8
120,T120,T120,Paul Azinger,71.5,286,4
121,T120,T120,Jeff Maggert,71.5,429,6
122,T120,T120,Jeff Overton,71.5,143,2
123,124,124,Ben Curtis,71.56,644,9
124,T125,T125,Bubba Dickerson,71.6,358,5
125,T125,T125,Freddie Jacobson,71.6,358,5
126,127,127,Charley Hoffman,71.62,931,13
127,T128,T128,Stephen Ames,71.63,573,8
128,T128,T128,Mark Calcavecchia,71.63,573,8
129,T128,T128,Geoff Ogilvy,71.63,573,8
130,131,131,Craig Barlow,71.67,430,6
131,T132,T132,Tim Clark,71.7,717,10
132,T132,T132,Camilo Villegas,71.7,717,10
133,134,134,Paul Stankowski,71.75,287,4
134,T135,T135,Billy Andrade,71.8,359,5
135,T135,T135,Eric Axley,71.8,359,5
136,T137,T137,John Huston,71.83,431,6
137,T137,T137,Bob May,71.83,431,6
138,139,139,Brian Gay,71.85,934,13
139,140,140,Justin Leonard,71.88,575,8
140,141,141,Jason Bohn,71.9,719,10
141,T142,T142,John Daly,72.0,72,1
142,T142,T142,Brent Geiberger,72.0,360,5
143,T142,T142,Mathias Grönberg,72.0,360,5
144,T142,T142,Scott Gutschewski,72.0,288,4
145,T142,T142,Padraig Harrington,72.0,504,7
146,T142,T142,Kent Jones,72.0,504,7
147,T142,T142,Davis Love III,72.0,576,8
148,T142,T142,Jesper Parnevik,72.0,360,5
149,T142,T142,Tag Ridings,72.0,432,6
150,T142,T142,Kirk Triplett,72.0,144,2
151,T142,T142,Bob Tway,72.0,216,3
152,T142,T142,Tjaart van der Walt,72.0,72,1
153,T142,T142,Vance Veazey,72.0,72,1
154,T142,T142,Ron Whittaker,72.0,72,1
155,156,156,Joe Durant,72.1,721,10
156,157,157,Fred Funk,72.22,650,9
157,T158,T158,Alex Cejka,72.25,289,4
158,T158,T158,Arron Oberholser,72.25,867,12
159,T160,T160,Brian Davis,72.33,217,3
160,T160,T160,José María Olazábal,72.33,434,6
161,162,162,Ryuji Imada,72.43,507,7
162,T163,T163,Robert Garrigus,72.5,290,4
163,T163,T163,Hunter Mahan,72.5,435,6
164,T163,T163,Mike Sposa,72.5,145,2
165,166,166,Carlos Franco,72.67,436,6
166,167,167,Chris Smith,73.0,365,5
167,T168,T168,Bernhard Langer,73.25,293,4
168,T168,T168,Kenny Perry,73.25,293,4
169,170,170,Kris Cox,73.33,440,6
170,T171,T171,Jason Schultz,73.5,294,4
171,T171,T171,Patrick Sheehan,73.5,441,6
172,173,173,Shigeki Maruyama,73.67,221,3
173,T174,T174,Skip Kendall,74.0,296,4
174,T174,T174,Ian Leggatt,74.0,74,1
175,T174,T174,"Wes Short, Jr.",74.0,296,4
176,T174,T174,Roger Tambellini,74.0,222,3
177,178,178,Olin Browne,74.17,445,6
178,179,179,D.A. Points,74.33,223,3
179,180,180,David Howell,74.6,373,5
180,181,181,Daisuke Maruyama,74.67,224,3
181,T182,T182,David Duval,75.0,225,3
182,T182,T182,Todd Hamilton,75.0,75,1
183,T182,T182,Ryan Hietala,75.0,75,1
184,185,185,Brad Faxon,75.33,226,3
185,186,186,James Driscoll,76.25,305,4
186,187,187,Greg Kraft,77.0,77,1
187,188,188,Thomas Levet,77.33,232,3
188,189,189,Tim Petrovic,78.5,157,2
