,Late_Round_3_Scoring_Average_RANK THIS WEEK,Late_Round_3_Scoring_Average_RANK LAST WEEK,Late_Round_3_Scoring_Average_PLAYER NAME,Late_Round_3_Scoring_Average_AVG,Late_Round_3_Scoring_Average_TOTAL STROKES,Late_Round_3_Scoring_Average_TOTAL ROUNDS
42,T41,T41,Jim Furyk,70.0,1120,16
43,T41,T41,Peter Lonard,70.0,490,7
44,T41,T41,Troy Matteson,70.0,630,9
45,T41,T41,Len Mattiace,70.0,210,3
46,T41,T41,Larry Mize,70.0,210,3
47,T41,T41,Mark O'Meara,70.0,210,3
48,T41,T41,Vaughn Taylor,70.0,560,8
49,50,50,Stewart Cink,70.08,841,12
50,T51,T51,Robert Allenby,70.09,771,11
51,T51,T51,Jeff Gove,70.09,771,11
52,T51,T51,Zach Johnson,70.09,771,11
53,T54,T54,Retief Goosen,70.11,631,9
54,T54,T54,Ian Poulter,70.11,631,9
55,T54,T54,Steve Stricker,70.11,631,9
56,T57,T57,Doug Barron,70.17,421,6
57,T57,T57,Jerry Smith,70.17,421,6
58,T59,T59,Ben Crane,70.2,702,10
59,T59,T59,Robert Damron,70.2,351,5
60,61,61,Rich Beem,70.22,632,9
61,T62,T62,Dudley Hart,70.25,562,8
62,T62,T62,Steve Lowery,70.25,843,12
63,T62,T62,Nick Watney,70.25,562,8
64,T65,T65,Brian Bateman,70.33,211,3
65,T65,T65,Richard Johnson,70.33,633,9
66,T67,T67,Arjun Atwal,70.36,774,11
67,T67,T67,J.J. Henry,70.36,774,11
68,T67,T67,Shaun Micheel,70.36,774,11
69,T67,T67,David Toms,70.36,774,11
70,T67,T67,Brett Wetterich,70.36,774,11
71,72,72,Jonathan Byrd,70.38,563,8
72,73,73,Dean Wilson,70.42,845,12
73,74,74,Chris Riley,70.44,634,9
74,75,75,Rod Pampling,70.45,775,11
75,T76,T76,Bart Bryant,70.5,564,8
76,T76,T76,Adam Scott,70.5,705,10
77,T76,T76,Bo Van Pelt,70.5,987,14
78,T76,T76,Mark Wilson,70.5,423,6
79,80,80,Jason Gore,70.57,494,7
80,81,81,John Cook,70.6,353,5
81,82,82,Lucas Glover,70.64,989,14
82,T83,T83,Shane Bertsch,70.67,636,9
83,T83,T83,Mark Calcavecchia,70.67,636,9
84,T83,T83,Fred Couples,70.67,212,3
85,T83,T83,Jeff Overton,70.67,212,3
86,T87,T87,Ernie Els,70.71,990,14
87,T87,T87,Duffy Waldorf,70.71,495,7
88,T89,T89,Steve Elkington,70.75,283,4
89,T89,T89,Kirk Triplett,70.75,283,4
90,91,91,K.J. Choi,70.78,637,9
91,92,92,Geoff Ogilvy,70.8,708,10
92,93,93,Kevin Sutherland,70.82,779,11
93,T94,T94,Ryan Palmer,70.83,850,12
94,T94,T94,Joey Sindelar,70.83,425,6
95,T94,T94,Charles Warren,70.83,425,6
96,T97,T97,Billy Andrade,70.86,496,7
97,T97,T97,Aaron Baddeley,70.86,496,7
98,T97,T97,Jeff Brehaut,70.86,496,7
99,T97,T97,Sean O'Hair,70.86,496,7
100,101,101,Daniel Chopra,70.87,1063,15
101,102,102,Henrik Bjornstad,70.89,638,9
102,103,103,Harrison Frazar,70.91,780,11
103,T104,T104,Danny Ellis,71.0,142,2
104,T104,T104,Justin Leonard,71.0,710,10
105,T106,T106,Mathias Grönberg,71.13,569,8
106,T106,T106,Stephen Leaney,71.13,569,8
107,T106,T106,J.L. Lewis,71.13,569,8
108,109,109,Hunter Mahan,71.2,712,10
109,110,110,John Rollins,71.22,641,9
110,T111,T111,Steve Flesch,71.25,570,8
111,T111,T111,Jonathan Kaye,71.25,570,8
112,113,113,Stuart Appleby,71.27,784,11
113,T114,T114,Mark Brooks,71.29,499,7
114,T114,T114,Jeff Maggert,71.29,499,7
115,116,116,David Branshaw,71.3,713,10
116,117,117,Charley Hoffman,71.31,1141,16
117,T118,T118,Stephen Ames,71.33,642,9
118,T118,T118,Paul Azinger,71.33,428,6
119,T118,T118,Paul Goydos,71.33,428,6
120,T118,T118,Tim Herron,71.33,428,6
121,T122,T122,Brandt Jobe,71.4,357,5
122,T122,T122,Paul Stankowski,71.4,357,5
123,124,124,Chad Campbell,71.42,857,12
124,125,125,Greg Owen,71.44,643,9
125,126,126,Todd Fischer,71.45,786,11
126,127,127,Eric Axley,71.5,572,8
127,128,128,Scott Verplank,71.56,644,9
128,129,129,Brian Gay,71.57,1002,14
129,T130,T130,Fred Funk,71.6,716,10
130,T130,T130,Scott Gutschewski,71.6,358,5
131,T130,T130,Freddie Jacobson,71.6,358,5
132,T133,T133,Padraig Harrington,71.63,573,8
133,T133,T133,Kent Jones,71.63,573,8
134,T135,T135,Michael Allen,71.67,645,9
135,T135,T135,Alex Aragon,71.67,215,3
136,T135,T135,Craig Barlow,71.67,430,6
137,T135,T135,Frank Lickliter II,71.67,860,12
138,T135,T135,Mike Sposa,71.67,215,3
139,T135,T135,Vance Veazey,71.67,215,3
140,141,141,Tim Clark,71.7,717,10
141,T142,T142,Daisuke Maruyama,71.71,502,7
142,T142,T142,Bob May,71.71,502,7
143,144,144,Jeff Sluman,71.75,861,12
144,145,145,Kenny Perry,71.8,359,5
145,T146,T146,John Huston,71.83,431,6
146,T146,T146,David McKenzie,71.83,431,6
147,148,148,Ben Curtis,71.86,1006,14
148,149,149,Jason Bohn,71.9,719,10
149,T150,T150,Alex Cejka,72.0,360,5
150,T150,T150,John Daly,72.0,72,1
151,T150,T150,Brian Davis,72.0,360,5
152,T150,T150,Joe Durant,72.0,1008,14
153,T150,T150,"John Engler, Jr.",72.0,288,4
154,T150,T150,Jason Schultz,72.0,432,6
155,T150,T150,Tjaart van der Walt,72.0,72,1
156,157,157,Camilo Villegas,72.08,865,12
157,158,158,Jesper Parnevik,72.13,577,8
158,T159,T159,Matt Hansen,72.25,289,4
159,T159,T159,Tom Lehman,72.25,289,4
160,161,161,Bubba Dickerson,72.29,506,7
161,162,162,Arron Oberholser,72.31,940,13
162,T163,T163,Brent Geiberger,72.33,651,9
163,T163,T163,José María Olazábal,72.33,434,6
164,165,165,Ryuji Imada,72.38,579,8
165,166,166,Ian Leggatt,72.4,362,5
166,167,167,Davis Love III,72.44,652,9
167,168,168,Tag Ridings,72.45,797,11
168,T169,T169,Michael Connell,72.5,145,2
169,T169,T169,Greg Kraft,72.5,145,2
170,T171,T171,Bernhard Langer,72.67,436,6
171,T171,T171,D.J. Trahan,72.67,436,6
172,173,173,Chris Smith,72.7,727,10
173,174,174,Carlos Franco,72.75,582,8
174,175,175,Roger Tambellini,72.8,364,5
175,176,176,Robert Garrigus,72.83,437,6
176,177,177,Bob Tway,72.86,510,7
177,178,178,Olin Browne,72.88,583,8
178,T179,T179,Shigeki Maruyama,73.0,365,5
179,T179,T179,Jon Mills,73.0,146,2
180,T179,T179,Hidemichi Tanaka,73.0,292,4
181,182,182,Ron Whittaker,73.14,512,7
182,183,183,Nicholas Thompson,73.2,366,5
183,T184,T184,Kris Cox,73.33,440,6
184,T184,T184,Skip Kendall,73.33,440,6
185,T184,T184,Patrick Sheehan,73.33,660,9
186,187,187,David Duval,73.4,367,5
187,188,188,Brad Faxon,73.75,295,4
188,T189,T189,D.A. Points,74.0,370,5
189,T189,T189,"Wes Short, Jr.",74.0,592,8
190,191,191,Thomas Levet,74.5,298,4
191,192,192,David Howell,74.6,373,5
192,193,193,Todd Hamilton,75.0,150,2
193,194,194,Ryan Hietala,75.5,151,2
194,195,195,Tim Petrovic,75.67,227,3
195,196,196,James Driscoll,76.25,305,4
