,Round_2_Scoring_Average_RANK THIS WEEK,Round_2_Scoring_Average_RANK LAST WEEK,Round_2_Scoring_Average_PLAYER NAME,Round_2_Scoring_Average_AVG,Round_2_Scoring_Average_TOTAL STROKES,Round_2_Scoring_Average_TOTAL ROUNDS
155,T155,T155,Thomas Levet,71.75,1148,16
156,T157,T157,Brian Bateman,71.78,1651,23
157,T157,T157,D.A. Points,71.78,1938,27
158,159,159,Vance Veazey,71.79,1364,19
159,160,160,John Huston,71.83,1652,23
160,161,161,Jerry Kelly,71.84,2227,31
161,162,162,Charles Howell III,71.85,1940,27
162,T163,T163,James Driscoll,71.86,2084,29
163,T163,T163,Ryan Hietala,71.86,1581,22
164,165,165,Pat Perez,71.87,1078,15
165,166,166,Billy Mayfair,71.89,2013,28
166,T167,T167,Fred Couples,71.93,1079,15
167,T167,T167,Carl Pettersson,71.93,1942,27
168,169,169,Jeff Brehaut,71.94,2302,32
169,170,170,David Duval,72.0,1656,23
170,T171,T171,Nicholas Thompson,72.03,2233,31
171,T171,T171,D.J. Trahan,72.03,2161,30
172,173,173,Bart Bryant,72.04,1801,25
173,174,174,Larry Mize,72.06,1225,17
174,T175,T175,Lee Janzen,72.07,1946,27
175,T175,T175,Jason Schultz,72.07,1946,27
176,T175,T175,Joey Sindelar,72.07,2090,29
177,178,178,Carlos Franco,72.1,2091,29
178,T179,T179,Doug Barron,72.12,1803,25
179,T179,T179,Chris Couch,72.12,1875,26
180,181,181,Ian Leggatt,72.18,2021,28
181,182,182,Danny Ellis,72.19,1516,21
182,183,183,Brad Faxon,72.23,1878,26
183,184,184,J.L. Lewis,72.25,1156,16
184,185,185,Greg Chalmers,72.33,1953,27
185,186,186,Mark O'Meara,72.35,1230,17
186,187,187,John Daly,72.4,1086,15
187,188,188,Len Mattiace,72.41,1593,22
188,189,189,Robert Gamez,72.53,2176,30
189,190,190,Roger Tambellini,72.59,1597,22
190,191,191,Jason Gore,72.85,1894,26
191,192,192,Michael Connell,72.9,1458,20
192,193,193,"John Engler, Jr.",73.0,1898,26
193,194,194,Alex Aragon,73.17,1756,24
194,195,195,Hidemichi Tanaka,73.33,1980,27
195,196,196,Todd Hamilton,73.78,1992,27
