,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
98,T97,T97,J.L. Lewis,35.82,394,11
99,T100,T100,Tom Lehman,35.83,430,12
100,T100,T100,Ryan Moore,35.83,430,12
101,T100,T100,D.A. Points,35.83,430,12
102,T103,T103,Kent Jones,35.84,681,19
103,T103,T103,Tom Pernice Jr.,35.84,681,19
104,T105,T105,Kris Cox,35.85,466,13
105,T105,T105,Ron Whittaker,35.85,466,13
106,T107,T107,Retief Goosen,35.86,502,14
107,T107,T107,Len Mattiace,35.86,251,7
108,109,109,Jeff Gove,35.87,538,15
109,T110,T110,Henrik Bjornstad,35.88,610,17
110,T110,T110,Alex Cejka,35.88,574,16
111,T110,T110,Bob Estes,35.88,610,17
112,T113,T113,Matt Hansen,35.89,323,9
113,T113,T113,Jerry Kelly,35.89,646,18
114,T113,T113,Arron Oberholser,35.89,646,18
115,116,116,Jeff Sluman,35.9,754,21
116,117,117,Padraig Harrington,35.91,395,11
117,118,118,Robert Damron,35.93,503,14
118,T119,T119,Robert Allenby,36.0,612,17
119,T119,T119,Alex Aragon,36.0,216,6
120,T119,T119,Arjun Atwal,36.0,540,15
121,T119,T119,Bubba Dickerson,36.0,648,18
122,T119,T119,Chris DiMarco,36.0,540,15
123,T119,T119,Sergio Garcia,36.0,432,12
124,T119,T119,Freddie Jacobson,36.0,360,10
125,T119,T119,Brandt Jobe,36.0,612,17
126,T119,T119,Mark O'Meara,36.0,252,7
127,T119,T119,Justin Rose,36.0,720,20
128,T119,T119,Mike Sposa,36.0,324,9
129,T119,T119,Vaughn Taylor,36.0,648,18
130,T119,T119,Dean Wilson,36.0,792,22
131,132,132,Steve Flesch,36.04,901,25
132,T133,T133,Todd Fischer,36.06,577,16
133,T133,T133,Davis Love III,36.06,613,17
134,T135,T135,Carlos Franco,36.07,505,14
135,T135,T135,Jeff Maggert,36.07,505,14
136,137,137,David Duval,36.09,397,11
137,T138,T138,Daniel Chopra,36.1,758,21
138,T138,T138,Steve Lowery,36.1,722,20
139,140,140,Ben Crane,36.12,614,17
140,T141,T141,Lee Janzen,36.17,434,12
141,T141,T141,Corey Pavin,36.17,434,12
142,143,143,Robert Gamez,36.19,579,16
143,T144,T144,Danny Ellis,36.2,362,10
144,T144,T144,Robert Garrigus,36.2,543,15
145,T144,T144,J.B. Holmes,36.2,543,15
146,T144,T144,Rod Pampling,36.2,724,20
147,T144,T144,Nicholas Thompson,36.2,543,15
148,149,149,Zach Johnson,36.21,688,19
149,T150,T150,Steve Elkington,36.22,326,9
150,T150,T150,Rory Sabbatini,36.22,652,18
151,152,152,Brad Faxon,36.23,471,13
152,T153,T153,John Huston,36.25,435,12
153,T153,T153,David McKenzie,36.25,435,12
154,T153,T153,Geoff Ogilvy,36.25,580,16
155,T156,T156,Bart Bryant,36.28,653,18
156,T156,T156,Tim Clark,36.28,653,18
157,T158,T158,Skip Kendall,36.29,508,14
158,T158,T158,Roger Tambellini,36.29,254,7
159,160,160,Nathan Green,36.3,835,23
160,T161,T161,Mathias Grönberg,36.33,545,15
161,T161,T161,Charley Hoffman,36.33,763,21
162,163,163,Richard Johnson,36.35,618,17
163,164,164,Craig Barlow,36.4,546,15
164,165,165,Chris Smith,36.42,437,12
165,166,166,Ryan Hietala,36.43,255,7
166,T167,T167,Marco Dawson,36.44,583,16
167,T167,T167,Todd Hamilton,36.44,328,9
168,T169,T169,Olin Browne,36.45,802,22
169,T169,T169,Sean O'Hair,36.45,729,20
170,171,171,Mike Weir,36.47,693,19
171,172,172,Tommy Armour III,36.5,365,10
172,T173,T173,Shane Bertsch,36.53,694,19
173,T173,T173,Tag Ridings,36.53,621,17
174,T175,T175,Ernie Els,36.56,585,16
175,T175,T175,Thomas Levet,36.56,329,9
176,177,177,Peter Lonard,36.59,622,17
177,178,178,Rich Beem,36.6,549,15
178,179,179,Paul Stankowski,36.62,476,13
179,180,180,Kevin Sutherland,36.63,696,19
180,181,181,Chris Riley,36.67,550,15
181,182,182,Fred Couples,36.78,331,9
182,183,183,Jason Gore,36.8,552,15
183,184,184,James Driscoll,36.82,405,11
184,185,185,"John Engler, Jr.",36.86,258,7
185,186,186,Mark Calcavecchia,36.95,776,21
186,187,187,Pat Perez,37.0,333,9
187,188,188,Tim Herron,37.07,519,14
188,189,189,Bo Van Pelt,37.17,855,23
189,190,190,Mark Wilson,37.27,559,15
190,191,191,Hidemichi Tanaka,37.38,299,8
191,192,192,Mark Brooks,37.4,374,10
192,193,193,Kirk Triplett,37.55,413,11
193,194,194,Jon Mills,37.57,263,7
194,195,195,"Wes Short, Jr.",37.6,564,15
195,196,196,John Daly,38.0,266,7
