,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
116,T114,T114,Bill Haas,35.76,1037,29
117,T118,T118,Briny Baird,35.79,859,24
118,T118,T118,Harrison Frazar,35.79,1002,28
119,T118,T118,Richard Johnson,35.79,1038,29
120,T118,T118,Frank Lickliter II,35.79,1002,28
121,T118,T118,Bob Tway,35.79,859,24
122,T123,T123,Luke Donald,35.82,609,17
123,T123,T123,Rod Pampling,35.82,788,22
124,125,125,Tim Petrovic,35.83,1039,29
125,126,126,J.B. Holmes,35.84,896,25
126,T127,T127,John Cook,35.86,789,22
127,T127,T127,Padraig Harrington,35.86,502,14
128,T127,T127,Charles Howell III,35.86,1004,28
129,T127,T127,Camilo Villegas,35.86,1004,28
130,T131,T131,Paul Goydos,35.88,861,24
131,T131,T131,Vaughn Taylor,35.88,933,26
132,T133,T133,Troy Matteson,35.91,1149,32
133,T133,T133,Paul Stankowski,35.91,790,22
134,T135,T135,Retief Goosen,35.94,575,16
135,T135,T135,Thomas Levet,35.94,611,17
136,T135,T135,Larry Mize,35.94,611,17
137,T135,T135,Nicholas Thompson,35.94,1114,31
138,139,139,Danny Ellis,35.95,791,22
139,T140,T140,Brad Faxon,35.96,935,26
140,T140,T140,Brandt Jobe,35.96,935,26
141,T140,T140,Roger Tambellini,35.96,863,24
142,T143,T143,Bubba Dickerson,35.97,1115,31
143,T143,T143,Mathias Grönberg,35.97,1043,29
144,T145,T145,Kirk Triplett,36.0,612,17
145,T145,T145,Brett Wetterich,36.0,900,25
146,T147,T147,Brian Bateman,36.04,865,24
147,T147,T147,Mark Calcavecchia,36.04,937,26
148,149,149,Ryan Moore,36.05,757,21
149,150,150,Robert Damron,36.06,1118,31
150,151,151,J.J. Henry,36.07,974,27
151,152,152,Tjaart van der Walt,36.1,722,20
152,T153,T153,Stephen Leaney,36.11,975,27
153,T153,T153,Ian Leggatt,36.11,1011,28
154,155,155,Robert Garrigus,36.12,939,26
155,T156,T156,David Duval,36.13,831,23
156,T156,T156,Ted Purdy,36.13,1156,32
157,T158,T158,Craig Barlow,36.14,759,21
158,T158,T158,Sean O'Hair,36.14,1048,29
159,T160,T160,Rich Beem,36.15,940,26
160,T160,T160,Chris Couch,36.15,976,27
161,T160,T160,Tim Herron,36.15,940,26
162,T160,T160,Jimmy Walker,36.15,723,20
163,164,164,Mathew Goggin,36.16,904,25
164,165,165,Scott Gutschewski,36.17,651,18
165,166,166,Lee Janzen,36.18,1013,28
166,167,167,Jeff Maggert,36.19,941,26
167,168,168,Vance Veazey,36.2,724,20
168,169,169,Aaron Baddeley,36.21,869,24
169,170,170,Tom Lehman,36.22,652,18
170,T171,T171,Eric Axley,36.25,1015,28
171,T171,T171,Sergio Garcia,36.25,580,16
172,T173,T173,James Driscoll,36.31,1053,29
173,T173,T173,Shigeki Maruyama,36.31,1053,29
174,T175,T175,Alex Aragon,36.32,908,25
175,T175,T175,Kent Jones,36.32,1126,31
176,T177,T177,David Branshaw,36.34,1054,29
177,T177,T177,"Wes Short, Jr.",36.34,1163,32
178,T179,T179,John Daly,36.35,727,20
179,T179,T179,Mark O'Meara,36.35,618,17
180,181,181,Ian Poulter,36.36,509,14
181,182,182,Mark Brooks,36.37,1273,35
182,183,183,"John Engler, Jr.",36.42,947,26
183,184,184,Jason Gore,36.46,1021,28
184,185,185,Greg Chalmers,36.48,985,27
185,T186,T186,Todd Hamilton,36.52,986,27
186,T186,T186,Dudley Hart,36.52,986,27
187,T186,T186,Mike Sposa,36.52,840,23
188,T186,T186,Ron Whittaker,36.52,986,27
189,190,190,J.L. Lewis,36.53,621,17
190,191,191,Jon Mills,36.62,952,26
191,192,192,Ryan Hietala,36.73,808,22
192,193,193,Matt Hansen,36.75,882,24
193,194,194,Michael Connell,36.76,772,21
194,195,195,Len Mattiace,36.77,809,22
195,196,196,Hidemichi Tanaka,36.93,1108,30
