,Tenth_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_1_Scoring_Average_AVG,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
92,T92,T92,Paul Goydos,71.13,569,8
93,T94,T94,Brian Davis,71.17,427,6
94,T94,T94,Steve Jones,71.17,427,6
95,T96,T96,Briny Baird,71.2,356,5
96,T96,T96,Robert Damron,71.2,356,5
97,T96,T96,Chris DiMarco,71.2,356,5
98,T96,T96,Thomas Levet,71.2,356,5
99,T100,T100,Billy Andrade,71.25,285,4
100,T100,T100,Tommy Armour III,71.25,285,4
101,T100,T100,Harrison Frazar,71.25,285,4
102,103,103,Tag Ridings,71.27,784,11
103,T104,T104,Justin Leonard,71.33,428,6
104,T104,T104,Kirk Triplett,71.33,214,3
105,T104,T104,Bob Tway,71.33,428,6
106,107,107,Arjun Atwal,71.38,571,8
107,T108,T108,David McKenzie,71.4,357,5
108,T108,T108,Duffy Waldorf,71.4,357,5
109,T110,T110,Carlos Franco,71.43,500,7
110,T110,T110,Charles Howell III,71.43,500,7
111,T110,T110,Jeff Maggert,71.43,500,7
112,T110,T110,Sean O'Hair,71.43,500,7
113,T114,T114,Brian Bateman,71.5,286,4
114,T114,T114,Olin Browne,71.5,572,8
115,T114,T114,Tim Clark,71.5,143,2
116,T114,T114,Brad Faxon,71.5,429,6
117,T114,T114,Sergio Garcia,71.5,286,4
118,T114,T114,Brent Geiberger,71.5,572,8
119,T114,T114,Ian Leggatt,71.5,429,6
120,T114,T114,Mark Wilson,71.5,429,6
121,T122,T122,John Cook,71.67,215,3
122,T122,T122,John Daly,71.67,215,3
123,124,124,Mark Brooks,71.78,646,9
124,125,125,Greg Chalmers,71.86,503,7
125,T126,T126,Stuart Appleby,72.0,72,1
126,T126,T126,Paul Azinger,72.0,432,6
127,T126,T126,Jason Bohn,72.0,576,8
128,T126,T126,Kris Cox,72.0,504,7
129,T126,T126,Brandt Jobe,72.0,288,4
130,T126,T126,Shigeki Maruyama,72.0,216,3
131,T126,T126,Kenny Perry,72.0,216,3
132,T126,T126,Adam Scott,72.0,72,1
133,T126,T126,Tjaart van der Walt,72.0,648,9
134,T135,T135,David Branshaw,72.1,721,10
135,T135,T135,Ryuji Imada,72.1,721,10
136,137,137,Bill Haas,72.11,649,9
137,138,138,Henrik Bjornstad,72.13,577,8
138,139,139,Carl Pettersson,72.14,505,7
139,T140,T140,Eric Axley,72.2,361,5
140,T140,T140,Steve Flesch,72.2,361,5
141,T140,T140,Richard Johnson,72.2,361,5
142,T140,T140,Jerry Smith,72.2,361,5
143,144,144,D.J. Trahan,72.22,650,9
144,145,145,Hunter Mahan,72.25,578,8
145,T146,T146,Robert Garrigus,72.33,651,9
146,T146,T146,Mathew Goggin,72.33,434,6
147,T146,T146,Lee Janzen,72.33,651,9
148,T146,T146,Mark O'Meara,72.33,217,3
149,T146,T146,Brett Wetterich,72.33,217,3
150,T151,T151,Pat Perez,72.4,362,5
151,T151,T151,Ron Whittaker,72.4,724,10
152,153,153,Brett Quigley,72.44,652,9
153,T154,T154,Jon Mills,72.5,580,8
154,T154,T154,José María Olazábal,72.5,145,2
155,T154,T154,Rod Pampling,72.5,145,2
156,157,157,Omar Uresti,72.57,508,7
157,T158,T158,Alex Aragon,72.6,363,5
158,T158,T158,Joey Sindelar,72.6,363,5
159,T158,T158,Jimmy Walker,72.6,363,5
160,161,161,Nicholas Thompson,72.71,509,7
161,T162,T162,Ben Curtis,72.75,291,4
162,T162,T162,Steve Elkington,72.75,291,4
163,T162,T162,Daisuke Maruyama,72.75,582,8
164,165,165,"John Engler, Jr.",72.82,801,11
165,T166,T166,Craig Barlow,73.0,365,5
166,T166,T166,Doug Barron,73.0,438,6
167,T166,T166,Ben Crane,73.0,146,2
168,T166,T166,Padraig Harrington,73.0,146,2
169,T166,T166,Dudley Hart,73.0,365,5
170,T166,T166,Freddie Jacobson,73.0,365,5
171,172,172,Shane Bertsch,73.11,658,9
172,T173,T173,Ryan Hietala,73.14,512,7
173,T173,T173,Justin Rose,73.14,512,7
174,T175,T175,Todd Hamilton,73.17,439,6
175,T175,T175,Len Mattiace,73.17,439,6
176,177,177,Chris Couch,73.2,366,5
177,T178,T178,Aaron Baddeley,73.33,440,6
178,T178,T178,Ted Purdy,73.33,440,6
179,T178,T178,Vaughn Taylor,73.33,440,6
180,181,181,James Driscoll,73.43,514,7
181,182,182,J.L. Lewis,73.5,147,2
182,183,183,J.P. Hayes,73.75,295,4
183,184,184,Bubba Dickerson,73.88,591,8
184,T185,T185,Chris Smith,74.0,74,1
185,T185,T185,David Toms,74.0,74,1
186,187,187,Roger Tambellini,74.4,372,5
187,188,188,Michael Connell,74.67,448,6
188,189,189,Mike Sposa,74.75,299,4
189,190,190,Greg Kraft,74.8,374,5
190,191,191,Matt Hansen,74.86,524,7
191,192,192,Hidemichi Tanaka,75.75,303,4
