,First_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_4_Scoring_Average_AVG,First_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
73,T73,T73,Skip Kendall,71.33,214,3
74,T73,T73,Shigeki Maruyama,71.33,642,9
75,T73,T73,Ian Poulter,71.33,214,3
76,T73,T73,David Toms,71.33,214,3
77,T73,T73,Omar Uresti,71.33,214,3
78,T73,T73,Bubba Watson,71.33,428,6
79,T80,T80,Ben Curtis,71.38,571,8
80,T80,T80,David Duval,71.38,571,8
81,T80,T80,Bill Haas,71.38,571,8
82,T83,T83,Tommy Armour III,71.4,357,5
83,T83,T83,Ian Leggatt,71.4,357,5
84,T83,T83,Bob May,71.4,357,5
85,86,86,Craig Barlow,71.43,500,7
86,T87,T87,Marco Dawson,71.5,429,6
87,T87,T87,Joe Durant,71.5,286,4
88,T87,T87,Richard Johnson,71.5,429,6
89,T87,T87,Nicholas Thompson,71.5,429,6
90,91,91,David Branshaw,71.55,787,11
91,92,92,Rory Sabbatini,71.56,644,9
92,T93,T93,Aaron Baddeley,71.6,358,5
93,T93,T93,Vaughn Taylor,71.6,358,5
94,T93,T93,Bob Tway,71.6,358,5
95,T93,T93,Ron Whittaker,71.6,358,5
96,97,97,Harrison Frazar,71.63,573,8
97,T98,T98,Bart Bryant,71.67,645,9
98,T98,T98,Greg Kraft,71.67,215,3
99,T98,T98,Davis Love III,71.67,645,9
100,101,101,Ryan Palmer,71.7,717,10
101,102,102,Joey Sindelar,71.71,502,7
102,T103,T103,Henrik Bjornstad,71.75,574,8
103,T103,T103,Sergio Garcia,71.75,287,4
104,T103,T103,J.L. Lewis,71.75,287,4
105,T103,T103,Frank Lickliter II,71.75,574,8
106,T103,T103,Tim Petrovic,71.75,861,12
107,T103,T103,John Rollins,71.75,287,4
108,T103,T103,Adam Scott,71.75,287,4
109,T103,T103,Scott Verplank,71.75,287,4
110,T111,T111,Robert Gamez,71.78,646,9
111,T111,T111,John Senden,71.78,646,9
112,T113,T113,Robert Allenby,71.8,359,5
113,T113,T113,Tim Clark,71.8,359,5
114,T113,T113,D.J. Trahan,71.8,359,5
115,T116,T116,Michael Allen,71.86,503,7
116,T116,T116,Justin Leonard,71.86,503,7
117,118,118,José María Olazábal,71.88,575,8
118,T119,T119,Brian Bateman,72.0,216,3
119,T119,T119,Scott Gutschewski,72.0,72,1
120,T119,T119,John Huston,72.0,720,10
121,T119,T119,Tom Lehman,72.0,504,7
122,T119,T119,Troy Matteson,72.0,432,6
123,T119,T119,Larry Mize,72.0,216,3
124,T119,T119,Jason Schultz,72.0,144,2
125,T119,T119,Roger Tambellini,72.0,72,1
126,T119,T119,Dean Wilson,72.0,648,9
127,T128,T128,Jason Bohn,72.13,577,8
128,T128,T128,Danny Ellis,72.13,577,8
129,T130,T130,Daisuke Maruyama,72.17,433,6
130,T130,T130,Patrick Sheehan,72.17,433,6
131,132,132,Bernhard Langer,72.2,361,5
132,T133,T133,Jonathan Kaye,72.25,578,8
133,T133,T133,David McKenzie,72.25,289,4
134,135,135,Todd Fischer,72.29,506,7
135,T136,T136,Arjun Atwal,72.33,217,3
136,T136,T136,Kris Cox,72.33,434,6
137,T136,T136,Bob Estes,72.33,434,6
138,139,139,Carl Pettersson,72.38,579,8
139,T140,T140,Paul Goydos,72.4,362,5
140,T140,T140,Steve Lowery,72.4,724,10
141,T140,T140,Mike Sposa,72.4,362,5
142,T140,T140,Charles Warren,72.4,362,5
143,T144,T144,Lucas Glover,72.5,290,4
144,T144,T144,Jerry Kelly,72.5,290,4
145,T144,T144,Jon Mills,72.5,290,4
146,T144,T144,Justin Rose,72.5,290,4
147,148,148,Nathan Green,72.56,653,9
148,149,149,Nick Watney,72.57,508,7
149,150,150,Mark O'Meara,72.6,363,5
150,151,151,Mark Wilson,72.63,581,8
151,152,152,Will MacKenzie,72.67,436,6
152,153,153,Kevin Sutherland,72.71,509,7
153,154,154,Olin Browne,72.75,873,12
154,T155,T155,John Cook,72.8,364,5
155,T155,T155,David Howell,72.8,364,5
156,T157,T157,Zach Johnson,72.83,437,6
157,T157,T157,"Wes Short, Jr.",72.83,437,6
158,T159,T159,Robert Damron,72.86,510,7
159,T159,T159,J.B. Holmes,72.86,510,7
160,T159,T159,Camilo Villegas,72.86,510,7
161,T162,T162,Woody Austin,72.88,583,8
162,T162,T162,Mark Calcavecchia,72.88,583,8
163,T162,T162,Heath Slocum,72.88,583,8
164,T165,T165,Doug Barron,73.0,219,3
165,T165,T165,J.P. Hayes,73.0,146,2
166,T165,T165,Freddie Jacobson,73.0,73,1
167,T165,T165,Peter Lonard,73.0,511,7
168,T165,T165,Tag Ridings,73.0,511,7
169,T165,T165,Paul Stankowski,73.0,584,8
170,171,171,Charles Howell III,73.11,658,9
171,172,172,Jerry Smith,73.13,585,8
172,173,173,Alex Aragon,73.25,293,4
173,T174,T174,Carlos Franco,73.33,440,6
174,T174,T174,Mathias Grönberg,73.33,220,3
175,T174,T174,Ryan Moore,73.33,220,3
176,T174,T174,Vance Veazey,73.33,220,3
177,178,178,Robert Garrigus,73.4,367,5
178,179,179,Lee Janzen,73.43,514,7
179,T180,T180,Ben Crane,73.5,735,10
180,T180,T180,James Driscoll,73.5,441,6
181,T180,T180,Todd Hamilton,73.5,441,6
182,T180,T180,Hidemichi Tanaka,73.5,294,4
183,184,184,Steve Jones,73.6,368,5
184,185,185,Sean O'Hair,73.63,589,8
185,T186,T186,Ernie Els,74.0,296,4
186,T186,T186,Jason Gore,74.0,592,8
187,188,188,Fred Couples,74.25,297,4
188,189,189,Alex Cejka,74.33,223,3
189,190,190,Jeff Maggert,74.75,299,4
190,191,191,Tim Herron,75.0,300,4
191,192,192,Shane Bertsch,75.22,677,9
192,193,193,John Daly,75.4,377,5
193,T194,T194,"John Engler, Jr.",75.5,151,2
194,T194,T194,Kirk Triplett,75.5,151,2
