,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
49,T50,T50,Woody Austin,70.33,633,9
50,T50,T50,Nathan Green,70.33,633,9
51,T50,T50,Steve Lowery,70.33,422,6
52,T50,T50,Charles Warren,70.33,633,9
53,54,54,Daisuke Maruyama,70.4,352,5
54,T55,T55,Ryan Moore,70.43,493,7
55,T55,T55,Rory Sabbatini,70.43,493,7
56,T57,T57,John Rollins,70.44,634,9
57,T57,T57,Scott Verplank,70.44,634,9
58,T57,T57,Camilo Villegas,70.44,634,9
59,60,60,Joe Durant,70.45,775,11
60,61,61,Craig Barlow,70.5,423,6
61,62,62,Richard Johnson,70.56,635,9
62,T63,T63,Stephen Leaney,70.57,494,7
63,T63,T63,Bubba Watson,70.57,494,7
64,T65,T65,Stephen Ames,70.6,353,5
65,T65,T65,Eric Axley,70.6,353,5
66,T65,T65,Kent Jones,70.6,353,5
67,T65,T65,Jesper Parnevik,70.6,353,5
68,T69,T69,David Branshaw,70.67,424,6
69,T69,T69,K.J. Choi,70.67,636,9
70,T69,T69,Billy Mayfair,70.67,424,6
71,T69,T69,Kenny Perry,70.67,424,6
72,T69,T69,Ian Poulter,70.67,636,9
73,74,74,Trevor Immelman,70.71,990,14
74,75,75,Jason Bohn,70.73,778,11
75,76,76,Tommy Armour III,70.75,283,4
76,77,77,Bill Haas,70.8,354,5
77,78,78,Davis Love III,70.86,496,7
78,79,79,Troy Matteson,70.88,567,8
79,80,80,Fred Funk,70.91,780,11
80,81,81,Vijay Singh,70.93,1064,15
81,T82,T82,Doug Barron,71.0,213,3
82,T82,T82,Marco Dawson,71.0,426,6
83,T82,T82,Bubba Dickerson,71.0,213,3
84,T82,T82,Steve Elkington,71.0,213,3
85,T82,T82,J.P. Hayes,71.0,355,5
86,T82,T82,J.J. Henry,71.0,710,10
87,T82,T82,Jeff Maggert,71.0,426,6
88,T82,T82,Jeff Overton,71.0,213,3
89,T82,T82,John Senden,71.0,426,6
90,T82,T82,Ron Whittaker,71.0,71,1
91,92,92,Zach Johnson,71.1,711,10
92,93,93,Sean O'Hair,71.13,569,8
93,T94,T94,Kris Cox,71.2,356,5
94,T94,T94,Robert Gamez,71.2,356,5
95,T94,T94,Lucas Glover,71.2,1068,15
96,T97,T97,Ben Curtis,71.25,285,4
97,T97,T97,Joe Ogilvie,71.25,570,8
98,T99,T99,Arjun Atwal,71.29,499,7
99,T99,T99,Brian Gay,71.29,499,7
100,101,101,Dean Wilson,71.3,713,10
101,T102,T102,Stuart Appleby,71.33,642,9
102,T102,T102,Briny Baird,71.33,642,9
103,T102,T102,Ian Leggatt,71.33,214,3
104,T102,T102,Ted Purdy,71.33,642,9
105,T102,T102,Bob Tway,71.33,214,3
106,107,107,Robert Allenby,71.4,714,10
107,T108,T108,Jeff Brehaut,71.5,286,4
108,T108,T108,Matt Hansen,71.5,143,2
109,T108,T108,Charley Hoffman,71.5,715,10
110,T108,T108,Lee Janzen,71.5,286,4
111,T108,T108,Patrick Sheehan,71.5,143,2
112,113,113,Ernie Els,71.6,716,10
113,T114,T114,Alex Cejka,71.67,430,6
114,T114,T114,Retief Goosen,71.67,645,9
115,T114,T114,Roger Tambellini,71.67,215,3
116,T114,T114,Kirk Triplett,71.67,430,6
117,118,118,Tim Clark,71.7,717,10
118,119,119,Ryan Palmer,71.71,502,7
119,T120,T120,John Cook,71.75,287,4
120,T120,T120,Robert Damron,71.75,287,4
121,122,122,Justin Rose,71.77,933,13
122,123,123,Billy Andrade,71.8,359,5
123,124,124,Phil Mickelson,71.82,790,11
124,125,125,Padraig Harrington,71.83,431,6
125,126,126,Harrison Frazar,71.86,503,7
126,127,127,Chad Campbell,71.88,575,8
127,T128,T128,Aaron Baddeley,72.0,288,4
128,T128,T128,Brian Davis,72.0,216,3
129,T128,T128,"John Engler, Jr.",72.0,72,1
130,T128,T128,Bob Estes,72.0,576,8
131,T128,T128,Brent Geiberger,72.0,432,6
132,T128,T128,Jeff Gove,72.0,360,5
133,T128,T128,J.B. Holmes,72.0,360,5
134,T128,T128,David Howell,72.0,288,4
135,T128,T128,Jonathan Kaye,72.0,288,4
136,T128,T128,Justin Leonard,72.0,432,6
137,T128,T128,Will MacKenzie,72.0,288,4
138,T128,T128,Hunter Mahan,72.0,504,7
139,T128,T128,Greg Owen,72.0,720,10
140,T128,T128,D.A. Points,72.0,288,4
141,T128,T128,Kevin Sutherland,72.0,504,7
142,143,143,Shaun Micheel,72.11,649,9
143,T144,T144,Skip Kendall,72.25,289,4
144,T144,T144,Rod Pampling,72.25,578,8
145,T146,T146,Tim Herron,72.33,434,6
146,T146,T146,Jerry Smith,72.33,217,3
147,T146,T146,Duffy Waldorf,72.33,434,6
148,149,149,Bart Bryant,72.38,579,8
149,T150,T150,Daniel Chopra,72.43,1014,14
150,T150,T150,Mathias Grönberg,72.43,507,7
151,152,152,Arron Oberholser,72.44,652,9
152,153,153,John Daly,72.5,145,2
153,154,154,Freddie Jacobson,72.71,509,7
154,T155,T155,Henrik Bjornstad,72.75,291,4
155,T155,T155,Robert Garrigus,72.75,291,4
156,157,157,Geoff Ogilvy,72.78,655,9
157,158,158,Chris DiMarco,72.86,510,7
158,159,159,Steve Flesch,72.89,656,9
159,T160,T160,Danny Ellis,73.0,73,1
160,T160,T160,Brad Faxon,73.0,146,2
161,T160,T160,Ryan Hietala,73.0,73,1
162,T160,T160,Tom Lehman,73.0,219,3
163,T160,T160,Chris Riley,73.0,511,7
164,T160,T160,Mark Wilson,73.0,365,5
165,166,166,Mike Weir,73.08,877,12
166,T167,T167,Michael Allen,73.2,366,5
167,T167,T167,Todd Fischer,73.2,366,5
168,T169,T169,Fred Couples,73.25,293,4
169,T169,T169,Steve Jones,73.25,293,4
170,T169,T169,Tag Ridings,73.25,293,4
171,172,172,Bo Van Pelt,73.33,880,12
172,173,173,Greg Kraft,73.5,294,4
173,174,174,Chris Smith,73.67,221,3
174,175,175,Mark Calcavecchia,73.75,590,8
175,176,176,Peter Lonard,73.88,591,8
176,T177,T177,Sergio Garcia,74.0,444,6
177,T177,T177,Brandt Jobe,74.0,444,6
178,T177,T177,Jason Schultz,74.0,148,2
179,T177,T177,"Wes Short, Jr.",74.0,222,3
180,T177,T177,Nicholas Thompson,74.0,296,4
181,T177,T177,Jimmy Walker,74.0,74,1
182,T183,T183,Pat Perez,74.5,298,4
183,T183,T183,Vance Veazey,74.5,149,2
184,T185,T185,Mark Brooks,74.67,224,3
185,T185,T185,James Driscoll,74.67,224,3
186,187,187,Rich Beem,75.17,451,6
187,188,188,Olin Browne,75.5,302,4
188,T189,T189,Thomas Levet,78.0,78,1
189,T189,T189,Len Mattiace,78.0,78,1
190,T189,T189,Jon Mills,78.0,78,1
