,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
62,T61,T61,Roger Tambellini,35.25,282,8
63,64,64,Nick Watney,35.26,670,19
64,65,65,John Cook,35.27,388,11
65,66,66,Steve Flesch,35.28,882,25
66,67,67,Heath Slocum,35.29,600,17
67,68,68,Ernie Els,35.31,565,16
68,69,69,John Senden,35.32,671,19
69,T70,T70,Stephen Ames,35.33,424,12
70,T70,T70,Steve Stricker,35.33,530,15
71,72,72,Kevin Sutherland,35.35,707,20
72,73,73,Paul Stankowski,35.38,460,13
73,T74,T74,Doug Barron,35.4,354,10
74,T74,T74,Mark Brooks,35.4,354,10
75,T74,T74,J.J. Henry,35.4,708,20
76,T74,T74,Ryan Palmer,35.4,708,20
77,78,78,Scott Verplank,35.42,673,19
78,79,79,Shaun Micheel,35.44,638,18
79,80,80,David McKenzie,35.46,461,13
80,81,81,David Toms,35.47,532,15
81,T82,T82,Woody Austin,35.5,781,22
82,T82,T82,Bart Bryant,35.5,639,18
83,T82,T82,Brian Gay,35.5,781,22
84,T82,T82,Jeff Gove,35.5,568,16
85,T82,T82,Lee Janzen,35.5,426,12
86,T82,T82,Mark O'Meara,35.5,284,8
87,T88,T88,Craig Barlow,35.53,533,15
88,T88,T88,Ted Purdy,35.53,675,19
89,T90,T90,Joe Durant,35.55,782,22
90,T90,T90,David Duval,35.55,391,11
91,T90,T90,Jason Schultz,35.55,391,11
92,93,93,Nicholas Thompson,35.56,569,16
93,T94,T94,Frank Lickliter II,35.57,747,21
94,T94,T94,Jon Mills,35.57,249,7
95,96,96,Ian Poulter,35.58,427,12
96,T97,T97,Eric Axley,35.59,605,17
97,T97,T97,Dean Wilson,35.59,783,22
98,99,99,D.J. Trahan,35.6,534,15
99,100,100,John Rollins,35.61,641,18
100,101,101,Greg Kraft,35.62,463,13
101,102,102,Arron Oberholser,35.63,677,19
102,T103,T103,Danny Ellis,35.64,392,11
103,T103,T103,Ron Whittaker,35.64,499,14
104,105,105,Steve Lowery,35.65,713,20
105,T106,T106,Brian Bateman,35.67,321,9
106,T106,T106,Bubba Dickerson,35.67,642,18
107,T106,T106,J.B. Holmes,35.67,535,15
108,T106,T106,Steve Jones,35.67,535,15
109,T106,T106,Justin Leonard,35.67,535,15
110,T106,T106,Hunter Mahan,35.67,749,21
111,T106,T106,Larry Mize,35.67,321,9
112,113,113,Zach Johnson,35.68,678,19
113,114,114,Will MacKenzie,35.69,571,16
114,T115,T115,Marco Dawson,35.71,607,17
115,T115,T115,Todd Fischer,35.71,607,17
116,T115,T115,Lucas Glover,35.71,750,21
117,T115,T115,Retief Goosen,35.71,500,14
118,T115,T115,Bernhard Langer,35.71,500,14
119,T115,T115,Phil Mickelson,35.71,607,17
120,121,121,Fred Funk,35.72,893,25
121,122,122,Robert Damron,35.73,536,15
122,T123,T123,Jeff Brehaut,35.75,572,16
123,T123,T123,John Huston,35.75,429,12
124,T123,T123,Tom Lehman,35.75,429,12
125,T123,T123,Rod Pampling,35.75,715,20
126,127,127,Ben Crane,35.76,608,17
127,T128,T128,Stuart Appleby,35.78,644,18
128,T128,T128,Olin Browne,35.78,823,23
129,T128,T128,Brian Davis,35.78,644,18
130,T128,T128,Brandt Jobe,35.78,644,18
131,T132,T132,Fred Couples,35.8,358,10
132,T132,T132,Mike Sposa,35.8,358,10
133,T132,T132,Bubba Watson,35.8,537,15
134,T135,T135,Charley Hoffman,35.81,752,21
135,T135,T135,Greg Owen,35.81,573,16
136,T135,T135,Jeff Sluman,35.81,752,21
137,138,138,Jesper Parnevik,35.83,645,18
138,139,139,Duffy Waldorf,35.84,681,19
139,T140,T140,Stewart Cink,35.85,717,20
140,T140,T140,Brent Geiberger,35.85,717,20
141,T140,T140,Kent Jones,35.85,717,20
142,143,143,Jeff Maggert,35.86,502,14
143,144,144,Ben Curtis,35.88,610,17
144,145,145,Freddie Jacobson,35.9,359,10
145,146,146,Tommy Armour III,35.91,395,11
146,T147,T147,Jason Gore,35.93,539,15
147,T147,T147,Kenny Perry,35.93,539,15
148,149,149,Henrik Bjornstad,35.94,647,18
149,T150,T150,Chad Campbell,35.95,683,19
150,T150,T150,Charles Howell III,35.95,683,19
151,152,152,Jason Bohn,35.96,827,23
152,T153,T153,John Daly,36.0,252,7
153,T153,T153,Bill Haas,36.0,684,19
154,T153,T153,Davis Love III,36.0,612,17
155,T153,T153,Jerry Smith,36.0,648,18
156,T153,T153,Vance Veazey,36.0,360,10
157,T158,T158,Ryuji Imada,36.05,757,21
158,T158,T158,Sean O'Hair,36.05,757,21
159,T158,T158,Charles Warren,36.05,685,19
160,161,161,Bob Tway,36.07,541,15
161,162,162,Thomas Levet,36.11,325,9
162,T163,T163,Alex Cejka,36.12,614,17
163,T163,T163,Peter Lonard,36.12,614,17
164,165,165,"Wes Short, Jr.",36.13,542,15
165,166,166,D.A. Points,36.15,470,13
166,167,167,Tim Clark,36.22,652,18
167,168,168,Michael Allen,36.29,617,17
168,T169,T169,Alex Aragon,36.33,218,6
169,T169,T169,Robert Garrigus,36.33,545,15
170,171,171,Bob May,36.36,400,11
171,172,172,Brad Faxon,36.38,473,13
172,173,173,Aaron Baddeley,36.43,510,14
173,174,174,Daisuke Maruyama,36.44,583,16
174,175,175,Padraig Harrington,36.45,401,11
175,176,176,Mark Calcavecchia,36.48,766,21
176,T177,T177,Sergio Garcia,36.5,438,12
177,T177,T177,Paul Goydos,36.5,438,12
178,T177,T177,Len Mattiace,36.5,292,8
179,T177,T177,Billy Mayfair,36.5,657,18
180,T181,T181,Skip Kendall,36.53,548,15
181,T181,T181,Patrick Sheehan,36.53,621,17
182,183,183,James Driscoll,36.55,402,11
183,T184,T184,Tag Ridings,36.56,658,18
184,T184,T184,Joey Sindelar,36.56,585,16
185,T184,T184,Jimmy Walker,36.56,329,9
186,187,187,J.L. Lewis,36.58,439,12
187,188,188,Ryan Hietala,36.63,293,8
188,189,189,Carlos Franco,36.64,513,14
189,190,190,Todd Hamilton,36.67,330,9
190,191,191,José María Olazábal,36.69,477,13
191,192,192,Tim Herron,36.86,516,14
192,193,193,Hidemichi Tanaka,36.88,295,8
193,194,194,David Howell,36.91,406,11
194,195,195,"John Engler, Jr.",37.0,296,8
195,196,196,Tim Petrovic,37.06,630,17
