,Back_9_Round_2_Scoring_Average_RANK THIS WEEK,Back_9_Round_2_Scoring_Average_RANK LAST WEEK,Back_9_Round_2_Scoring_Average_PLAYER NAME,Back_9_Round_2_Scoring_Average_AVG,Back_9_Round_2_Scoring_Average_TOTAL STROKES,Back_9_Round_2_Scoring_Average_TOTAL ROUNDS
163,T163,T163,Nicholas Thompson,36.1,1119,31
164,T165,T165,Chris DiMarco,36.13,867,24
165,T165,T165,Paul Goydos,36.13,867,24
166,T167,T167,David McKenzie,36.19,977,27
167,T167,T167,D.A. Points,36.19,977,27
168,169,169,Jeff Brehaut,36.25,1160,32
169,T170,T170,Matt Hansen,36.26,834,23
170,T170,T170,John Huston,36.26,834,23
171,T170,T170,Mike Weir,36.26,834,23
172,173,173,Brad Faxon,36.27,943,26
173,174,174,Danny Ellis,36.29,762,21
174,175,175,D.J. Trahan,36.3,1089,30
175,176,176,Greg Chalmers,36.37,982,27
176,T177,T177,Jason Gore,36.38,946,26
177,T177,T177,Thomas Levet,36.38,582,16
178,179,179,Brian Bateman,36.39,837,23
179,T180,T180,Michael Connell,36.4,728,20
180,T180,T180,Sergio Garcia,36.4,546,15
181,182,182,Lucas Glover,36.41,1056,29
182,183,183,Chris Couch,36.42,947,26
183,T184,T184,Hidemichi Tanaka,36.44,984,27
184,T184,T184,Kirk Triplett,36.44,583,16
185,186,186,Roger Tambellini,36.45,802,22
186,187,187,Mark O'Meara,36.47,620,17
187,188,188,Joey Sindelar,36.48,1058,29
188,189,189,Larry Mize,36.53,621,17
189,190,190,Robert Gamez,36.57,1097,30
190,191,191,Carlos Franco,36.62,1062,29
191,192,192,J.L. Lewis,36.75,588,16
192,193,193,"John Engler, Jr.",36.81,957,26
193,194,194,John Daly,36.87,553,15
194,195,195,Alex Aragon,37.29,895,24
195,196,196,Todd Hamilton,37.33,1008,27
