,First_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_3_Scoring_Average_AVG,First_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
47,T48,T48,K.J. Choi,70.0,840,12
48,T48,T48,Steve Elkington,70.0,140,2
49,T48,T48,Jeff Gove,70.0,280,4
50,T48,T48,Bob May,70.0,140,2
51,T48,T48,Ian Poulter,70.0,140,2
52,T48,T48,Adam Scott,70.0,420,6
53,T48,T48,D.J. Trahan,70.0,490,7
54,55,55,Phil Mickelson,70.14,491,7
55,56,56,Craig Barlow,70.17,421,6
56,57,57,Carl Pettersson,70.22,632,9
57,T58,T58,Bo Van Pelt,70.25,562,8
58,T58,T58,Dean Wilson,70.25,562,8
59,60,60,Bart Bryant,70.29,492,7
60,61,61,Robert Garrigus,70.33,422,6
61,T62,T62,Steve Flesch,70.38,915,13
62,T62,T62,Vaughn Taylor,70.38,563,8
63,64,64,Charles Warren,70.4,704,10
64,T65,T65,Arjun Atwal,70.5,141,2
65,T65,T65,Alex Cejka,70.5,705,10
66,T65,T65,Chris DiMarco,70.5,564,8
67,T65,T65,James Driscoll,70.5,423,6
68,T65,T65,Jerry Kelly,70.5,282,4
69,T65,T65,Justin Leonard,70.5,282,4
70,71,71,Greg Kraft,70.56,635,9
71,T72,T72,Troy Matteson,70.57,494,7
72,T72,T72,Jesper Parnevik,70.57,494,7
73,T74,T74,Harrison Frazar,70.6,353,5
74,T74,T74,Kirk Triplett,70.6,353,5
75,76,76,Jeff Overton,70.62,918,13
76,T77,T77,Paul Azinger,70.67,424,6
77,T77,T77,Tom Pernice Jr.,70.67,424,6
78,T77,T77,Steve Stricker,70.67,212,3
79,T80,T80,J.P. Hayes,70.75,283,4
80,T80,T80,Freddie Jacobson,70.75,283,4
81,82,82,Kenny Perry,70.78,637,9
82,T83,T83,Jason Bohn,70.8,708,10
83,T83,T83,Matt Hansen,70.8,354,5
84,T83,T83,Omar Uresti,70.8,354,5
85,86,86,Robert Allenby,70.83,425,6
86,T87,T87,Danny Ellis,70.86,496,7
87,T87,T87,Patrick Sheehan,70.86,496,7
88,89,89,Vijay Singh,70.88,567,8
89,90,90,Rory Sabbatini,70.89,638,9
90,91,91,Heath Slocum,70.9,709,10
91,T92,T92,Doug Barron,71.0,284,4
92,T92,T92,Rich Beem,71.0,355,5
93,T92,T92,Joe Durant,71.0,497,7
94,T92,T92,David Duval,71.0,284,4
95,T92,T92,Todd Fischer,71.0,213,3
96,T92,T92,Carlos Franco,71.0,355,5
97,T92,T92,Paul Goydos,71.0,284,4
98,T92,T92,Dudley Hart,71.0,426,6
99,T92,T92,Thomas Levet,71.0,284,4
100,T92,T92,Davis Love III,71.0,426,6
101,T92,T92,Hunter Mahan,71.0,639,9
102,T92,T92,Paul Stankowski,71.0,426,6
103,104,104,Olin Browne,71.08,853,12
104,105,105,Brian Davis,71.11,640,9
105,106,106,Jeff Sluman,71.13,569,8
106,T107,T107,Bubba Watson,71.17,427,6
107,T107,T107,Mike Weir,71.17,427,6
108,T107,T107,Mark Wilson,71.17,427,6
109,T110,T110,Charles Howell III,71.2,712,10
110,T110,T110,"Wes Short, Jr.",71.2,356,5
111,T110,T110,Mike Sposa,71.2,356,5
112,T110,T110,Bob Tway,71.2,356,5
113,T114,T114,Greg Owen,71.25,285,4
114,T114,T114,Duffy Waldorf,71.25,570,8
115,T116,T116,Billy Andrade,71.33,428,6
116,T116,T116,Brian Bateman,71.33,214,3
117,T116,T116,Brent Geiberger,71.33,428,6
118,T116,T116,Ryan Hietala,71.33,214,3
119,T116,T116,Hidemichi Tanaka,71.33,214,3
120,121,121,Tjaart van der Walt,71.38,571,8
121,T122,T122,Robert Damron,71.4,357,5
122,T122,T122,Brad Faxon,71.4,357,5
123,T122,T122,Todd Hamilton,71.4,357,5
124,125,125,Tim Clark,71.43,500,7
125,T126,T126,Eric Axley,71.5,286,4
126,T126,T126,Aaron Baddeley,71.5,286,4
127,T126,T126,Mark Brooks,71.5,143,2
128,129,129,Stewart Cink,71.57,501,7
129,130,130,Fred Funk,71.58,859,12
130,131,131,Geoff Ogilvy,71.6,358,5
131,132,132,Ted Purdy,71.63,573,8
132,T133,T133,Bernhard Langer,71.67,430,6
133,T133,T133,Jason Schultz,71.67,215,3
134,T133,T133,Vance Veazey,71.67,215,3
135,136,136,Skip Kendall,71.71,502,7
136,137,137,Jerry Smith,71.78,646,9
137,138,138,Rod Pampling,71.8,359,5
138,T139,T139,Greg Chalmers,71.83,431,6
139,T139,T139,Ryan Moore,71.83,431,6
140,T139,T139,John Senden,71.83,431,6
141,142,142,Nathan Green,71.86,503,7
142,143,143,Brandt Jobe,71.9,719,10
143,144,144,Sean O'Hair,71.93,1007,14
144,T145,T145,Chad Campbell,72.0,432,6
145,T145,T145,Ben Curtis,72.0,216,3
146,T145,T145,Brian Gay,72.0,288,4
147,T145,T145,Bill Haas,72.0,504,7
148,T145,T145,Will MacKenzie,72.0,360,5
149,T145,T145,Tag Ridings,72.0,288,4
150,T145,T145,John Rollins,72.0,216,3
151,152,152,Ryuji Imada,72.1,721,10
152,153,153,Nick Watney,72.11,649,9
153,T154,T154,John Daly,72.17,433,6
154,T154,T154,Tom Lehman,72.17,433,6
155,T154,T154,José María Olazábal,72.17,433,6
156,157,157,Ryan Palmer,72.2,361,5
157,T158,T158,Henrik Bjornstad,72.25,578,8
158,T158,T158,Retief Goosen,72.25,289,4
159,T158,T158,Tim Herron,72.25,578,8
160,T161,T161,J.J. Henry,72.29,506,7
161,T161,T161,D.A. Points,72.29,506,7
162,T163,T163,Kent Jones,72.33,651,9
163,T163,T163,Shaun Micheel,72.33,217,3
164,165,165,Robert Gamez,72.45,797,11
165,T166,T166,Michael Allen,72.5,435,6
166,T166,T166,Jeff Brehaut,72.5,435,6
167,T166,T166,Luke Donald,72.5,290,4
168,T166,T166,Larry Mize,72.5,290,4
169,T166,T166,Tim Petrovic,72.5,725,10
170,171,171,Jeff Maggert,72.67,436,6
171,172,172,John Huston,72.75,291,4
172,T173,T173,J.B. Holmes,72.8,364,5
173,T173,T173,Lee Janzen,72.8,364,5
174,175,175,Ben Crane,72.83,437,6
175,T176,T176,Stephen Ames,73.0,146,2
176,T176,T176,Mark O'Meara,73.0,219,3
177,178,178,Billy Mayfair,73.13,585,8
178,179,179,Joey Sindelar,73.14,512,7
179,T180,T180,Woody Austin,73.25,586,8
180,T180,T180,Steve Jones,73.25,586,8
181,182,182,Zach Johnson,73.29,513,7
182,183,183,Len Mattiace,73.33,220,3
183,184,184,Fred Couples,73.4,367,5
184,185,185,Alex Aragon,73.5,147,2
185,186,186,Peter Lonard,73.56,662,9
186,T187,T187,Sergio Garcia,73.6,368,5
187,T187,T187,David Howell,73.6,368,5
188,T187,T187,Nicholas Thompson,73.6,368,5
189,190,190,Steve Lowery,73.71,516,7
190,T191,T191,Mark Calcavecchia,73.75,590,8
191,T191,T191,J.L. Lewis,73.75,295,4
192,T191,T191,Jimmy Walker,73.75,295,4
193,194,194,Stuart Appleby,74.75,299,4
194,195,195,Jason Gore,76.0,304,4
