,Tenth_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_4_Scoring_Average_AVG,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
122,T121,T121,Shane Bertsch,73.0,146,2
123,T121,T121,Mark Brooks,73.0,146,2
124,T121,T121,James Driscoll,73.0,73,1
125,T121,T121,"John Engler, Jr.",73.0,146,2
126,T121,T121,Robert Garrigus,73.0,219,3
127,T121,T121,Greg Kraft,73.0,146,2
128,T121,T121,Peter Lonard,73.0,73,1
129,T121,T121,David McKenzie,73.0,73,1
130,T121,T121,Ted Purdy,73.0,73,1
131,T121,T121,Rory Sabbatini,73.0,146,2
132,T121,T121,Jimmy Walker,73.0,73,1
133,T134,T134,Doug Barron,73.33,220,3
134,T134,T134,Thomas Levet,73.33,220,3
135,T134,T134,Jeff Sluman,73.33,220,3
136,137,137,Chris Couch,73.4,367,5
137,138,138,Marco Dawson,73.5,294,4
138,T139,T139,Woody Austin,74.0,296,4
139,T139,T139,Jonathan Byrd,74.0,148,2
140,T139,T139,Greg Chalmers,74.0,74,1
141,T139,T139,Michael Connell,74.0,74,1
142,T139,T139,David Howell,74.0,74,1
143,T139,T139,Jerry Kelly,74.0,148,2
144,T139,T139,Bob May,74.0,148,2
145,T139,T139,Roger Tambellini,74.0,148,2
146,T139,T139,David Toms,74.0,74,1
147,148,148,Charley Hoffman,74.33,223,3
148,T149,T149,Troy Matteson,74.5,149,2
149,T149,T149,Arron Oberholser,74.5,149,2
150,T149,T149,Paul Stankowski,74.5,149,2
151,T152,T152,Craig Barlow,75.0,150,2
152,T152,T152,Mathew Goggin,75.0,75,1
153,T152,T152,Tim Herron,75.0,75,1
154,T152,T152,John Huston,75.0,75,1
155,T152,T152,Chris Smith,75.0,150,2
156,T152,T152,Kirk Triplett,75.0,150,2
157,T158,T158,Rich Beem,76.0,76,1
158,T158,T158,Joe Durant,76.0,228,3
159,T158,T158,David Duval,76.0,76,1
160,T158,T158,"Wes Short, Jr.",76.0,152,2
161,T158,T158,Joey Sindelar,76.0,76,1
162,T158,T158,Nicholas Thompson,76.0,152,2
163,164,164,Ryan Hietala,76.5,153,2
164,165,165,Brad Faxon,78.0,78,1
165,166,166,Scott Gutschewski,79.0,79,1
