,Tenth_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_5_Scoring_Average_AVG,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
172,T169,T169,Nicholas Thompson,96,4.8,384,80
173,T169,T169,Omar Uresti,61,4.8,235,49
174,T175,T175,Jim Furyk,89,4.81,130,27
175,T175,T175,Freddie Jacobson,56,4.81,173,36
176,T177,T177,"John Engler, Jr.",69,4.82,318,66
177,T177,T177,Peter Lonard,77,4.82,159,33
178,T179,T179,Ryan Palmer,101,4.83,333,69
179,T179,T179,Kenny Perry,73,4.83,87,18
180,T179,T179,Mike Sposa,68,4.83,193,40
181,T179,T179,David Toms,76,4.83,87,18
182,T179,T179,Scott Verplank,88,4.83,169,35
183,T184,T184,Aaron Baddeley,78,4.84,218,45
184,T184,T184,Carlos Franco,86,4.84,266,55
185,T184,T184,Zach Johnson,98,4.84,184,38
186,T187,T187,Craig Barlow,77,4.85,194,40
187,T187,T187,Greg Chalmers,71,4.85,262,54
188,T187,T187,Marco Dawson,87,4.85,194,40
189,190,190,Bubba Dickerson,98,4.87,326,67
190,191,191,Matt Hansen,68,4.92,246,50
191,T192,T192,Richard Johnson,94,4.93,212,43
192,T192,T192,Paul Stankowski,70,4.93,143,29
193,194,194,Larry Mize,53,4.98,199,40
194,T195,T195,Adam Scott,70,5.0,25,5
195,T195,T195,Tiger Woods,55,5.0,15,3
