,Par_3_Scoring_Average_RANK THIS WEEK,Par_3_Scoring_Average_RANK LAST WEEK,Par_3_Scoring_Average_PLAYER NAME,Par_3_Scoring_Average_ROUNDS,Par_3_Scoring_Average_AVG,Par_3_Scoring_Average_TOTAL STROKES,Par_3_Scoring_Average_TOTAL HOLES
103,T94,T94,Steve Lowery,99,3.08,1220,396
104,T94,T94,Daisuke Maruyama,83,3.08,990,321
105,T94,T94,Rod Pampling,89,3.08,1049,341
106,T94,T94,Brett Wetterich,82,3.08,1039,337
107,T108,T108,Stuart Appleby,83,3.09,963,312
108,T108,T108,Woody Austin,107,3.09,1349,437
109,T108,T108,Paul Azinger,87,3.09,1091,353
110,T108,T108,Fred Couples,52,3.09,621,201
111,T108,T108,Kris Cox,83,3.09,1020,330
112,T108,T108,Ben Curtis,86,3.09,1073,347
113,T108,T108,David Duval,71,3.09,856,277
114,T108,T108,Brandt Jobe,91,3.09,1103,357
115,T108,T108,Steve Jones,83,3.09,1027,332
116,T108,T108,Greg Kraft,79,3.09,935,303
117,T108,T108,Jeff Maggert,81,3.09,1012,328
118,T108,T108,Geoff Ogilvy,76,3.09,852,276
119,T108,T108,Mike Sposa,68,3.09,813,263
120,T108,T108,D.J. Trahan,92,3.09,1132,366
121,T108,T108,Bob Tway,81,3.09,974,315
122,T108,T108,Charles Warren,93,3.09,1134,367
123,T124,T124,Arjun Atwal,97,3.1,1203,388
124,T124,T124,Eric Axley,91,3.1,1124,363
125,T124,T124,Craig Barlow,77,3.1,911,294
126,T124,T124,Bart Bryant,87,3.1,1065,344
127,T124,T124,Greg Chalmers,71,3.1,841,271
128,T124,T124,Robert Gamez,94,3.1,1178,380
129,T124,T124,Robert Garrigus,85,3.1,1043,336
130,T124,T124,John Huston,74,3.1,914,295
131,T124,T124,Freddie Jacobson,56,3.1,698,225
132,T124,T124,David McKenzie,82,3.1,1009,326
133,T124,T124,Jeff Overton,95,3.1,1163,375
134,T124,T124,D.A. Points,82,3.1,1003,324
135,T124,T124,Tag Ridings,103,3.1,1273,410
136,T124,T124,Chris Riley,86,3.1,1040,335
137,T124,T124,Jason Schultz,77,3.1,944,305
138,T124,T124,Patrick Sheehan,104,3.1,1260,406
139,T124,T124,Joey Sindelar,90,3.1,1131,365
140,T124,T124,Chris Smith,67,3.1,845,273
141,T124,T124,Bubba Watson,83,3.1,1002,323
142,T143,T143,Henrik Bjornstad,97,3.11,1193,383
143,T143,T143,Jeff Brehaut,100,3.11,1221,392
144,T143,T143,Alex Cejka,93,3.11,1150,370
145,T143,T143,Daniel Chopra,110,3.11,1348,434
146,T143,T143,Carlos Franco,86,3.11,1085,349
147,T143,T143,Mathew Goggin,72,3.11,877,282
148,T143,T143,Tim Herron,82,3.11,1024,329
149,T143,T143,J.B. Holmes,81,3.11,962,309
150,T143,T143,Charles Howell III,96,3.11,1170,376
151,T143,T143,Jonathan Kaye,95,3.11,1154,371
152,T143,T143,Thomas Levet,53,3.11,635,204
153,T143,T143,Billy Mayfair,94,3.11,1178,379
154,T143,T143,Pat Perez,50,3.11,628,202
155,T143,T143,Tim Petrovic,95,3.11,1146,368
156,T143,T143,Carl Pettersson,95,3.11,1152,371
157,T143,T143,Nick Watney,97,3.11,1201,386
158,T159,T159,Brad Faxon,78,3.12,978,313
159,T159,T159,Todd Fischer,101,3.12,1265,406
160,T159,T159,Kent Jones,103,3.12,1292,414
161,T159,T159,Bernhard Langer,77,3.12,914,293
162,T159,T159,Troy Matteson,101,3.12,1281,410
163,T159,T159,John Rollins,93,3.12,1152,369
164,T159,T159,"Wes Short, Jr.",96,3.12,1171,375
165,T159,T159,Paul Stankowski,70,3.12,889,285
166,T159,T159,Nicholas Thompson,96,3.12,1179,378
167,T168,T168,Rich Beem,85,3.13,1049,335
168,T168,T168,Shane Bertsch,104,3.13,1309,418
169,T168,T168,Mark Calcavecchia,94,3.13,1179,377
170,T168,T168,John Daly,51,3.13,613,196
171,T168,T168,Robert Damron,91,3.13,1158,370
172,T168,T168,Harrison Frazar,95,3.13,1153,368
173,T174,T174,Chris Couch,75,3.14,965,307
174,T174,T174,Scott Gutschewski,53,3.14,651,207
175,T174,T174,Ian Leggatt,80,3.14,969,309
176,T174,T174,Greg Owen,79,3.14,980,312
177,T178,T178,Doug Barron,74,3.15,931,296
178,T178,T178,Brian Bateman,69,3.15,835,265
179,T178,T178,"John Engler, Jr.",69,3.15,853,271
180,T178,T178,Jason Gore,86,3.15,1058,336
181,T178,T178,Roger Tambellini,64,3.15,780,248
182,T183,T183,Mark O'Meara,52,3.16,651,206
183,T183,T183,Hidemichi Tanaka,74,3.16,933,295
184,T183,T183,Tjaart van der Walt,60,3.16,729,231
185,T186,T186,J.P. Hayes,55,3.17,707,223
186,T186,T186,Will MacKenzie,91,3.17,1140,360
187,T186,T186,Len Mattiace,59,3.17,766,242
188,T186,T186,Camilo Villegas,95,3.17,1195,377
189,T190,T190,Michael Connell,51,3.18,620,195
190,T190,T190,James Driscoll,80,3.18,1029,324
191,T192,T192,Alex Aragon,63,3.19,788,247
192,T192,T192,Matt Hansen,68,3.19,859,269
193,T192,T192,Vance Veazey,59,3.19,756,237
194,195,195,Todd Hamilton,72,3.21,933,291
195,196,196,Ryan Hietala,61,3.26,779,239
