,Front_9_Round_2_Scoring_Average_RANK THIS WEEK,Front_9_Round_2_Scoring_Average_RANK LAST WEEK,Front_9_Round_2_Scoring_Average_PLAYER NAME,Front_9_Round_2_Scoring_Average_AVG,Front_9_Round_2_Scoring_Average_TOTAL STROKES,Front_9_Round_2_Scoring_Average_TOTAL ROUNDS
63,T64,T64,Steve Elkington,35.25,564,16
64,T64,T64,Bob May,35.25,705,20
65,T64,T64,Jerry Smith,35.25,987,28
66,T67,T67,J.J. Henry,35.26,952,27
67,T67,T67,David McKenzie,35.26,952,27
68,T67,T67,Jeff Overton,35.26,952,27
69,T70,T70,Chris DiMarco,35.29,847,24
70,T70,T70,Omar Uresti,35.29,741,21
71,72,72,Brandt Jobe,35.31,918,26
72,T73,T73,Eric Axley,35.32,989,28
73,T73,T73,J.P. Hayes,35.32,671,19
74,T75,T75,Jesper Parnevik,35.33,848,24
75,T75,T75,Justin Rose,35.33,954,27
76,T75,T75,Patrick Sheehan,35.33,1166,33
77,T78,T78,Shane Bertsch,35.35,1096,31
78,T78,T78,Tjaart van der Walt,35.35,707,20
79,T80,T80,Billy Andrade,35.36,778,22
80,T80,T80,Brent Geiberger,35.36,990,28
81,T82,T82,Robert Allenby,35.38,743,21
82,T82,T82,Paul Goydos,35.38,849,24
83,T82,T82,Thomas Levet,35.38,566,16
84,T85,T85,Brian Bateman,35.39,814,23
85,T85,T85,Tom Lehman,35.39,637,18
86,T87,T87,Olin Browne,35.41,1027,29
87,T87,T87,Steve Flesch,35.41,1133,32
88,T87,T87,Bill Haas,35.41,1027,29
89,T87,T87,Troy Matteson,35.41,1133,32
90,T91,T91,Todd Fischer,35.42,1098,31
91,T91,T91,Dean Wilson,35.42,1169,33
92,93,93,Henrik Bjornstad,35.43,1063,30
93,94,94,Kris Cox,35.44,957,27
94,95,95,Ryan Palmer,35.45,1028,29
95,T96,T96,Jeff Gove,35.46,993,28
96,T96,T96,Bob Tway,35.46,851,24
97,T98,T98,Bubba Dickerson,35.48,1029,29
98,T98,T98,Carlos Franco,35.48,1029,29
99,T98,T98,Stephen Leaney,35.48,958,27
100,T101,T101,John Cook,35.5,781,22
101,T101,T101,Tim Herron,35.5,923,26
102,T101,T101,J.L. Lewis,35.5,568,16
103,T101,T101,Tom Pernice Jr.,35.5,1136,32
104,T105,T105,Woody Austin,35.52,1101,31
105,T105,T105,Marco Dawson,35.52,959,27
106,T105,T105,Greg Kraft,35.52,888,25
107,T105,T105,Ron Whittaker,35.52,888,25
108,T109,T109,John Daly,35.53,533,15
109,T109,T109,Larry Mize,35.53,604,17
110,T111,T111,Aaron Baddeley,35.54,853,24
111,T111,T111,Hunter Mahan,35.54,995,28
112,113,113,Heath Slocum,35.55,1031,29
113,114,114,Scott Gutschewski,35.56,640,18
114,T115,T115,John Huston,35.57,818,23
115,T115,T115,Will MacKenzie,35.57,996,28
116,117,117,Vaughn Taylor,35.58,925,26
117,T118,T118,Bernhard Langer,35.59,783,22
118,T118,T118,D.A. Points,35.59,961,27
119,T118,T118,Joey Sindelar,35.59,1032,29
120,121,121,Jimmy Walker,35.6,712,20
121,122,122,Jonathan Kaye,35.61,997,28
122,123,123,Bubba Watson,35.64,891,25
123,T124,T124,Mark Brooks,35.65,1212,34
124,T124,T124,Jon Mills,35.65,927,26
125,126,126,Ted Purdy,35.66,1141,32
126,127,127,Justin Leonard,35.67,856,24
127,T128,T128,Sean O'Hair,35.68,999,28
128,T128,T128,Joe Ogilvie,35.68,999,28
129,T130,T130,Jeff Brehaut,35.69,1142,32
130,T130,T130,Chris Couch,35.69,928,26
131,T130,T130,Mathias Grönberg,35.69,1035,29
132,T130,T130,Charles Warren,35.69,928,26
133,T134,T134,Alex Cejka,35.71,1000,28
134,T134,T134,Steve Lowery,35.71,1000,28
135,T134,T134,Chris Smith,35.71,750,21
136,137,137,Chris Riley,35.72,893,25
137,T138,T138,Rich Beem,35.73,929,26
138,T138,T138,J.B. Holmes,35.73,786,22
139,T138,T138,D.J. Trahan,35.73,1072,30
140,141,141,Fred Funk,35.74,965,27
141,142,142,Nick Watney,35.75,1001,28
142,143,143,Richard Johnson,35.76,1037,29
143,T144,T144,Freddie Jacobson,35.78,644,18
144,T144,T144,Tag Ridings,35.78,1145,32
145,T144,T144,Mike Sposa,35.78,823,23
146,147,147,David Toms,35.79,680,19
147,148,148,Pat Perez,35.8,537,15
148,T149,T149,Tommy Armour III,35.81,752,21
149,T149,T149,Retief Goosen,35.81,573,16
150,T149,T149,Duffy Waldorf,35.81,967,27
151,152,152,Corey Pavin,35.82,788,22
152,T153,T153,James Driscoll,35.83,1039,29
153,T153,T153,David Howell,35.83,430,12
154,155,155,Ben Curtis,35.84,896,25
155,156,156,Charles Howell III,35.85,968,27
156,T157,T157,Alex Aragon,35.88,861,24
157,T157,T157,Phil Mickelson,35.88,610,17
158,T157,T157,Mark O'Meara,35.88,610,17
159,160,160,Geoff Ogilvy,35.89,682,19
160,T161,T161,Danny Ellis,35.9,754,21
161,T161,T161,Peter Lonard,35.9,754,21
162,163,163,Paul Stankowski,35.91,790,22
163,T164,T164,Carl Pettersson,35.93,970,27
164,T164,T164,Ian Poulter,35.93,503,14
165,166,166,Nicholas Thompson,35.94,1114,31
166,T167,T167,Greg Chalmers,35.96,971,27
167,T167,T167,Brad Faxon,35.96,935,26
168,169,169,Robert Gamez,35.97,1079,30
169,T170,T170,Bart Bryant,36.0,900,25
170,T170,T170,Fred Couples,36.0,540,15
171,T170,T170,Jerry Kelly,36.0,1116,31
172,T170,T170,Jeff Maggert,36.0,936,26
173,T170,T170,Billy Mayfair,36.0,1008,28
174,T170,T170,"Wes Short, Jr.",36.0,1152,32
175,T170,T170,Vance Veazey,36.0,684,19
176,177,177,John Rollins,36.04,973,27
177,178,178,Tim Petrovic,36.1,1047,29
178,179,179,Brian Davis,36.12,939,26
179,T180,T180,Arjun Atwal,36.13,1120,31
180,T180,T180,Robert Damron,36.13,1120,31
181,182,182,Roger Tambellini,36.14,795,22
182,T183,T183,"John Engler, Jr.",36.19,941,26
183,T183,T183,Steve Jones,36.19,941,26
184,185,185,Ian Leggatt,36.25,1015,28
185,186,186,Jason Schultz,36.37,982,27
186,T187,T187,Ryan Hietala,36.41,801,22
187,T187,T187,Len Mattiace,36.41,801,22
188,189,189,Todd Hamilton,36.44,984,27
189,190,190,Jason Gore,36.46,948,26
190,191,191,Michael Connell,36.5,730,20
191,192,192,Doug Barron,36.52,913,25
192,193,193,Mathew Goggin,36.54,877,24
193,194,194,Lee Janzen,36.59,988,27
194,195,195,Hidemichi Tanaka,36.89,996,27
195,196,196,David Duval,37.09,853,23
