,Late_Par_5_Scoring_Average_RANK THIS WEEK,Late_Par_5_Scoring_Average_RANK LAST WEEK,Late_Par_5_Scoring_Average_PLAYER NAME,Late_Par_5_Scoring_Average_ROUNDS,Late_Par_5_Scoring_Average_AVG,Late_Par_5_Scoring_Average_TOTAL STROKES,Late_Par_5_Scoring_Average_TOTAL HOLES
126,T124,T124,Bob Tway,81,4.69,577,123
127,T128,T128,Billy Andrade,78,4.7,588,125
128,T128,T128,Paul Azinger,87,4.7,625,133
129,T128,T128,Mark Calcavecchia,94,4.7,714,152
130,T128,T128,Ben Curtis,86,4.7,653,139
131,T128,T128,Danny Ellis,68,4.7,390,83
132,T128,T128,Brian Gay,107,4.7,828,176
133,T128,T128,Jerry Kelly,100,4.7,855,182
134,T128,T128,Jason Schultz,77,4.7,597,127
135,T128,T128,Roger Tambellini,64,4.7,508,108
136,T128,T128,Mark Wilson,79,4.7,569,121
137,T138,T138,Henrik Bjornstad,97,4.71,707,150
138,T138,T138,David Howell,52,4.71,344,73
139,T138,T138,Ryan Palmer,101,4.71,791,168
140,T138,T138,Ted Purdy,103,4.71,820,174
141,T138,T138,"Wes Short, Jr.",96,4.71,758,161
142,T138,T138,Joey Sindelar,90,4.71,692,147
143,T138,T138,Scott Verplank,88,4.71,725,154
144,T138,T138,Ron Whittaker,81,4.71,598,127
145,T146,T146,Robert Garrigus,85,4.72,646,137
146,T146,T146,Brent Geiberger,99,4.72,718,152
147,T146,T146,Richard Johnson,94,4.72,769,163
148,T146,T146,Corey Pavin,74,4.72,486,103
149,T146,T146,D.A. Points,82,4.72,600,127
150,T151,T151,Eric Axley,91,4.73,677,143
151,T151,T151,Olin Browne,108,4.73,681,144
152,T151,T151,Kris Cox,83,4.73,619,131
153,T151,T151,Robert Damron,91,4.73,691,146
154,T151,T151,Robert Gamez,94,4.73,605,128
155,T151,T151,Steve Jones,83,4.73,567,120
156,T151,T151,Stephen Leaney,84,4.73,690,146
157,T151,T151,Peter Lonard,77,4.73,539,114
158,T151,T151,Kirk Triplett,58,4.73,435,92
159,T151,T151,Mike Weir,88,4.73,790,167
160,T161,T161,Doug Barron,74,4.74,574,121
161,T161,T161,Kent Jones,103,4.74,725,153
162,T163,T163,Brian Bateman,69,4.75,485,102
163,T163,T163,Bart Bryant,87,4.75,617,130
164,T163,T163,Bubba Dickerson,98,4.75,679,143
165,T163,T163,Steve Flesch,119,4.75,812,171
166,T163,T163,Freddie Jacobson,56,4.75,489,103
167,T163,T163,Zach Johnson,98,4.75,698,147
168,T163,T163,Daisuke Maruyama,83,4.75,636,134
169,170,170,Tommy Armour III,65,4.76,443,93
170,T171,T171,Fred Funk,106,4.77,768,161
171,T171,T171,Skip Kendall,72,4.77,592,124
172,T171,T171,Kenny Perry,73,4.77,453,95
173,T171,T171,Mike Sposa,68,4.77,420,88
174,T175,T175,Michael Connell,51,4.78,382,80
175,T175,T175,David Duval,71,4.78,492,103
176,T175,T175,Brad Faxon,78,4.78,521,109
177,T175,T175,John Huston,74,4.78,478,100
178,T175,T175,J.L. Lewis,57,4.78,473,99
179,T175,T175,Patrick Sheehan,104,4.78,746,156
180,T181,T181,Greg Kraft,79,4.79,570,119
181,T181,T181,Thomas Levet,53,4.79,364,76
182,T181,T181,Jon Mills,68,4.79,517,108
183,T181,T181,Paul Stankowski,70,4.79,479,100
184,T185,T185,Jeff Maggert,81,4.8,638,133
185,T185,T185,Len Mattiace,59,4.8,475,99
186,T187,T187,Mark Brooks,90,4.81,780,162
187,T187,T187,John Cook,67,4.81,486,101
188,T187,T187,Hidemichi Tanaka,74,4.81,601,125
189,T190,T190,Matt Hansen,68,4.82,496,103
190,T190,T190,Ian Leggatt,80,4.82,632,131
191,T190,T190,Larry Mize,53,4.82,395,82
192,T190,T190,Mark O'Meara,52,4.82,371,77
193,T190,T190,Nicholas Thompson,96,4.82,714,148
194,195,195,"John Engler, Jr.",69,4.83,565,117
195,196,196,Greg Chalmers,71,4.84,460,95
