,Round_3_Scoring_Average_RANK THIS WEEK,Round_3_Scoring_Average_RANK LAST WEEK,Round_3_Scoring_Average_PLAYER NAME,Round_3_Scoring_Average_AVG,Round_3_Scoring_Average_TOTAL STROKES,Round_3_Scoring_Average_TOTAL ROUNDS
39,40,40,Robert Allenby,70.28,1265,18
40,41,41,Adam Scott,70.31,1125,16
41,42,42,Charles Warren,70.32,1336,19
42,T43,T43,K.J. Choi,70.33,1477,21
43,T43,T43,Stephen Leaney,70.33,1055,15
44,T43,T43,Mark Wilson,70.33,1055,15
45,46,46,Heath Slocum,70.35,1196,17
46,47,47,Carl Pettersson,70.37,1337,19
47,48,48,Chris Riley,70.38,1126,16
48,49,49,Shigeki Maruyama,70.39,1267,18
49,50,50,Ian Leggatt,70.4,704,10
50,T51,T51,Marco Dawson,70.41,1197,17
51,T51,T51,Jonathan Kaye,70.41,1197,17
52,53,53,Lee Janzen,70.42,845,12
53,54,54,Jon Mills,70.43,493,7
54,T55,T55,Bart Bryant,70.44,1268,18
55,T55,T55,Mathias Grönberg,70.44,1127,16
56,T55,T55,Pat Perez,70.44,634,9
57,58,58,David Branshaw,70.45,1409,20
58,59,59,Paul Stankowski,70.46,916,13
59,T60,T60,Doug Barron,70.5,705,10
60,T60,T60,Stewart Cink,70.5,1410,20
61,T60,T60,Scott Gutschewski,70.5,564,8
62,T63,T63,Luke Donald,70.53,1058,15
63,T63,T63,J.B. Holmes,70.53,1058,15
64,65,65,Rod Pampling,70.55,1411,20
65,66,66,Bo Van Pelt,70.57,1623,23
66,67,67,Jeff Overton,70.6,1412,20
67,T68,T68,Harrison Frazar,70.61,1271,18
68,T68,T68,John Rollins,70.61,1271,18
69,T70,T70,Frank Lickliter II,70.62,1483,21
70,T70,T70,David McKenzie,70.62,918,13
71,72,72,Tommy Armour III,70.64,777,11
72,73,73,Alex Cejka,70.65,1201,17
73,T74,T74,Dudley Hart,70.67,1060,15
74,T74,T74,Omar Uresti,70.67,636,9
75,76,76,Nathan Green,70.7,1626,23
76,77,77,Ryan Moore,70.75,849,12
77,78,78,Steve Flesch,70.76,1769,25
78,79,79,Greg Kraft,70.77,920,13
79,80,80,Camilo Villegas,70.79,1345,19
80,T81,T81,Mark Brooks,70.8,708,10
81,T81,T81,Justin Leonard,70.8,1062,15
82,T83,T83,Hunter Mahan,70.81,1487,21
83,T83,T83,Geoff Ogilvy,70.81,1133,16
84,85,85,Woody Austin,70.82,1558,22
85,T86,T86,Sergio Garcia,70.83,850,12
86,T86,T86,Shaun Micheel,70.83,1275,18
87,T86,T86,Ian Poulter,70.83,850,12
88,T89,T89,Duffy Waldorf,70.84,1346,19
89,T89,T89,Nick Watney,70.84,1346,19
90,91,91,Ernie Els,70.88,1134,16
91,T92,T92,Steve Elkington,70.89,638,9
92,T92,T92,Bill Haas,70.89,1347,19
93,T92,T92,J.P. Hayes,70.89,638,9
94,T92,T92,Charles Howell III,70.89,1347,19
95,T96,T96,J.J. Henry,70.9,1418,20
96,T96,T96,Mike Sposa,70.9,709,10
97,98,98,Danny Ellis,70.91,780,11
98,99,99,Kenny Perry,70.93,1064,15
99,T100,T100,Paul Azinger,70.94,1135,16
100,T100,T100,Bubba Dickerson,70.94,1277,18
101,T100,T100,Robert Gamez,70.94,1206,17
102,T103,T103,Billy Andrade,71.0,994,14
103,T103,T103,Brian Bateman,71.0,639,9
104,T103,T103,Paul Goydos,71.0,852,12
105,T103,T103,Greg Owen,71.0,1136,16
106,T103,T103,Jerry Smith,71.0,1278,18
107,T103,T103,D.J. Trahan,71.0,1065,15
108,109,109,Zach Johnson,71.05,1350,19
109,110,110,Retief Goosen,71.07,995,14
110,T111,T111,Arron Oberholser,71.11,1351,19
111,T111,T111,Jesper Parnevik,71.11,1280,18
112,T111,T111,Ted Purdy,71.11,1351,19
113,114,114,Charley Hoffman,71.14,1494,21
114,T115,T115,Eric Axley,71.18,1210,17
115,T115,T115,Brian Gay,71.18,1566,22
116,T117,T117,Craig Barlow,71.2,1068,15
117,T117,T117,Robert Damron,71.2,1068,15
118,T117,T117,Freddie Jacobson,71.2,712,10
119,T117,T117,Kent Jones,71.2,1424,20
120,121,121,Todd Fischer,71.24,1211,17
121,122,122,Will MacKenzie,71.25,1140,16
122,T123,T123,Greg Chalmers,71.29,499,7
123,T123,T123,Kris Cox,71.29,998,14
124,125,125,Jeff Sluman,71.33,1498,21
125,T126,T126,Ben Crane,71.35,1213,17
126,T126,T126,Ryan Palmer,71.35,1427,20
127,128,128,Aaron Baddeley,71.36,999,14
128,129,129,Mark O'Meara,71.38,571,8
129,130,130,Jason Bohn,71.39,1642,23
130,T131,T131,Bernhard Langer,71.43,1000,14
131,T131,T131,Jeff Maggert,71.43,1000,14
132,T133,T133,Brian Davis,71.44,1286,18
133,T133,T133,Tjaart van der Walt,71.44,643,9
134,135,135,Bob May,71.45,786,11
135,T136,T136,John Huston,71.5,858,12
136,T136,T136,Ron Whittaker,71.5,1001,14
137,138,138,Padraig Harrington,71.55,787,11
138,139,139,Jimmy Walker,71.56,644,9
139,140,140,Sean O'Hair,71.57,1503,21
140,T141,T141,Stephen Ames,71.58,859,12
141,T141,T141,Chad Campbell,71.58,1360,19
142,T143,T143,Michael Allen,71.59,1217,17
143,T143,T143,Joe Durant,71.59,1575,22
144,T145,T145,Fred Funk,71.6,1790,25
145,T145,T145,Brent Geiberger,71.6,1432,20
146,T145,T145,Matt Hansen,71.6,716,10
147,T145,T145,Steve Lowery,71.6,1432,20
148,T145,T145,Vance Veazey,71.6,716,10
149,T150,T150,Stuart Appleby,71.61,1289,18
150,T150,T150,Billy Mayfair,71.61,1289,18
151,152,152,Henrik Bjornstad,71.67,1290,18
152,T153,T153,Jeff Brehaut,71.69,1147,16
153,T153,T153,Daisuke Maruyama,71.69,1147,16
154,155,155,Chris Smith,71.77,933,13
155,T156,T156,Alex Aragon,71.83,431,6
156,T156,T156,Olin Browne,71.83,1652,23
157,T156,T156,Brandt Jobe,71.83,1293,18
158,159,159,Tim Herron,71.86,1006,14
159,T160,T160,Ben Curtis,71.88,1222,17
160,T160,T160,Joey Sindelar,71.88,1150,16
161,162,162,Larry Mize,71.89,647,9
162,163,163,Jason Schultz,71.91,791,11
163,164,164,Tom Lehman,71.92,863,12
164,165,165,Tim Clark,71.94,1295,18
165,T166,T166,Fred Couples,72.0,720,10
166,T166,T166,Steve Jones,72.0,1080,15
167,T166,T166,J.L. Lewis,72.0,864,12
168,T166,T166,Peter Lonard,72.0,1224,17
169,170,170,Nicholas Thompson,72.06,1153,16
170,171,171,Jason Gore,72.07,1081,15
171,172,172,David Duval,72.09,793,11
172,173,173,Ryuji Imada,72.1,1514,21
173,T174,T174,Thomas Levet,72.11,649,9
174,T174,T174,Tag Ridings,72.11,1298,18
175,176,176,"John Engler, Jr.",72.13,577,8
176,177,177,John Daly,72.14,505,7
177,178,178,Davis Love III,72.18,1227,17
178,179,179,Bob Tway,72.2,1083,15
179,180,180,Roger Tambellini,72.25,578,8
180,181,181,"Wes Short, Jr.",72.27,1084,15
181,T182,T182,Robert Garrigus,72.33,1085,15
182,T182,T182,Skip Kendall,72.33,1085,15
183,184,184,Patrick Sheehan,72.41,1231,17
184,185,185,José María Olazábal,72.46,942,13
185,186,186,Carlos Franco,72.71,1018,14
186,187,187,Mark Calcavecchia,72.76,1528,21
187,188,188,Todd Hamilton,72.78,655,9
188,T189,T189,James Driscoll,72.82,801,11
189,T189,T189,Tim Petrovic,72.82,1238,17
190,191,191,D.A. Points,72.85,947,13
191,T192,T192,Ryan Hietala,72.88,583,8
192,T192,T192,Len Mattiace,72.88,583,8
193,T192,T192,Hidemichi Tanaka,72.88,583,8
194,195,195,Brad Faxon,73.0,949,13
195,196,196,David Howell,73.73,811,11
