,First_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_1_Scoring_Average_AVG,First_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
127,128,128,Jimmy Walker,71.86,503,7
128,129,129,Stephen Leaney,71.88,575,8
129,T130,T130,Henrik Bjornstad,71.89,647,9
130,T130,T130,Robert Garrigus,71.89,647,9
131,132,132,John Huston,71.91,791,11
132,T133,T133,Jason Bohn,72.0,360,5
133,T133,T133,Kris Cox,72.0,432,6
134,T133,T133,Danny Ellis,72.0,360,5
135,T133,T133,Geoff Ogilvy,72.0,648,9
136,T133,T133,Jeff Overton,72.0,432,6
137,T133,T133,Tim Petrovic,72.0,792,11
138,T133,T133,Chris Riley,72.0,216,3
139,140,140,John Rollins,72.13,577,8
140,T141,T141,Arjun Atwal,72.14,505,7
141,T141,T141,Fred Funk,72.14,505,7
142,T143,T143,Stephen Ames,72.17,433,6
143,T143,T143,John Daly,72.17,433,6
144,145,145,Shigeki Maruyama,72.18,794,11
145,146,146,Sergio Garcia,72.2,361,5
146,147,147,Chris Couch,72.22,650,9
147,148,148,"John Engler, Jr.",72.25,289,4
148,T149,T149,Briny Baird,72.29,506,7
149,T149,T149,Tim Herron,72.29,506,7
150,T149,T149,Steve Lowery,72.29,506,7
151,152,152,Ted Purdy,72.36,796,11
152,153,153,Bob Tway,72.38,579,8
153,154,154,Tommy Armour III,72.4,362,5
154,T155,T155,David Branshaw,72.5,290,4
155,T155,T155,Luke Donald,72.5,435,6
156,T155,T155,Pat Perez,72.5,290,4
157,T155,T155,Hidemichi Tanaka,72.5,580,8
158,T155,T155,Brett Wetterich,72.5,580,8
159,160,160,Corey Pavin,72.67,654,9
160,T161,T161,Bernhard Langer,72.71,509,7
161,T161,T161,Davis Love III,72.71,509,7
162,T163,T163,Paul Azinger,72.75,582,8
163,T163,T163,Mathew Goggin,72.75,582,8
164,T165,T165,Bill Haas,72.8,364,5
165,T165,T165,Dudley Hart,72.8,728,10
166,167,167,Sean O'Hair,72.86,510,7
167,T168,T168,Olin Browne,73.0,292,4
168,T168,T168,John Cook,73.0,292,4
169,T168,T168,Brad Faxon,73.0,511,7
170,T168,T168,Scott Gutschewski,73.0,365,5
171,T168,T168,Matt Hansen,73.0,365,5
172,T168,T168,Kent Jones,73.0,365,5
173,T168,T168,Jeff Maggert,73.0,511,7
174,T168,T168,Tag Ridings,73.0,292,4
175,T168,T168,Patrick Sheehan,73.0,438,6
176,T168,T168,"Wes Short, Jr.",73.0,438,6
177,178,178,Rich Beem,73.17,439,6
178,179,179,Carl Pettersson,73.22,659,9
179,180,180,Michael Connell,73.25,293,4
180,181,181,J.L. Lewis,73.29,513,7
181,T182,T182,Greg Kraft,73.33,660,9
182,T182,T182,Thomas Levet,73.33,440,6
183,184,184,Jon Mills,73.4,367,5
184,T185,T185,Mike Sposa,73.5,588,8
185,T185,T185,Ron Whittaker,73.5,294,4
186,187,187,Ian Leggatt,73.71,516,7
187,188,188,Joe Ogilvie,73.75,295,4
188,T189,T189,Mark Calcavecchia,74.0,370,5
189,T189,T189,Len Mattiace,74.0,444,6
190,191,191,Tom Lehman,74.17,445,6
191,192,192,Mark Brooks,74.43,521,7
192,193,193,Mark O'Meara,74.5,447,6
193,T194,T194,Vance Veazey,74.67,224,3
194,T194,T194,Dean Wilson,74.67,224,3
195,196,196,Greg Chalmers,74.83,449,6
