,Par_5_Scoring_Average_RANK THIS WEEK,Par_5_Scoring_Average_RANK LAST WEEK,Par_5_Scoring_Average_PLAYER NAME,Par_5_Scoring_Average_ROUNDS,Par_5_Scoring_Average_AVG,Par_5_Scoring_Average_TOTAL STROKES,Par_5_Scoring_Average_TOTAL HOLES
163,T160,T160,Steve Flesch,119,4.75,1837,387
164,T160,T160,Robert Gamez,94,4.75,1449,305
165,T160,T160,Ryan Hietala,61,4.75,940,198
166,T160,T160,Skip Kendall,72,4.75,1187,250
167,T160,T160,Ian Leggatt,80,4.75,1225,258
168,T160,T160,Len Mattiace,59,4.75,950,200
169,T160,T160,Corey Pavin,74,4.75,1035,218
170,T160,T160,Bob Tway,81,4.75,1244,262
171,T172,T172,David Howell,52,4.76,738,155
172,T172,T172,Freddie Jacobson,56,4.76,900,189
173,T172,T172,Steve Jones,83,4.76,1308,275
174,T172,T172,J.L. Lewis,57,4.76,947,199
175,T172,T172,Jeff Maggert,81,4.76,1296,272
176,T172,T172,David McKenzie,82,4.76,1280,269
177,T172,T172,Patrick Sheehan,104,4.76,1603,337
178,T172,T172,Paul Stankowski,70,4.76,1100,231
179,T172,T172,Kirk Triplett,58,4.76,923,194
180,T181,T181,Larry Mize,53,4.77,864,181
181,T181,T181,Mike Sposa,68,4.77,1049,220
182,T181,T181,Tjaart van der Walt,60,4.77,896,188
183,T184,T184,Doug Barron,74,4.78,1172,245
184,T184,T184,Brad Faxon,78,4.78,1256,263
185,T184,T184,Todd Hamilton,72,4.78,1186,248
186,T184,T184,Matt Hansen,68,4.78,1043,218
187,T188,T188,Tommy Armour III,65,4.79,1045,218
188,T188,T188,Greg Kraft,79,4.79,1198,250
189,T190,T190,"John Engler, Jr.",69,4.8,1104,230
190,T190,T190,Mark O'Meara,52,4.8,874,182
191,T192,T192,Alex Aragon,63,4.81,991,206
192,T192,T192,Brian Bateman,69,4.81,1015,211
193,T192,T192,Mark Brooks,90,4.81,1495,311
194,195,195,Hidemichi Tanaka,74,4.83,1202,249
195,196,196,Greg Chalmers,71,4.89,1086,222
