,Early_Round_1_Scoring_Average_RANK THIS WEEK,Early_Round_1_Scoring_Average_RANK LAST WEEK,Early_Round_1_Scoring_Average_PLAYER NAME,Early_Round_1_Scoring_Average_AVG,Early_Round_1_Scoring_Average_TOTAL STROKES,Early_Round_1_Scoring_Average_TOTAL ROUNDS
51,T51,T51,Ryuji Imada,70.36,985,14
52,53,53,Brent Geiberger,70.38,1126,16
53,54,54,Shane Bertsch,70.39,1267,18
54,55,55,Peter Lonard,70.4,704,10
55,56,56,Nick Watney,70.41,1197,17
56,57,57,Tom Pernice Jr.,70.42,845,12
57,T58,T58,Bubba Dickerson,70.43,986,14
58,T58,T58,David McKenzie,70.43,986,14
59,60,60,Steve Elkington,70.44,634,9
60,61,61,Craig Barlow,70.45,775,11
61,62,62,Bart Bryant,70.46,916,13
62,T63,T63,Robert Gamez,70.5,1128,16
63,T63,T63,Retief Goosen,70.5,564,8
64,T63,T63,Chris Smith,70.5,846,12
65,T66,T66,Jason Bohn,70.56,1129,16
66,T66,T66,Steve Lowery,70.56,1129,16
67,T66,T66,Joey Sindelar,70.56,1270,18
68,69,69,Chris Riley,70.62,918,13
69,70,70,Nicholas Thompson,70.63,1130,16
70,71,71,Henrik Bjornstad,70.69,919,13
71,72,72,Stuart Appleby,70.75,849,12
72,73,73,Billy Andrade,70.77,920,13
73,74,74,Stephen Ames,70.78,637,9
74,75,75,John Senden,70.8,1062,15
75,76,76,J.P. Hayes,70.82,779,11
76,77,77,Briny Baird,70.83,850,12
77,78,78,Greg Owen,70.85,921,13
78,T79,T79,Rod Pampling,70.86,992,14
79,T79,T79,Bubba Watson,70.86,992,14
80,T81,T81,Paul Azinger,70.87,1063,15
81,T81,T81,Zach Johnson,70.87,1063,15
82,T81,T81,Shigeki Maruyama,70.87,1063,15
83,T81,T81,Kevin Sutherland,70.87,1063,15
84,T85,T85,Tag Ridings,70.88,1205,17
85,T85,T85,Vaughn Taylor,70.88,1134,16
86,T87,T87,Padraig Harrington,70.89,638,9
87,T87,T87,Corey Pavin,70.89,638,9
88,89,89,Ben Crane,70.91,780,11
89,90,90,Danny Ellis,70.92,922,13
90,T91,T91,Daniel Chopra,70.93,993,14
91,T91,T91,Ted Purdy,70.93,1064,15
92,T91,T91,Brett Quigley,70.93,1064,15
93,T94,T94,Joe Ogilvie,70.94,1135,16
94,T94,T94,John Rollins,70.94,1135,16
95,T96,T96,Arjun Atwal,71.0,1207,17
96,T96,T96,John Cook,71.0,1065,15
97,T96,T96,Chris Couch,71.0,923,13
98,T96,T96,Ben Curtis,71.0,994,14
99,T96,T96,Brian Davis,71.0,994,14
100,T96,T96,Charley Hoffman,71.0,1065,15
101,T96,T96,Freddie Jacobson,71.0,710,10
102,T96,T96,Brandt Jobe,71.0,923,13
103,T96,T96,D.A. Points,71.0,639,9
104,T96,T96,Brett Wetterich,71.0,994,14
105,106,106,Richard Johnson,71.08,924,13
106,T107,T107,Charles Howell III,71.13,1067,15
107,T107,T107,J.L. Lewis,71.13,569,8
108,T107,T107,Patrick Sheehan,71.13,1138,16
109,110,110,Rory Sabbatini,71.17,854,12
110,T111,T111,Ian Leggatt,71.2,1068,15
111,T111,T111,Len Mattiace,71.2,712,10
112,113,113,Frank Lickliter II,71.21,997,14
113,114,114,Bernhard Langer,71.22,641,9
114,T115,T115,Woody Austin,71.25,1140,16
115,T115,T115,Tom Lehman,71.25,570,8
116,T117,T117,Chris DiMarco,71.27,784,11
117,T117,T117,Jeff Overton,71.27,1069,15
118,T119,T119,Mark Calcavecchia,71.29,998,14
119,T119,T119,Robert Damron,71.29,1212,17
120,T121,T121,Eric Axley,71.31,927,13
121,T121,T121,D.J. Trahan,71.31,927,13
122,T123,T123,K.J. Choi,71.33,856,12
123,T123,T123,Thomas Levet,71.33,428,6
124,T125,T125,Kris Cox,71.36,999,14
125,T125,T125,Carlos Franco,71.36,999,14
126,T125,T125,Omar Uresti,71.36,785,11
127,T125,T125,Camilo Villegas,71.36,999,14
128,T129,T129,Chad Campbell,71.4,714,10
129,T129,T129,Sean O'Hair,71.4,1071,15
130,131,131,Trevor Immelman,71.42,857,12
131,132,132,Jeff Sluman,71.44,1143,16
132,133,133,Ron Whittaker,71.46,929,13
133,134,134,Tim Petrovic,71.47,1072,15
134,135,135,Heath Slocum,71.48,1501,21
135,T136,T136,Jeff Brehaut,71.5,1144,16
136,T136,T136,Matt Hansen,71.5,858,12
137,T136,T136,Jeff Maggert,71.5,858,12
138,139,139,Shaun Micheel,71.53,1073,15
139,T140,T140,Aaron Baddeley,71.54,930,13
140,T140,T140,Bob Estes,71.54,930,13
141,T140,T140,Steve Jones,71.54,930,13
142,T140,T140,Jason Schultz,71.54,930,13
143,144,144,Marco Dawson,71.55,787,11
144,T145,T145,Rich Beem,71.57,1002,14
145,T145,T145,Todd Fischer,71.57,1002,14
146,147,147,Paul Stankowski,71.58,859,12
147,T148,T148,Alex Cejka,71.6,1074,15
148,T148,T148,Bob May,71.6,716,10
149,T150,T150,Dudley Hart,71.67,860,12
150,T150,T150,J.J. Henry,71.67,1075,15
151,152,152,Kent Jones,71.71,1004,14
152,T153,T153,David Branshaw,71.73,1076,15
153,T153,T153,Michael Connell,71.73,789,11
154,T153,T153,Mathias Grönberg,71.73,1076,15
155,T153,T153,Jonathan Kaye,71.73,1076,15
156,T153,T153,Kenny Perry,71.73,789,11
157,158,158,Ryan Moore,71.83,862,12
158,159,159,Stephen Leaney,71.86,1006,14
159,160,160,Scott Gutschewski,71.89,647,9
160,161,161,Paul Goydos,71.91,791,11
161,T162,T162,Michael Allen,71.92,935,13
162,T162,T162,Brad Faxon,71.92,935,13
163,T162,T162,Roger Tambellini,71.92,935,13
164,T165,T165,Larry Mize,72.0,648,9
165,T165,T165,Mark O'Meara,72.0,576,8
166,167,167,Mark Brooks,72.05,1369,19
167,168,168,Tim Herron,72.06,1153,16
168,169,169,Tommy Armour III,72.07,1009,14
169,170,170,Justin Leonard,72.08,865,12
170,T171,T171,Brian Bateman,72.09,793,11
171,T171,T171,Mike Sposa,72.09,793,11
172,173,173,Troy Matteson,72.13,1154,16
173,174,174,J.B. Holmes,72.14,1010,14
174,175,175,Jon Mills,72.15,938,13
175,176,176,James Driscoll,72.23,939,13
176,177,177,José María Olazábal,72.33,651,9
177,T178,T178,Greg Chalmers,72.36,1013,14
178,T178,T178,Vance Veazey,72.36,796,11
179,180,180,Kirk Triplett,72.4,724,10
180,181,181,Doug Barron,72.42,869,12
181,182,182,Jimmy Walker,72.63,581,8
182,183,183,Jason Gore,72.64,1017,14
183,184,184,Ian Poulter,72.67,436,6
184,185,185,Jeff Gove,72.8,1092,15
185,186,186,Hidemichi Tanaka,72.83,1311,18
186,187,187,Lee Janzen,72.92,948,13
187,T188,T188,"John Engler, Jr.",73.18,805,11
188,T188,T188,Mathew Goggin,73.18,805,11
189,190,190,"Wes Short, Jr.",73.19,1171,16
190,191,191,Tjaart van der Walt,73.25,586,8
191,192,192,John Daly,73.36,807,11
192,193,193,Ryan Hietala,73.64,810,11
193,194,194,Todd Hamilton,73.81,1181,16
194,195,195,David Duval,73.85,960,13
195,196,196,Alex Aragon,74.0,962,13
