,Tenth_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_4_Scoring_Average_AVG,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
57,T53,T53,Billy Mayfair,94,4.0,788,197
58,T53,T53,D.A. Points,82,4.0,596,149
59,T53,T53,Camilo Villegas,95,4.0,939,235
60,T53,T53,Duffy Waldorf,96,4.0,839,210
61,T62,T62,Michael Allen,84,4.01,509,127
62,T62,T62,Stuart Appleby,83,4.01,642,160
63,T62,T62,Kris Cox,83,4.01,633,158
64,T62,T62,Fred Funk,106,4.01,717,179
65,T62,T62,Retief Goosen,68,4.01,489,122
66,T62,T62,Bill Haas,99,4.01,630,157
67,T62,T62,Matt Hansen,68,4.01,633,158
68,T62,T62,John Huston,74,4.01,749,187
69,T62,T62,Trevor Immelman,86,4.01,642,160
70,T62,T62,Jerry Kelly,100,4.01,855,213
71,T62,T62,Frank Lickliter II,99,4.01,753,188
72,T62,T62,Hunter Mahan,98,4.01,801,200
73,T62,T62,Shigeki Maruyama,94,4.01,722,180
74,T62,T62,Arron Oberholser,82,4.01,590,147
75,T62,T62,Rod Pampling,89,4.01,642,160
76,T62,T62,Jeff Sluman,101,4.01,777,194
77,T62,T62,Paul Stankowski,70,4.01,807,201
78,T62,T62,Charles Warren,93,4.01,681,170
79,T62,T62,Bubba Watson,83,4.01,689,172
80,T62,T62,Brett Wetterich,82,4.01,601,150
81,T82,T82,Henrik Bjornstad,97,4.02,767,191
82,T82,T82,John Cook,67,4.02,555,138
83,T82,T82,Fred Couples,52,4.02,370,92
84,T82,T82,Mathew Goggin,72,4.02,635,158
85,T82,T82,Brandt Jobe,91,4.02,667,166
86,T82,T82,Zach Johnson,98,4.02,655,163
87,T82,T82,Greg Kraft,79,4.02,784,195
88,T82,T82,Jeff Maggert,81,4.02,720,179
89,T82,T82,Tim Petrovic,95,4.02,792,197
90,T82,T82,John Rollins,93,4.02,921,229
91,T82,T82,Rory Sabbatini,84,4.02,559,139
92,T82,T82,Heath Slocum,96,4.02,627,156
93,T82,T82,Bob Tway,81,4.02,799,199
94,T82,T82,Scott Verplank,88,4.02,928,231
95,T96,T96,Brent Geiberger,99,4.03,730,181
96,T96,T96,J.J. Henry,96,4.03,628,156
97,T96,T96,Freddie Jacobson,56,4.03,431,107
98,T96,T96,Tag Ridings,103,4.03,995,247
99,T96,T96,Bo Van Pelt,102,4.03,726,180
100,T101,T101,Chris DiMarco,83,4.04,691,171
101,T101,T101,Joe Durant,101,4.04,686,170
102,T101,T101,Danny Ellis,68,4.04,638,158
103,T101,T101,Jeff Gove,91,4.04,671,166
104,T101,T101,Peter Lonard,77,4.04,493,122
105,T101,T101,Geoff Ogilvy,76,4.04,400,99
106,T101,T101,Jeff Overton,95,4.04,780,193
107,T101,T101,Nicholas Thompson,96,4.04,929,230
108,T101,T101,D.J. Trahan,92,4.04,639,158
109,T110,T110,Eric Axley,91,4.05,920,227
110,T110,T110,Aaron Baddeley,78,4.05,769,190
111,T110,T110,Jeff Brehaut,100,4.05,794,196
112,T110,T110,Olin Browne,108,4.05,781,193
113,T110,T110,Brian Davis,92,4.05,1068,264
114,T110,T110,Steve Jones,83,4.05,648,160
115,T110,T110,Justin Leonard,83,4.05,514,127
116,T110,T110,Daisuke Maruyama,83,4.05,684,169
117,T110,T110,Larry Mize,53,4.05,446,110
118,T110,T110,Ryan Moore,68,4.05,575,142
119,T110,T110,Jason Schultz,77,4.05,802,198
120,T121,T121,James Driscoll,80,4.06,768,189
121,T121,T121,Mathias Grönberg,92,4.06,767,189
122,T121,T121,Padraig Harrington,54,4.06,434,107
123,T121,T121,J.P. Hayes,55,4.06,520,128
124,T121,T121,Charley Hoffman,100,4.06,788,194
125,T121,T121,Stephen Leaney,84,4.06,560,138
126,T121,T121,Tom Lehman,70,4.06,654,161
127,T121,T121,Steve Lowery,99,4.06,556,137
128,T121,T121,Troy Matteson,101,4.06,946,233
129,T121,T121,Pat Perez,50,4.06,402,99
130,T121,T121,Tom Pernice Jr.,108,4.06,983,242
131,T121,T121,Patrick Sheehan,104,4.06,812,200
132,T121,T121,Joey Sindelar,90,4.06,816,201
133,T121,T121,Jimmy Walker,60,4.06,515,127
134,T121,T121,Ron Whittaker,81,4.06,572,141
135,T136,T136,Paul Azinger,87,4.07,801,197
136,T136,T136,Mark Brooks,90,4.07,683,168
137,T136,T136,Greg Chalmers,71,4.07,517,127
138,T136,T136,Ben Curtis,86,4.07,675,166
139,T136,T136,Robert Damron,91,4.07,1112,273
140,T136,T136,Brad Faxon,78,4.07,590,145
141,T136,T136,Kenny Perry,73,4.07,671,165
142,T136,T136,Carl Pettersson,95,4.07,488,120
143,T136,T136,Mike Sposa,68,4.07,782,192
144,T136,T136,Dean Wilson,115,4.07,692,170
145,T146,T146,Craig Barlow,77,4.08,632,155
146,T146,T146,Shane Bertsch,104,4.08,840,206
147,T146,T146,Chad Campbell,91,4.08,608,149
148,T146,T146,Alex Cejka,93,4.08,866,212
149,T146,T146,Marco Dawson,87,4.08,1004,246
150,T146,T146,Jason Gore,86,4.08,723,177
151,T146,T146,Paul Goydos,72,4.08,580,142
152,T146,T146,Charles Howell III,96,4.08,754,185
153,T146,T146,J.L. Lewis,57,4.08,490,120
154,T146,T146,Len Mattiace,59,4.08,689,169
155,T146,T146,Bob May,65,4.08,555,136
156,T146,T146,Ted Purdy,103,4.08,877,215
157,T158,T158,Chris Couch,75,4.09,993,243
158,T158,T158,Bubba Dickerson,98,4.09,960,235
159,T158,T158,Carlos Franco,86,4.09,793,194
160,T158,T158,Sean O'Hair,100,4.09,527,129
161,T158,T158,Joe Ogilvie,95,4.09,479,117
162,T163,T163,Tommy Armour III,65,4.1,685,167
163,T163,T163,Robert Gamez,94,4.1,669,163
164,T163,T163,Jon Mills,68,4.1,574,140
165,T163,T163,Ryan Palmer,101,4.1,545,133
166,T163,T163,Corey Pavin,74,4.1,615,150
167,T163,T163,Kirk Triplett,58,4.1,553,135
168,T169,T169,Woody Austin,107,4.11,773,188
169,T169,T169,Tim Clark,80,4.11,609,148
170,T169,T169,Michael Connell,51,4.11,657,160
171,T169,T169,Richard Johnson,94,4.11,887,216
172,T169,T169,Thomas Levet,53,4.11,497,121
173,T169,T169,Chris Smith,67,4.11,720,175
174,T169,T169,Roger Tambellini,64,4.11,682,166
175,T169,T169,Tjaart van der Walt,60,4.11,489,119
176,T177,T177,Brian Bateman,69,4.12,779,189
177,T177,T177,Lee Janzen,79,4.12,774,188
178,T179,T179,David Duval,71,4.13,314,76
179,T179,T179,"Wes Short, Jr.",96,4.13,694,168
180,181,181,Ian Leggatt,80,4.14,728,176
181,T182,T182,Doug Barron,74,4.15,784,189
182,T182,T182,Mark Calcavecchia,94,4.15,705,170
183,T182,T182,Hidemichi Tanaka,74,4.15,797,192
184,T185,T185,Bart Bryant,87,4.16,628,151
185,T185,T185,Ryan Hietala,61,4.16,566,136
186,T187,T187,Alex Aragon,63,4.17,601,144
187,T187,T187,Rich Beem,85,4.17,479,115
188,T187,T187,"John Engler, Jr.",69,4.17,747,179
189,T187,T187,Tim Herron,82,4.17,488,117
190,T187,T187,José María Olazábal,62,4.17,350,84
191,T192,T192,Scott Gutschewski,53,4.18,569,136
192,T192,T192,Todd Hamilton,72,4.18,397,95
193,T194,T194,Stephen Ames,63,4.21,261,62
194,T194,T194,John Daly,51,4.21,257,61
195,196,196,Ian Poulter,53,4.24,263,62
