,Par_5_Eagle_Leaders_RANK THIS WEEK,Par_5_Eagle_Leaders_RANK LAST WEEK,Par_5_Eagle_Leaders_PLAYER NAME,Par_5_Eagle_Leaders_ROUNDS,Par_5_Eagle_Leaders_TOTAL,Par_5_Eagle_Leaders_TOTAL PAR 5 HOLES,Par_5_Eagle_Leaders_TOTAL HOLE OUTS
79,T79,T79,Alex Aragon,63,6,206,
80,T79,T79,Rich Beem,85,6,288,1.0
81,T79,T79,Shane Bertsch,104,6,350,3.0
82,T79,T79,Stewart Cink,93,6,268,
83,T79,T79,Fred Couples,52,6,166,2.0
84,T79,T79,Ben Crane,85,6,274,2.0
85,T79,T79,Bubba Dickerson,98,6,323,1.0
86,T79,T79,Luke Donald,66,6,205,3.0
87,T79,T79,James Driscoll,80,6,263,1.0
88,T79,T79,Ernie Els,69,6,212,1.0
89,T79,T79,Bob Estes,85,6,278,1.0
90,T79,T79,Mathew Goggin,72,6,235,
91,T79,T79,Nathan Green,108,6,343,2.0
92,T79,T79,Dudley Hart,83,6,262,
93,T79,T79,Zach Johnson,98,6,282,2.0
94,T79,T79,Rod Pampling,89,6,273,2.0
95,T79,T79,D.A. Points,82,6,269,
96,T79,T79,Brett Quigley,109,6,343,1.0
97,T79,T79,"Wes Short, Jr.",96,6,314,
98,T79,T79,Joey Sindelar,90,6,312,
99,T79,T79,Heath Slocum,96,6,317,
100,T79,T79,Paul Stankowski,70,6,231,
101,T79,T79,Roger Tambellini,64,6,211,2.0
102,T79,T79,Nicholas Thompson,96,6,313,
103,T79,T79,David Toms,76,6,222,1.0
104,T79,T79,Vance Veazey,59,6,205,
105,T106,T106,Billy Andrade,78,5,251,2.0
106,T106,T106,Briny Baird,81,5,263,1.0
107,T106,T106,Brian Bateman,69,5,211,2.0
108,T106,T106,Jeff Brehaut,100,5,337,
109,T106,T106,Olin Browne,108,5,341,1.0
110,T106,T106,Jonathan Byrd,66,5,239,1.0
111,T106,T106,K.J. Choi,93,5,296,1.0
112,T106,T106,Brian Davis,92,5,309,2.0
113,T106,T106,Fred Funk,106,5,339,2.0
114,T106,T106,Sergio Garcia,59,5,197,
115,T106,T106,Brian Gay,107,5,358,3.0
116,T106,T106,Brent Geiberger,99,5,314,
117,T106,T106,Todd Hamilton,72,5,248,1.0
118,T106,T106,Jonathan Kaye,95,5,309,1.0
119,T106,T106,Tom Lehman,70,5,195,
120,T106,T106,Hunter Mahan,98,5,321,
121,T106,T106,Shigeki Maruyama,94,5,299,
122,T106,T106,Ryan Palmer,101,5,331,4.0
123,T106,T106,Pat Perez,50,5,183,1.0
124,T106,T106,Kenny Perry,73,5,213,2.0
125,T106,T106,Tag Ridings,103,5,337,2.0
126,T106,T106,Rory Sabbatini,84,5,268,
127,T128,T128,Alex Cejka,93,4,303,
128,T128,T128,John Daly,51,4,182,
129,T128,T128,Robert Damron,91,4,311,2.0
130,T128,T128,Todd Fischer,101,4,346,2.0
131,T128,T128,Freddie Jacobson,56,4,189,
132,T128,T128,Richard Johnson,94,4,314,1.0
133,T128,T128,Ian Leggatt,80,4,258,1.0
134,T128,T128,Jon Mills,68,4,223,3.0
135,T128,T128,Ryan Moore,68,4,213,
136,T128,T128,Jeff Overton,95,4,302,1.0
137,T128,T128,Greg Owen,79,4,287,
138,T128,T128,Jason Schultz,77,4,256,1.0
139,T128,T128,Jerry Smith,94,4,309,1.0
140,T128,T128,Steve Stricker,64,4,205,2.0
141,T128,T128,Scott Verplank,88,4,298,
142,T128,T128,Duffy Waldorf,96,4,321,
143,T128,T128,Mike Weir,88,4,296,2.0
144,T128,T128,Mark Wilson,79,4,266,
145,T146,T146,Mark Calcavecchia,94,3,316,
146,T146,T146,Greg Chalmers,71,3,222,3.0
147,T146,T146,Tim Clark,80,3,282,1.0
148,T146,T146,Michael Connell,51,3,162,1.0
149,T146,T146,John Cook,67,3,223,
150,T146,T146,Chris Couch,75,3,255,1.0
151,T146,T146,Marco Dawson,87,3,306,1.0
152,T146,T146,Chris DiMarco,83,3,260,
153,T146,T146,Steve Elkington,52,3,173,
154,T146,T146,"John Engler, Jr.",69,3,230,1.0
155,T146,T146,Matt Hansen,68,3,218,
156,T146,T146,Ryan Hietala,61,3,198,
157,T146,T146,Lee Janzen,79,3,275,
158,T146,T146,Thomas Levet,53,3,168,1.0
159,T146,T146,J.L. Lewis,57,3,199,1.0
160,T146,T146,Jeff Maggert,81,3,272,1.0
161,T146,T146,Bob May,65,3,214,2.0
162,T146,T146,Larry Mize,53,3,181,2.0
163,T146,T146,Tim Petrovic,95,3,313,1.0
164,T146,T146,Chris Riley,86,3,278,1.0
165,T146,T146,Justin Rose,98,3,315,
166,T146,T146,Omar Uresti,61,3,192,2.0
167,T146,T146,Tjaart van der Walt,60,3,188,1.0
168,T169,T169,Mark Brooks,90,2,311,1.0
169,T169,T169,Ben Curtis,86,2,279,1.0
170,T169,T169,Danny Ellis,68,2,218,2.0
171,T169,T169,Brad Faxon,78,2,263,
172,T169,T169,Robert Gamez,94,2,305,
173,T169,T169,Jeff Gove,91,2,300,
174,T169,T169,Padraig Harrington,54,2,172,
175,T169,T169,Steve Jones,83,2,275,1.0
176,T169,T169,Skip Kendall,72,2,250,
177,T169,T169,Greg Kraft,79,2,250,1.0
178,T169,T169,Stephen Leaney,84,2,284,
179,T169,T169,Len Mattiace,59,2,200,
180,T169,T169,Jeff Sluman,101,2,347,1.0
181,T169,T169,Mike Sposa,68,2,220,
182,T169,T169,Hidemichi Tanaka,74,2,249,
183,T169,T169,Kirk Triplett,58,2,194,
184,T169,T169,Jimmy Walker,60,2,184,1.0
185,T169,T169,Ron Whittaker,81,2,262,
186,T187,T187,Tommy Armour III,65,1,218,
187,T187,T187,Doug Barron,74,1,245,
188,T187,T187,Jim Furyk,89,1,284,
189,T187,T187,Paul Goydos,72,1,245,
190,T187,T187,J.P. Hayes,55,1,188,
191,T187,T187,David Howell,52,1,155,
192,T187,T187,Peter Lonard,77,1,236,
193,T187,T187,Corey Pavin,74,1,218,
194,T187,T187,Ian Poulter,53,1,180,
