,Scrambling_20-30_yds_RTP_Score_RANK THIS WEEK,Scrambling_20-30_yds_RTP_Score_RANK LAST WEEK,Scrambling_20-30_yds_RTP_Score_PLAYER NAME,Scrambling_20-30_yds_RTP_Score_ROUNDS,Scrambling_20-30_yds_RTP_Score_AVG RTP,Scrambling_20-30_yds_RTP_Score_TOTAL HOLES,Scrambling_20-30_yds_RTP_Score_TOTAL RTP
68,69,69,Brett Quigley,96,0.483,89,43.0
69,T70,T70,Ernie Els,72,0.484,62,30.0
70,T70,T70,Matt Every,60,0.484,62,30.0
71,T72,T72,Stewart Cink,84,0.485,66,32.0
72,T72,T72,J.P. Hayes,79,0.485,97,47.0
73,T72,T72,J.J. Henry,92,0.485,99,48.0
74,T72,T72,Bill Lunde,79,0.485,66,32.0
75,76,76,Geoff Ogilvy,62,0.48700000000000004,39,19.0
76,77,77,Bryce Molder,84,0.489,92,45.0
77,78,78,Justin Leonard,89,0.491,106,52.0
78,79,79,Garrett Willis,82,0.49200000000000005,63,31.0
79,T80,T80,Chris Couch,66,0.493,73,36.0
80,T80,T80,Zach Johnson,93,0.493,67,33.0
81,82,82,Daniel Chopra,74,0.494,79,39.0
82,T83,T83,Brendon de Jonge,114,0.5,86,43.0
83,T83,T83,Graham DeLaet,88,0.5,80,40.0
84,T83,T83,Skip Kendall,58,0.5,70,35.0
85,T83,T83,Jeff Quinney,91,0.5,84,42.0
86,T83,T83,Brandt Snedeker,89,0.5,82,41.0
87,88,88,John Senden,103,0.507,71,36.0
88,89,89,Jay Williamson,76,0.508,59,30.0
89,90,90,K.J. Choi,82,0.509,55,28.0
90,91,91,J.B. Holmes,100,0.51,98,50.0
91,92,92,Joe Durant,67,0.511,45,23.0
92,93,93,James Nitties,92,0.512,84,43.0
93,94,94,Roland Thatcher,72,0.513,76,39.0
94,T95,T95,James Driscoll,78,0.514,105,54.0
95,T95,T95,Webb Simpson,98,0.514,109,56.0
96,T97,T97,Sean O'Hair,84,0.517,60,31.0
97,T97,T97,Ted Purdy,86,0.517,89,46.0
98,99,99,Chris Tidland,77,0.518,85,44.0
99,100,100,George McNeill,79,0.519,79,41.0
100,T101,T101,Brad Faxon,58,0.522,69,36.0
101,T101,T101,D.A. Points,90,0.522,67,35.0
102,T103,T103,Ben Crane,85,0.523,65,34.0
103,T103,T103,Rory McIlroy,54,0.523,44,23.0
104,T105,T105,Steve Elkington,74,0.525,61,32.0
105,T105,T105,David Lutterus,69,0.525,61,32.0
106,T105,T105,Shaun Micheel,70,0.525,59,31.0
107,T108,T108,Jarrod Lyle,54,0.528,53,28.0
108,T108,T108,Kevin Sutherland,86,0.528,72,38.0
109,T110,T110,Matt Bettencourt,91,0.529,87,46.0
110,T110,T110,Michael Letzig,84,0.529,70,37.0
111,112,112,Roger Tambellini,77,0.5329999999999999,75,40.0
112,T113,T113,Paul Goydos,78,0.535,71,38.0
113,T113,T113,John Rollins,81,0.535,71,38.0
114,115,115,Ben Curtis,78,0.5379999999999999,78,42.0
115,T116,T116,Stuart Appleby,101,0.54,100,54.0
116,T116,T116,Tom Pernice Jr.,74,0.54,50,27.0
117,T118,T118,Ricky Barnes,103,0.541,74,40.0
118,T118,T118,Derek Lamely,81,0.541,98,53.0
119,120,120,Rich Barcelo,70,0.542,72,39.0
120,121,121,Chad Campbell,94,0.545,66,36.0
121,T122,T122,Ángel Cabrera,64,0.547,64,35.0
122,T122,T122,Alex Prugh,88,0.547,86,47.0
123,124,124,Brenden Pappas,66,0.55,60,33.0
124,125,125,Troy Merritt,86,0.551,89,49.0
125,T126,T126,Cameron Beckman,68,0.5539999999999999,65,36.0
126,T126,T126,Steve Lowery,67,0.5539999999999999,74,41.0
127,T128,T128,Craig Bowden,56,0.556,63,35.0
128,T128,T128,Bill Haas,87,0.556,81,45.0
129,T128,T128,Jeff Maggert,76,0.556,63,35.0
130,T128,T128,Ryan Palmer,84,0.556,81,45.0
131,T128,T128,Kevin Streelman,90,0.556,72,40.0
132,133,133,Vance Veazey,58,0.5589999999999999,59,33.0
133,134,134,Joe Ogilvie,99,0.561,114,64.0
134,135,135,D.J. Trahan,92,0.562,73,41.0
135,136,136,Vaughn Taylor,87,0.564,78,44.0
136,T137,T137,Lucas Glover,75,0.565,62,35.0
137,T137,T137,Charley Hoffman,85,0.565,85,48.0
138,T137,T137,Trevor Immelman,55,0.565,46,26.0
139,T137,T137,Cameron Tringale,55,0.565,46,26.0
140,141,141,Adam Scott,70,0.5670000000000001,60,34.0
141,142,142,Will MacKenzie,72,0.568,81,46.0
142,143,143,Chris Wilson,65,0.569,58,33.0
143,T144,T144,Mark Calcavecchia,50,0.5710000000000001,28,16.0
144,T144,T144,Retief Goosen,75,0.5710000000000001,49,28.0
145,T144,T144,Phil Mickelson,76,0.5710000000000001,42,24.0
146,147,147,Scott Piercy,88,0.573,96,55.0
147,148,148,Martin Flores,75,0.575,73,42.0
148,149,149,Lee Janzen,77,0.5770000000000001,78,45.0
149,150,150,Billy Mayfair,78,0.579,76,44.0
150,T151,T151,Rickie Fowler,98,0.58,81,47.0
151,T151,T151,Richard Johnson,90,0.58,81,47.0
152,T151,T151,Troy Matteson,84,0.58,69,40.0
153,154,154,Garth Mulroy,53,0.581,43,25.0
154,155,155,Dustin Johnson,83,0.583,60,35.0
155,156,156,Paul Stankowski,62,0.5870000000000001,46,27.0
156,157,157,Kevin Stadler,86,0.59,78,46.0
157,T158,T158,John Merrick,109,0.593,86,51.0
158,T158,T158,Nick Watney,91,0.593,59,35.0
159,160,160,Y.E. Yang,72,0.594,64,38.0
160,161,161,Jeff Overton,89,0.595,79,47.0
161,T162,T162,Mathias Grönberg,61,0.597,67,40.0
162,T162,T162,Scott Verplank,74,0.597,67,40.0
163,164,164,Tom Gillis,97,0.598,87,52.0
164,T165,T165,Kevin Johnson,62,0.603,63,38.0
165,T165,T165,Vijay Singh,75,0.603,63,38.0
166,167,167,Mathew Goggin,85,0.605,76,46.0
167,168,168,Camilo Villegas,78,0.607,56,34.0
168,169,169,Sergio Garcia,58,0.609,46,28.0
169,170,170,Henrik Bjornstad,72,0.617,60,37.0
170,171,171,Davis Love III,79,0.618,55,34.0
171,T172,T172,Blake Adams,84,0.62,100,62.0
172,T172,T172,Andres Romero,73,0.62,71,44.0
173,174,174,Bubba Watson,77,0.621,66,41.0
174,175,175,Kris Blanks,91,0.627,51,32.0
175,176,176,Greg Owen,69,0.631,65,41.0
176,177,177,Jerod Turner,54,0.636,55,35.0
177,178,178,Jason Dufner,87,0.642,81,52.0
178,179,179,Justin Bolli,55,0.644,45,29.0
179,180,180,John Mallinger,78,0.65,60,39.0
180,181,181,Charles Warren,64,0.659,44,29.0
181,182,182,Cameron Percy,73,0.667,51,34.0
182,183,183,Steve Wheatcroft,74,0.6729999999999999,52,35.0
183,184,184,Brett Wetterich,54,0.674,46,31.0
184,185,185,Greg Kraft,52,0.679,53,36.0
185,186,186,Jason Bohn,84,0.682,66,45.0
186,187,187,Robert Garrigus,71,0.6859999999999999,51,35.0
187,T188,T188,John Daly,63,0.688,48,33.0
188,T188,T188,Andrew McLardy,52,0.688,48,33.0
189,190,190,Jeff Gove,57,0.6890000000000001,45,31.0
190,191,191,Nicholas Thompson,88,0.703,91,64.0
191,192,192,Brent Delahoussaye,57,0.8220000000000001,45,37.0
