,Short_Game_Rating_RANK THIS WEEK,Short_Game_Rating_RANK LAST WEEK,Short_Game_Rating_PLAYER NAME,Short_Game_Rating_EVENTS,Short_Game_Rating_RATING
81,T66,T66,Tag Ridings,1,6.7
82,T66,T66,John Senden,18,6.7
83,T66,T66,Cameron Tringale,3,6.7
84,T66,T66,Omar Uresti,6,6.7
85,T66,T66,Camilo Villegas,12,6.7
86,T66,T66,Charlie Wi,20,6.7
87,T88,T88,Michael Allen,8,6.6
88,T88,T88,K.J. Choi,15,6.6
89,T88,T88,Michael Connell,15,6.6
90,T88,T88,Graham DeLaet,12,6.6
91,T88,T88,Chris DiMarco,17,6.6
92,T88,T88,Jason Dufner,14,6.6
93,T88,T88,Matt Every,11,6.6
94,T88,T88,Charles Howell III,21,6.6
95,T88,T88,John Huston,1,6.6
96,T88,T88,Lee Janzen,11,6.6
97,T88,T88,Miguel Angel Jiménez,2,6.6
98,T88,T88,Matt Jones,15,6.6
99,T88,T88,Anthony Kim,8,6.6
100,T88,T88,James Kingston,1,6.6
101,T88,T88,Matt Kuchar,15,6.6
102,T88,T88,Frank Lickliter II,2,6.6
103,T88,T88,Rory McIlroy,8,6.6
104,T88,T88,Ian Poulter,7,6.6
105,T88,T88,Brandt Snedeker,15,6.6
106,T88,T88,Paul Stankowski,10,6.6
107,T88,T88,Kevin Sutherland,14,6.6
108,T88,T88,Josh Teater,18,6.6
109,T88,T88,David Toms,13,6.6
110,T111,T111,Arjun Atwal,9,6.5
111,T111,T111,Rich Barcelo,8,6.5
112,T111,T111,Jonathan Byrd,15,6.5
113,T111,T111,Greg Chalmers,19,6.5
114,T111,T111,Jason Day,14,6.5
115,T111,T111,Steve Elkington,11,6.5
116,T111,T111,Ross Fisher,4,6.5
117,T111,T111,Fred Funk,3,6.5
118,T111,T111,Nathan Green,15,6.5
119,T111,T111,Adam Hadwin,1,6.5
120,T111,T111,Soren Hansen,2,6.5
121,T111,T111,J.P. Hayes,12,6.5
122,T111,T111,Charley Hoffman,16,6.5
123,T111,T111,Freddie Jacobson,15,6.5
124,T111,T111,Brandt Jobe,1,6.5
125,T111,T111,Derek Lamely,10,6.5
126,T111,T111,Michael Letzig,15,6.5
127,T111,T111,Scott McCarron,13,6.5
128,T111,T111,Rory Sabbatini,12,6.5
129,T111,T111,Webb Simpson,16,6.5
130,T111,T111,Bo Van Pelt,19,6.5
131,T132,T132,Robert Allenby,14,6.4
132,T132,T132,Aaron Baddeley,17,6.4
133,T132,T132,Craig Barlow,4,6.4
134,T132,T132,Ricky Barnes,16,6.4
135,T132,T132,Kris Blanks,11,6.4
136,T132,T132,Ben Curtis,13,6.4
137,T132,T132,David Duval,6,6.4
138,T132,T132,Spencer Levin,20,6.4
139,T132,T132,WC Liang,1,6.4
140,T132,T132,Will MacKenzie,12,6.4
141,T132,T132,Colin Montgomerie,1,6.4
142,T132,T132,Vijay Singh,11,6.4
143,T132,T132,Jeev Milkha Singh,8,6.4
144,T132,T132,Kirk Triplett,5,6.4
145,T132,T132,Nick Watney,17,6.4
146,T132,T132,Tiger Woods,5,6.4
147,T148,T148,Stephen Ames,15,6.3
148,T148,T148,Jason Bohn,16,6.3
149,T148,T148,Stewart Cink,13,6.3
150,T148,T148,Brian Davis,15,6.3
151,T148,T148,James Driscoll,11,6.3
152,T148,T148,Rickie Fowler,15,6.3
153,T148,T148,Mark Hensby,6,6.3
154,T148,T148,Martin Laird,14,6.3
155,T148,T148,Davis Love III,11,6.3
156,T148,T148,Jamie Lovemark,1,6.3
157,T148,T148,Graeme McDowell,4,6.3
158,T148,T148,Jon Mills,1,6.3
159,T148,T148,Ryuichi Oda,1,6.3
160,T148,T148,Geoff Ogilvy,9,6.3
161,T148,T148,Hennie Otto,1,6.3
162,T148,T148,Greg Owen,8,6.3
163,T148,T148,Brenden Pappas,7,6.3
164,T148,T148,Tom Pernice Jr.,8,6.3
165,T148,T148,Alexandre Rocha,1,6.3
166,T148,T148,Kyle Stanley,1,6.3
167,T148,T148,Brian Stuard,9,6.3
168,T148,T148,Boo Weekley,13,6.3
169,T148,T148,Y.E. Yang,13,6.3
170,T171,T171,Briny Baird,12,6.2
171,T171,T171,Ben Crane,16,6.2
172,T171,T171,Harrison Frazar,4,6.2
173,T171,T171,Paul Goydos,14,6.2
174,T171,T171,J.B. Holmes,21,6.2
175,T171,T171,John Mallinger,7,6.2
176,T171,T171,John Merrick,20,6.2
177,T171,T171,James Nitties,12,6.2
178,T171,T171,Joe Ogilvie,15,6.2
179,T171,T171,Tim Petrovic,18,6.2
180,T171,T171,D.A. Points,14,6.2
181,T171,T171,Mike Small,2,6.2
182,T171,T171,Johnson Wagner,10,6.2
183,T171,T171,Lee Westwood,4,6.2
184,T171,T171,Steve Wheatcroft,6,6.2
185,T186,T186,Steve Allan,1,6.1
186,T186,T186,Woody Austin,14,6.1
187,T186,T186,Jim Carter,2,6.1
188,T186,T186,Paul Casey,9,6.1
189,T186,T186,Alex Cejka,11,6.1
190,T186,T186,Steve Flesch,11,6.1
191,T186,T186,Bill Haas,17,6.1
192,T186,T186,J.J. Henry,14,6.1
193,T186,T186,Jonathan Kaye,1,6.1
194,T186,T186,Martin Kaymer,3,6.1
195,T186,T186,Parker McLachlin,3,6.1
196,T186,T186,George McNeill,12,6.1
197,T186,T186,Edoardo Molinari,2,6.1
198,T186,T186,John Rollins,13,6.1
199,T186,T186,Sam Saunders,2,6.1
200,T186,T186,Adam Scott,11,6.1
201,T186,T186,Roland Thatcher,10,6.1
202,T203,T203,Byeong Hun An,1,6.0
203,T203,T203,Stuart Appleby,16,6.0
204,T203,T203,Chris Baryla,1,6.0
205,T203,T203,Justin Bolli,1,6.0
206,T203,T203,Chad Campbell,17,6.0
207,T203,T203,Rhys Davies,1,6.0
208,T203,T203,Glen Day,4,6.0
209,T203,T203,Brent Delahoussaye,5,6.0
210,T203,T203,Peter Hanson,3,6.0
211,T203,T203,Thongchai Jaidee,2,6.0
212,T203,T203,Steve Lowery,5,6.0
213,T203,T203,Steve Marino,14,6.0
214,T203,T203,Sean O'Hair,13,6.0
215,T203,T203,Rod Pampling,12,6.0
216,T203,T203,Kenny Perry,13,6.0
217,T203,T203,Jeff Quinney,12,6.0
218,T203,T203,Alvaro Quiros,4,6.0
219,T203,T203,Kevin Streelman,16,6.0
220,T203,T203,Vaughn Taylor,17,6.0
221,T203,T203,D.J. Trahan,16,6.0
222,T203,T203,Charles Warren,10,6.0
223,T203,T203,Brett Wetterich,11,6.0
224,T203,T203,Willie Wood,1,6.0
225,T226,T226,Rich Beem,3,5.9
226,T226,T226,Chris Couch,9,5.9
227,T226,T226,Justin Leonard,15,5.9
228,T226,T226,Hunter Mahan,15,5.9
229,T226,T226,Rocco Mediate,9,5.9
230,T226,T226,Shaun Micheel,9,5.9
231,T226,T226,Roger Tambellini,8,5.9
232,T233,T233,Blake Adams,13,5.8
233,T233,T233,Shane Bertsch,3,5.8
234,T233,T233,Henrik Bjornstad,7,5.8
235,T233,T233,Simon Dyson,3,5.8
236,T233,T233,Todd Fischer,1,5.8
237,T233,T233,Tom Gillis,20,5.8
238,T233,T233,Kevin Johnson,3,5.8
239,T233,T233,Dustin Johnson,13,5.8
240,T233,T233,Skip Kendall,9,5.8
241,T233,T233,Jeff Maggert,9,5.8
242,T233,T233,Troy Matteson,12,5.8
243,T233,T233,Ryan Palmer,13,5.8
244,T233,T233,Cameron Percy,10,5.8
245,T233,T233,Brett Quigley,18,5.8
246,T233,T233,Kevin Stadler,11,5.8
247,T233,T233,Chris Tidland,13,5.8
248,T233,T233,Vance Veazey,4,5.8
249,T233,T233,Garrett Willis,11,5.8
250,T251,T251,Guy Boros,2,5.7
251,T251,T251,Mark Brooks,3,5.7
252,T251,T251,Ángel Cabrera,10,5.7
253,T251,T251,Joe Durant,12,5.7
254,T251,T251,Jeff Gove,4,5.7
255,T251,T251,Anders Hansen,1,5.7
256,T251,T251,Tim Herron,13,5.7
257,T251,T251,Cliff Kresge,8,5.7
258,T251,T251,Troy Merritt,10,5.7
259,T251,T251,Alex Prugh,15,5.7
260,T251,T251,Ted Purdy,11,5.7
261,T251,T251,Jordan Spieth,1,5.7
262,T251,T251,Henrik Stenson,6,5.7
263,T264,T264,John Daly,7,5.6
264,T264,T264,David Horsey,1,5.6
265,T264,T264,Scott Piercy,14,5.6
266,T264,T264,Nicholas Thompson,12,5.6
267,T264,T264,Bubba Watson,13,5.6
268,T264,T264,Oliver Wilson,4,5.6
269,T270,T270,Craig Bowden,7,5.5
270,T270,T270,Marco Dawson,2,5.5
271,T270,T270,Ken Duke,3,5.5
272,T270,T270,Brad Faxon,4,5.5
273,T270,T270,Benjamin Fox,2,5.5
274,T270,T270,Robert Garrigus,12,5.5
275,T270,T270,Mathew Goggin,13,5.5
276,T270,T270,Billy Hurley III,1,5.5
277,T270,T270,Len Mattiace,1,5.5
278,T270,T270,Alex Noren,1,5.5
279,T270,T270,Andres Romero,13,5.5
280,T281,T281,Richard Johnson,12,5.4
281,T281,T281,Garth Mulroy,4,5.4
282,T281,T281,Fran Quinn,1,5.4
283,T281,T281,Casey Wittenberg,1,5.4
284,T281,T281,Gary Woodland,2,5.4
285,T286,T286,Mathias Grönberg,7,5.3
286,T286,T286,Ryo Ishikawa,3,5.3
287,T286,T286,Katsumasa Miyamoto,1,5.3
288,T286,T286,Chris Wilson,4,5.3
289,T290,T290,Tommy Armour III,1,5.2
290,T290,T290,Eric Axley,1,5.2
291,T290,T290,Gonzalo Fernandez-Castaño,1,5.2
292,T290,T290,Jason Gore,2,5.2
293,T290,T290,Todd Hamilton,3,5.2
294,295,295,Greg Kraft,2,5.1
295,T296,T296,Matt Hill,1,5.0
296,T296,T296,Yuta Ikeda,3,5.0
297,T298,T298,Seungsu Han,1,4.9
298,T298,T298,Chez Reavie,4,4.9
299,300,300,Chris Smith,1,4.8
300,T301,T301,Sergio Garcia,9,4.6
301,T301,T301,Kent Jones,3,4.6
302,T303,T303,Jeff Burns,1,4.5
303,T303,T303,Mark Calcavecchia,4,4.5
304,T303,T303,Francesco Molinari,3,4.5
305,306,306,Michael Putnam,1,4.2
306,T307,T307,Grégory Bourdy,1,4.1
307,T307,T307,Rob Grube,1,4.1
308,309,309,Phil Schmitt,1,3.9
309,310,310,Simon Khan,1,3.7
310,311,311,Jesper Parnevik,1,3.5
311,312,312,Blake Trimble,1,3.3
312,313,313,Braxton Marquez,1,2.8
313,314,314,"Jerry Richardson, Jr.",1,1.0
