,Proximity_to_Hole_from_10-20_yards_RANK THIS WEEK,Proximity_to_Hole_from_10-20_yards_RANK LAST WEEK,Proximity_to_Hole_from_10-20_yards_PLAYER NAME,Proximity_to_Hole_from_10-20_yards_ROUNDS,Proximity_to_Hole_from_10-20_yards_AVG DTP,Proximity_to_Hole_from_10-20_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_10-20_yards_# OF SHOTS,Proximity_to_Hole_from_10-20_yards_SCRAMBLING RANK
69,T63,T63,John Senden,93,"6' 8""",1381.5,207,156
70,T71,T71,Stephen Ames,83,"6' 9""",1175.917,174,57
71,T71,T71,Eric Axley,113,"6' 9""",1901.5,283,40
72,T71,T71,Chad Campbell,94,"6' 9""",1490.8329999999999,220,158
73,T71,T71,Daniel Chopra,84,"6' 9""",1646.1670000000001,243,95
74,T71,T71,Stewart Cink,87,"6' 9""",1264.417,187,142
75,T71,T71,James Driscoll,85,"6' 9""",1633.25,242,155
76,T71,T71,Jerry Kelly,89,"6' 9""",1297.0,191,83
77,T71,T71,Justin Leonard,101,"6' 9""",1150.083,170,34
78,T71,T71,David Lutterus,59,"6' 9""",982.8330000000001,145,184
79,T71,T71,Billy Mayfair,103,"6' 9""",1808.25,269,34
80,T71,T71,Pat Perez,93,"6' 9""",1538.0,227,124
81,T71,T71,Andres Romero,69,"6' 9""",1222.0,180,85
82,T71,T71,Bo Van Pelt,101,"6' 9""",1856.0,276,118
83,T71,T71,Camilo Villegas,79,"6' 9""",1362.1670000000001,203,171
84,T85,T85,Bill Haas,99,"6' 10""",1720.0,253,148
85,T85,T85,Rory Sabbatini,77,"6' 10""",1063.5,155,122
86,T85,T85,Heath Slocum,104,"6' 10""",1563.3329999999999,228,75
87,T85,T85,Dean Wilson,109,"6' 10""",1821.4170000000001,267,97
88,T89,T89,Michael Allen,91,"6' 11""",1553.75,226,110
89,T89,T89,Briny Baird,113,"6' 11""",1873.0829999999999,270,5
90,T89,T89,Gavin Coles,54,"6' 11""",848.3330000000001,122,9
91,T89,T89,Sergio Garcia,72,"6' 11""",1224.75,177,89
92,T89,T89,Lucas Glover,91,"6' 11""",1710.1670000000001,247,115
93,T89,T89,Nathan Green,95,"6' 11""",2133.5,308,32
94,T89,T89,Michael Letzig,88,"6' 11""",1701.3329999999999,245,108
95,T89,T89,Travis Perkins,53,"6' 11""",842.1669999999999,122,193
96,T89,T89,Brandt Snedeker,85,"6' 11""",1379.5,199,100
97,T98,T98,Mark Calcavecchia,67,"7' 0""",1036.583,148,161
98,T98,T98,Ben Crane,86,"7' 0""",1437.6670000000001,206,16
99,T98,T98,Richard Johnson,60,"7' 0""",1056.0,151,97
100,T98,T98,Martin Laird,98,"7' 0""",1944.6670000000001,279,117
101,T98,T98,Stephen Leaney,53,"7' 0""",947.4169999999999,135,53
102,T98,T98,Jon Mills,95,"7' 0""",1581.1670000000001,227,154
103,T98,T98,Sean O'Hair,81,"7' 0""",1468.25,210,134
104,T98,T98,Ryan Palmer,69,"7' 0""",1259.25,179,138
105,T98,T98,D.J. Trahan,94,"7' 0""",1726.9170000000001,247,139
106,T98,T98,Jay Williamson,96,"7' 0""",1637.6670000000001,233,159
107,T108,T108,Tim Clark,90,"7' 1""",1640.75,231,65
108,T108,T108,Steve Lowery,74,"7' 1""",1592.1670000000001,226,141
109,T108,T108,Chez Reavie,102,"7' 1""",1709.0,242,52
110,T108,T108,Vaughn Taylor,103,"7' 1""",1949.5,274,92
111,T108,T108,Marc Turnesa,87,"7' 1""",1694.0829999999999,239,41
112,T108,T108,Johnson Wagner,83,"7' 1""",1360.6670000000001,192,103
113,T108,T108,Ron Whittaker,54,"7' 1""",745.4169999999999,105,164
114,T115,T115,Billy Andrade,71,"7' 2""",1476.6670000000001,207,163
115,T115,T115,Stuart Appleby,87,"7' 2""",1518.8329999999999,212,30
116,T115,T115,Cameron Beckman,87,"7' 2""",1583.25,221,69
117,T115,T115,Rich Beem,90,"7' 2""",1530.4170000000001,214,169
118,T115,T115,Chris DiMarco,87,"7' 2""",1677.75,235,114
119,T115,T115,Steve Elkington,84,"7' 2""",1432.5829999999999,199,78
120,T115,T115,Kenneth Ferrie,72,"7' 2""",1291.25,180,145
121,T115,T115,Mathew Goggin,91,"7' 2""",1744.1670000000001,244,77
122,T115,T115,Jason Gore,94,"7' 2""",1930.4170000000001,268,136
123,T115,T115,Mark Hensby,71,"7' 2""",1362.1670000000001,190,185
124,T115,T115,Zach Johnson,85,"7' 2""",1328.8329999999999,186,103
125,T115,T115,Anthony Kim,81,"7' 2""",1432.9170000000001,199,45
126,T115,T115,John Merrick,98,"7' 2""",1432.5829999999999,199,160
127,T115,T115,Jeff Overton,103,"7' 2""",2038.5,285,125
128,T115,T115,Tim Petrovic,97,"7' 2""",1912.8329999999999,268,53
129,T115,T115,Jeff Quinney,87,"7' 2""",1612.5829999999999,225,70
130,T115,T115,John Rollins,94,"7' 2""",1949.0,271,43
131,T132,T132,Robert Allenby,108,"7' 3""",1713.25,235,149
132,T132,T132,Fred Couples,60,"7' 3""",1068.25,147,71
133,T132,T132,Carlos Franco,73,"7' 3""",1386.9170000000001,191,153
134,T132,T132,Todd Hamilton,92,"7' 3""",1636.5,225,168
135,T132,T132,J.P. Hayes,67,"7' 3""",1446.5,199,73
136,T132,T132,Tim Herron,97,"7' 3""",1906.4170000000001,264,10
137,T132,T132,Dustin Johnson,92,"7' 3""",1840.4170000000001,255,192
138,T132,T132,Will MacKenzie,62,"7' 3""",1361.25,187,130
139,T132,T132,Steve Marino,119,"7' 3""",2015.4170000000001,277,55
140,T132,T132,Joe Ogilvie,100,"7' 3""",2028.25,279,62
141,T132,T132,Jin Park,85,"7' 3""",1533.6670000000001,212,128
142,T132,T132,Ted Purdy,68,"7' 3""",1212.917,168,123
143,T132,T132,Tom Scherrer,56,"7' 3""",945.5830000000001,131,126
144,T132,T132,Y.E. Yang,89,"7' 3""",1815.0,251,137
145,T146,T146,Nick Flanagan,89,"7' 4""",1942.4170000000001,266,179
146,T146,T146,Mathias Grönberg,87,"7' 4""",1787.0,245,121
147,T146,T146,Charles Howell III,101,"7' 4""",1811.5,248,116
148,T146,T146,John Huston,56,"7' 4""",874.5830000000001,119,79
149,T146,T146,Frank Lickliter II,107,"7' 4""",2130.417,290,87
150,T146,T146,Jeff Maggert,86,"7' 4""",1628.9170000000001,221,133
151,T146,T146,Parker McLachlin,88,"7' 4""",1583.9170000000001,217,42
152,T146,T146,Rocco Mediate,87,"7' 4""",1578.5829999999999,216,109
153,T146,T146,Patrick Sheehan,124,"7' 4""",2243.333,306,39
154,T146,T146,Bob Sowards,61,"7' 4""",1165.75,159,150
155,T146,T146,Chris Stroud,81,"7' 4""",1374.0,188,165
156,T146,T146,Kyle Thompson,70,"7' 4""",1415.8329999999999,192,183
157,T158,T158,Brad Adamonis,87,"7' 5""",1710.5,230,131
158,T158,T158,Olin Browne,77,"7' 5""",1530.8329999999999,207,113
159,T158,T158,Alex Cejka,75,"7' 5""",1352.0829999999999,182,140
160,T158,T158,Brad Elder,67,"7' 5""",1043.75,141,37
161,T158,T158,Cody Freeman,66,"7' 5""",1257.25,170,177
162,T158,T158,Charley Hoffman,94,"7' 5""",2019.4170000000001,273,93
163,T158,T158,Davis Love III,78,"7' 5""",1501.9170000000001,203,145
164,T158,T158,Kevin Stadler,90,"7' 5""",1667.0,226,186
165,T158,T158,Scott Sterling,89,"7' 5""",1495.75,202,19
166,T167,T167,Tommy Armour III,77,"7' 6""",1336.5,178,132
167,T167,T167,Woody Austin,109,"7' 6""",1767.8329999999999,236,147
168,T167,T167,Bob Estes,90,"7' 6""",1731.0829999999999,231,33
169,T167,T167,Troy Matteson,94,"7' 6""",2028.5829999999999,269,173
170,T167,T167,Bubba Watson,97,"7' 6""",1796.8329999999999,240,156
171,T172,T172,Steve Allan,58,"7' 7""",1104.75,145,175
172,T172,T172,Shane Bertsch,96,"7' 7""",1982.8329999999999,261,18
173,T172,T172,Robert Garrigus,90,"7' 7""",1956.0829999999999,258,190
174,T172,T172,Kent Jones,68,"7' 7""",1103.5,145,105
175,T172,T172,Jim McGovern,75,"7' 7""",1326.5829999999999,175,167
176,T172,T172,Tag Ridings,88,"7' 7""",1967.75,260,118
177,T172,T172,Kevin Streelman,114,"7' 7""",2145.0,284,56
178,T172,T172,Jimmy Walker,73,"7' 7""",1531.6670000000001,201,134
179,T172,T172,Boo Weekley,86,"7' 7""",1382.4170000000001,183,106
180,T181,T181,Jason Day,81,"7' 8""",1953.4170000000001,255,94
181,T181,T181,J.J. Henry,108,"7' 8""",1962.9170000000001,255,143
182,T181,T181,Hunter Mahan,87,"7' 8""",1338.6670000000001,175,170
183,T184,T184,David Duval,51,"7' 9""",1015.0830000000001,131,195
184,T184,T184,Ryan Moore,72,"7' 9""",1595.9170000000001,207,48
185,T184,T184,Kenny Perry,97,"7' 9""",2250.25,289,90
186,T187,T187,Aaron Baddeley,76,"7' 10""",1418.25,182,60
187,T187,T187,Ángel Cabrera,55,"7' 10""",930.4169999999999,119,180
188,189,189,Charles Warren,79,"7' 11""",1897.5,239,196
189,190,190,Justin Bolli,87,"8' 0""",1600.5,201,182
190,191,191,Greg Kraft,63,"8' 1""",1288.667,159,64
191,192,192,Harrison Frazar,73,"8' 2""",1390.4170000000001,171,175
192,193,193,Joe Durant,92,"8' 4""",1660.1670000000001,199,189
193,194,194,Tommy Gainey,60,"8' 5""",1200.75,142,197
194,195,195,Paul Casey,55,"8' 7""",904.9169999999999,105,188
195,196,196,Brandt Jobe,52,"8' 9""",1177.917,135,172
196,197,197,Ryan Armour,87,"9' 1""",1874.1670000000001,207,194
