,Early_Round_3_Scoring_Average_RANK THIS WEEK,Early_Round_3_Scoring_Average_RANK LAST WEEK,Early_Round_3_Scoring_Average_PLAYER NAME,Early_Round_3_Scoring_Average_AVG,Early_Round_3_Scoring_Average_TOTAL STROKES,Early_Round_3_Scoring_Average_TOTAL ROUNDS
76,T75,T75,John Peterson,70.4,352,5
77,T75,T75,Tim Wilkinson,70.4,704,10
78,T79,T79,Kevin Streelman,70.43,493,7
79,T79,T79,Lee Westwood,70.43,493,7
80,81,81,Seung-Yul Noh,70.45,775,11
81,T82,T82,Keegan Bradley,70.5,423,6
82,T82,T82,Ken Duke,70.5,705,10
83,T82,T82,Brooks Koepka,70.5,705,10
84,T82,T82,Wes Roach,70.5,564,8
85,T82,T82,Nick Watney,70.5,423,6
86,87,87,Stuart Appleby,70.54,917,13
87,88,88,David Hearn,70.55,776,11
88,T89,T89,Woody Austin,70.6,353,5
89,T89,T89,Scott Brown,70.6,706,10
90,T89,T89,Chad Campbell,70.6,353,5
91,T89,T89,Jason Kokrak,70.6,353,5
92,T89,T89,Carl Pettersson,70.6,706,10
93,94,94,Brendon Todd,70.62,918,13
94,95,95,Shawn Stefani,70.63,565,8
95,96,96,Trevor Immelman,70.64,777,11
96,97,97,Charlie Beljan,70.67,424,6
97,T98,T98,Marc Leishman,70.71,495,7
98,T98,T98,John Rollins,70.71,495,7
99,T100,T100,K.J. Choi,70.73,778,11
100,T100,T100,Hunter Mahan,70.73,778,11
101,102,102,William McGirt,70.75,849,12
102,T103,T103,Rickie Fowler,70.8,708,10
103,T103,T103,Johnson Wagner,70.8,354,5
104,T105,T105,Justin Hicks,70.83,850,12
105,T105,T105,Michael Putnam,70.83,850,12
106,T105,T105,Robert Streb,70.83,425,6
107,T108,T108,Greg Chalmers,70.86,496,7
108,T108,T108,Harris English,70.86,496,7
109,T108,T108,Martin Kaymer,70.86,496,7
110,111,111,Steven Bowditch,70.9,709,10
111,T112,T112,Jason Bohn,71.0,497,7
112,T112,T112,Tommy Gainey,71.0,355,5
113,T112,T112,Lucas Glover,71.0,284,4
114,T112,T112,J.J. Henry,71.0,710,10
115,T112,T112,D.H. Lee,71.0,426,6
116,T112,T112,Richard Lee,71.0,568,8
117,T112,T112,Troy Matteson,71.0,355,5
118,119,119,Chris Kirk,71.1,711,10
119,120,120,Ernie Els,71.11,640,9
120,121,121,Luke Donald,71.13,569,8
121,T122,T122,"Ted Potter, Jr.",71.14,498,7
122,T122,T122,Kevin Stadler,71.14,996,14
123,T124,T124,Pat Perez,71.2,356,5
124,T124,T124,Ian Poulter,71.2,356,5
125,T126,T126,Jason Dufner,71.25,570,8
126,T126,T126,Willy Wilcox,71.25,285,4
127,128,128,Josh Teater,71.29,499,7
128,129,129,John Huh,71.31,927,13
129,130,130,Phil Mickelson,71.33,642,9
130,T131,T131,Stewart Cink,71.36,785,11
131,T131,T131,Billy Hurley III,71.36,785,11
132,133,133,Davis Love III,71.46,929,13
133,134,134,Louis Oosthuizen,71.5,286,4
134,135,135,Ryan Palmer,71.56,644,9
135,136,136,Ben Curtis,71.57,501,7
136,T137,T137,Martin Flores,71.6,716,10
137,T137,T137,Freddie Jacobson,71.6,716,10
138,T139,T139,Brian Harman,71.62,931,13
139,T139,T139,John Merrick,71.62,931,13
140,141,141,Brian Gay,71.64,788,11
141,T142,T142,Chad Collins,71.67,430,6
142,T142,T142,Billy Horschel,71.67,645,9
143,T144,T144,Tim Clark,71.71,502,7
144,T144,T144,Jamie Lovemark,71.71,502,7
145,146,146,Nicholas Thompson,71.75,574,8
146,T147,T147,Jonas Blixt,71.78,646,9
147,T147,T147,Justin Leonard,71.78,646,9
148,149,149,Martin Laird,71.8,359,5
149,150,150,Brendon de Jonge,71.82,790,11
150,151,151,Erik Compton,71.83,431,6
151,152,152,Kevin Kisner,71.88,575,8
152,T153,T153,Jim Furyk,72.0,216,3
153,T153,T153,Bronson La'Cassie,72.0,288,4
154,T153,T153,D.A. Points,72.0,576,8
155,T153,T153,Chris Stroud,72.0,576,8
156,T153,T153,Charlie Wi,72.0,360,5
157,T153,T153,Mark Wilson,72.0,432,6
158,159,159,Camilo Villegas,72.08,937,13
159,T160,T160,Gonzalo Fernandez-Castaño,72.1,721,10
160,T160,T160,Y.E. Yang,72.1,721,10
161,162,162,Rory Sabbatini,72.22,650,9
162,163,163,Jordan Spieth,72.25,578,8
163,T164,T164,Jim Herman,72.33,434,6
164,T164,T164,Mike Weir,72.33,217,3
165,166,166,Jim Renner,72.5,145,2
166,167,167,Scott Stallings,72.57,508,7
167,168,168,Russell Henley,72.64,799,11
168,169,169,Kyle Stanley,72.7,727,10
169,T170,T170,Jonathan Byrd,73.0,365,5
170,T170,T170,Derek Ernst,73.0,511,7
171,T170,T170,Jeff Maggert,73.0,292,4
172,T170,T170,Henrik Stenson,73.0,73,1
173,174,174,Roberto Castro,73.33,440,6
174,175,175,James Hahn,73.43,514,7
175,176,176,Boo Weekley,73.6,736,10
176,177,177,Kevin Tway,78.0,156,2
