,Early_Round_1_Scoring_Average_RANK THIS WEEK,Early_Round_1_Scoring_Average_RANK LAST WEEK,Early_Round_1_Scoring_Average_PLAYER NAME,Early_Round_1_Scoring_Average_AVG,Early_Round_1_Scoring_Average_TOTAL STROKES,Early_Round_1_Scoring_Average_TOTAL ROUNDS
105,T105,T105,Rickie Fowler,71.08,853,12
106,T107,T107,J.B. Holmes,71.1,711,10
107,T107,T107,Andrew Loupe,71.1,711,10
108,T107,T107,Davis Love III,71.1,711,10
109,110,110,Scott Stallings,71.12,1209,17
110,111,111,George McNeill,71.14,996,14
111,112,112,Jason Bohn,71.17,854,12
112,T113,T113,Russell Henley,71.21,1353,19
113,T113,T113,Josh Teater,71.21,997,14
114,T115,T115,Robert Allenby,71.22,1282,18
115,T115,T115,Chad Campbell,71.22,641,9
116,T115,T115,Brendon de Jonge,71.22,1282,18
117,T118,T118,Robert Garrigus,71.27,1069,15
118,T118,T118,James Hahn,71.27,1069,15
119,T118,T118,Marc Leishman,71.27,784,11
120,T121,T121,Graham DeLaet,71.3,713,10
121,T121,T121,Martin Kaymer,71.3,713,10
122,T121,T121,Spencer Levin,71.3,713,10
123,T121,T121,David Lingmerth,71.3,713,10
124,T121,T121,Kevin Tway,71.3,713,10
125,126,126,Chad Collins,71.31,927,13
126,127,127,Willy Wilcox,71.33,428,6
127,T128,T128,David Hearn,71.38,928,13
128,T128,T128,Shawn Stefani,71.38,571,8
129,130,130,Andres Romero,71.4,1071,15
130,T131,T131,Billy Horschel,71.5,858,12
131,T131,T131,Henrik Stenson,71.5,429,6
132,133,133,John Huh,71.53,1216,17
133,T134,T134,Ben Crane,71.54,930,13
134,T134,T134,Trevor Immelman,71.54,930,13
135,T136,T136,Steven Bowditch,71.56,1145,16
136,T136,T136,Kevin Streelman,71.56,644,9
137,T138,T138,Richard Lee,71.58,859,12
138,T138,T138,Daniel Summerhays,71.58,859,12
139,T140,T140,Jeff Maggert,71.6,716,10
140,T140,T140,David Toms,71.6,716,10
141,142,142,Kevin Kisner,71.62,931,13
142,143,143,Louis Oosthuizen,71.63,573,8
143,144,144,Wes Roach,71.64,788,11
144,T145,T145,Woody Austin,71.67,860,12
145,T145,T145,K.J. Choi,71.67,860,12
146,147,147,John Peterson,71.7,717,10
147,148,148,Bo Van Pelt,71.73,789,11
148,T149,T149,Derek Ernst,71.87,1078,15
149,T149,T149,Nicholas Thompson,71.87,1078,15
150,151,151,Jamie Lovemark,71.89,647,9
151,T152,T152,Matt Every,71.93,1079,15
152,T152,T152,Lucas Glover,71.93,1007,14
153,T152,T152,John Rollins,71.93,1007,14
154,T155,T155,Ben Martin,72.0,720,10
155,T155,T155,Bubba Watson,72.0,432,6
156,T157,T157,Roberto Castro,72.07,1009,14
157,T157,T157,Brian Davis,72.07,1081,15
158,T157,T157,Kyle Stanley,72.07,1009,14
159,T157,T157,Johnson Wagner,72.07,1081,15
160,161,161,Jerry Kelly,72.1,721,10
161,162,162,Bryce Molder,72.14,1010,14
162,T163,T163,D.H. Lee,72.2,722,10
163,T163,T163,John Merrick,72.2,722,10
164,165,165,Mark Wilson,72.25,1156,16
165,166,166,Jonas Blixt,72.3,723,10
166,167,167,Bronson La'Cassie,72.38,579,8
167,168,168,Troy Matteson,72.42,869,12
168,169,169,Chesson Hadley,72.43,1014,14
169,170,170,Geoff Ogilvy,72.5,1015,14
170,171,171,Y.E. Yang,72.54,943,13
171,172,172,Boo Weekley,72.58,871,12
172,173,173,Ángel Cabrera,72.62,944,13
173,174,174,Jim Renner,72.64,799,11
174,175,175,Briny Baird,72.73,800,11
175,176,176,D.A. Points,72.8,728,10
176,177,177,Mike Weir,72.93,1021,14
