,Tenth_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_3_Scoring_Average_AVG,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
46,T39,T39,Jimmy Walker,69.0,69,1
47,48,48,Matt Jones,69.25,277,4
48,T49,T49,Robert Garrigus,69.33,208,3
49,T49,T49,Spencer Levin,69.33,208,3
50,T49,T49,Will MacKenzie,69.33,208,3
51,T49,T49,Vijay Singh,69.33,208,3
52,T49,T49,Brendan Steele,69.33,208,3
53,T54,T54,David Hearn,69.5,278,4
54,T54,T54,Michael Putnam,69.5,139,2
55,T56,T56,Jason Kokrak,69.67,209,3
56,T56,T56,Webb Simpson,69.67,209,3
57,T56,T56,Lee Westwood,69.67,209,3
58,T59,T59,Retief Goosen,69.75,279,4
59,T59,T59,Charley Hoffman,69.75,279,4
60,T61,T61,Scott Brown,70.0,70,1
61,T61,T61,Lucas Glover,70.0,140,2
62,T61,T61,Phil Mickelson,70.0,140,2
63,T61,T61,Carl Pettersson,70.0,350,5
64,T61,T61,Shawn Stefani,70.0,210,3
65,T61,T61,Brendon Todd,70.0,420,6
66,T61,T61,Johnson Wagner,70.0,210,3
67,T61,T61,Nick Watney,70.0,70,1
68,69,69,Brice Garnett,70.13,561,8
69,70,70,Tyrone Van Aswegen,70.25,281,4
70,T71,T71,Rory Sabbatini,70.33,211,3
71,T71,T71,Jordan Spieth,70.33,211,3
72,T73,T73,Kevin Chappell,70.5,141,2
73,T73,T73,Ken Duke,70.5,141,2
74,T73,T73,John Senden,70.5,282,4
75,T73,T73,David Toms,70.5,282,4
76,T73,T73,Boo Weekley,70.5,141,2
77,T78,T78,Charlie Beljan,70.67,212,3
78,T78,T78,Steven Bowditch,70.67,212,3
79,80,80,Jeff Overton,70.75,283,4
80,T81,T81,Robert Allenby,71.0,71,1
81,T81,T81,Sangmoon Bae,71.0,142,2
82,T81,T81,Ricky Barnes,71.0,142,2
83,T81,T81,Chad Campbell,71.0,142,2
84,T81,T81,Stewart Cink,71.0,284,4
85,T81,T81,Jason Day,71.0,71,1
86,T81,T81,Brendon de Jonge,71.0,71,1
87,T81,T81,Seung-Yul Noh,71.0,213,3
88,T81,T81,Jim Renner,71.0,71,1
89,T90,T90,John Huh,71.25,285,4
90,T90,T90,Andres Romero,71.25,285,4
91,T92,T92,Chad Collins,71.5,143,2
92,T92,T92,Luke Donald,71.5,143,2
93,T92,T92,Justin Hicks,71.5,143,2
94,T92,T92,Chris Kirk,71.5,286,4
95,T92,T92,Richard Lee,71.5,286,4
96,T92,T92,Andrew Loupe,71.5,143,2
97,T92,T92,Wes Roach,71.5,143,2
98,T92,T92,Kevin Stadler,71.5,286,4
99,T92,T92,Daniel Summerhays,71.5,286,4
100,T92,T92,Cameron Tringale,71.5,286,4
101,T102,T102,Erik Compton,71.67,215,3
102,T102,T102,Ben Curtis,71.67,215,3
103,104,104,Russell Henley,71.83,431,6
104,T105,T105,Briny Baird,72.0,144,2
105,T105,T105,Derek Ernst,72.0,72,1
106,T105,T105,Martin Flores,72.0,216,3
107,T105,T105,Morgan Hoffmann,72.0,72,1
108,T105,T105,Billy Horschel,72.0,72,1
109,T105,T105,Zach Johnson,72.0,144,2
110,T105,T105,Russell Knox,72.0,72,1
111,T105,T105,Brooks Koepka,72.0,216,3
112,T105,T105,Matt Kuchar,72.0,144,2
113,T105,T105,Bronson La'Cassie,72.0,72,1
114,T105,T105,Jamie Lovemark,72.0,288,4
115,T105,T105,Hunter Mahan,72.0,72,1
116,T105,T105,Troy Matteson,72.0,288,4
117,T105,T105,Willy Wilcox,72.0,144,2
118,T105,T105,Gary Woodland,72.0,72,1
119,120,120,John Merrick,72.14,505,7
120,121,121,Stuart Appleby,72.2,361,5
121,T122,T122,Jonas Blixt,72.25,289,4
122,T122,T122,Kevin Kisner,72.25,289,4
123,T122,T122,Ryan Palmer,72.25,289,4
124,125,125,Billy Hurley III,72.5,290,4
125,T126,T126,Jason Dufner,72.67,218,3
126,T126,T126,Tommy Gainey,72.67,218,3
127,T126,T126,Luke Guthrie,72.67,218,3
128,T126,T126,Justin Leonard,72.67,218,3
129,T126,T126,Troy Merritt,72.67,218,3
130,T126,T126,Kevin Streelman,72.67,218,3
131,T126,T126,Camilo Villegas,72.67,218,3
132,133,133,Jhonattan Vegas,72.75,291,4
133,T134,T134,Paul Casey,73.0,73,1
134,T134,T134,Tim Clark,73.0,219,3
135,T134,T134,Matt Every,73.0,73,1
136,T134,T134,Jim Furyk,73.0,73,1
137,T134,T134,Brian Gay,73.0,219,3
138,T134,T134,Chesson Hadley,73.0,73,1
139,T134,T134,James Hahn,73.0,73,1
140,T134,T134,Brian Harman,73.0,146,2
141,T134,T134,J.J. Henry,73.0,146,2
142,T134,T134,Jeff Maggert,73.0,146,2
143,T134,T134,Kyle Stanley,73.0,146,2
144,T134,T134,Henrik Stenson,73.0,73,1
145,146,146,Pat Perez,73.5,147,2
146,147,147,Jonathan Byrd,74.33,223,3
147,148,148,Charlie Wi,74.5,149,2
148,T149,T149,Trevor Immelman,75.0,150,2
149,T149,T149,Mark Wilson,75.0,75,1
150,T149,T149,Y.E. Yang,75.0,150,2
151,152,152,William McGirt,75.33,226,3
152,153,153,Mike Weir,76.0,76,1
153,154,154,Roberto Castro,76.5,153,2
154,155,155,Scott Stallings,78.0,78,1
