,Tenth_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_1_Scoring_Average_AVG,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
44,T45,T45,Brian Davis,70.2,702,10
45,T45,T45,Morgan Hoffmann,70.2,351,5
46,T47,T47,Harris English,70.25,281,4
47,T47,T47,Daniel Summerhays,70.25,562,8
48,T47,T47,Charlie Wi,70.25,281,4
49,T50,T50,Ben Crane,70.33,422,6
50,T50,T50,Brice Garnett,70.33,633,9
51,T50,T50,Jhonattan Vegas,70.33,422,6
52,T53,T53,James Driscoll,70.4,352,5
53,T53,T53,Jim Herman,70.4,352,5
54,T53,T53,Michael Putnam,70.4,352,5
55,56,56,Ricky Barnes,70.44,634,9
56,T57,T57,Aaron Baddeley,70.5,423,6
57,T57,T57,Trevor Immelman,70.5,564,8
58,T57,T57,Zach Johnson,70.5,141,2
59,60,60,Vijay Singh,70.56,635,9
60,61,61,Camilo Villegas,70.58,847,12
61,T62,T62,Robert Allenby,70.6,353,5
62,T62,T62,Hunter Mahan,70.6,353,5
63,T62,T62,John Peterson,70.6,353,5
64,T65,T65,Scott Brown,70.64,777,11
65,T65,T65,Charles Howell III,70.64,777,11
66,67,67,Freddie Jacobson,70.67,424,6
67,68,68,Jason Kokrak,70.71,495,7
68,T69,T69,Woody Austin,70.75,283,4
69,T69,T69,Ernie Els,70.75,283,4
70,T71,T71,Greg Chalmers,70.8,354,5
71,T71,T71,Spencer Levin,70.8,354,5
72,T71,T71,Hudson Swafford,70.8,354,5
73,74,74,Luke Guthrie,70.83,425,6
74,T75,T75,Chris Kirk,70.86,496,7
75,T75,T75,Wes Roach,70.86,496,7
76,77,77,Brian Stuard,70.88,567,8
77,T78,T78,Chesson Hadley,70.89,638,9
78,T78,T78,David Hearn,70.89,638,9
79,T80,T80,Charley Hoffman,70.9,709,10
80,T80,T80,Ben Martin,70.9,709,10
81,T82,T82,Ángel Cabrera,71.0,284,4
82,T82,T82,Stewart Cink,71.0,497,7
83,T82,T82,Brendon de Jonge,71.0,426,6
84,T82,T82,Robert Garrigus,71.0,497,7
85,T82,T82,J.B. Holmes,71.0,284,4
86,T82,T82,Davis Love III,71.0,142,2
87,T82,T82,Troy Merritt,71.0,426,6
88,T82,T82,Jeff Overton,71.0,568,8
89,T82,T82,Chris Stroud,71.0,355,5
90,T82,T82,Nicholas Thompson,71.0,497,7
91,92,92,Kevin Kisner,71.13,569,8
92,T93,T93,Matt Every,71.14,498,7
93,T93,T93,Justin Hicks,71.14,498,7
94,T93,T93,John Huh,71.14,498,7
95,T93,T93,Brendan Steele,71.14,498,7
96,T93,T93,Tim Wilkinson,71.14,498,7
97,98,98,Graham DeLaet,71.17,427,6
98,99,99,Danny Lee,71.18,783,11
99,100,100,Kevin Na,71.2,356,5
100,101,101,Billy Horschel,71.25,285,4
101,102,102,Cameron Tringale,71.29,499,7
102,T103,T103,Briny Baird,71.33,214,3
103,T103,T103,Paul Casey,71.33,214,3
104,T103,T103,Nick Watney,71.33,642,9
105,106,106,K.J. Choi,71.4,357,5
106,T107,T107,Roberto Castro,71.5,572,8
107,T107,T107,Jason Dufner,71.5,143,2
108,T107,T107,Martin Flores,71.5,572,8
109,T107,T107,Willy Wilcox,71.5,429,6
110,T107,T107,Mark Wilson,71.5,286,4
111,T112,T112,Ken Duke,71.57,501,7
112,T112,T112,Bronson La'Cassie,71.57,501,7
113,T112,T112,Josh Teater,71.57,501,7
114,115,115,Ben Curtis,71.6,358,5
115,T116,T116,Scott Langley,71.67,430,6
116,T116,T116,Andrew Loupe,71.67,430,6
117,T118,T118,Jonathan Byrd,71.75,287,4
118,T118,T118,Russell Knox,71.75,574,8
119,T118,T118,Robert Streb,71.75,287,4
120,121,121,Kevin Stadler,71.78,646,9
121,T122,T122,Troy Matteson,71.83,431,6
122,T122,T122,"Ted Potter, Jr.",71.83,431,6
123,T124,T124,Kyle Stanley,71.86,503,7
124,T124,T124,Michael Thompson,71.86,503,7
125,T126,T126,Geoff Ogilvy,72.0,720,10
126,T126,T126,Webb Simpson,72.0,72,1
127,T126,T126,Kevin Tway,72.0,360,5
128,T126,T126,Mike Weir,72.0,144,2
129,T126,T126,Y.E. Yang,72.0,144,2
130,131,131,Tim Clark,72.17,433,6
131,132,132,Will MacKenzie,72.22,650,9
132,T133,T133,Rickie Fowler,72.25,289,4
133,T133,T133,Rory Sabbatini,72.25,289,4
134,T133,T133,John Senden,72.25,289,4
135,136,136,Richard Lee,72.3,723,10
136,T137,T137,Stuart Appleby,72.33,434,6
137,T137,T137,Sangmoon Bae,72.33,434,6
138,T137,T137,Russell Henley,72.33,434,6
139,T137,T137,Ryo Ishikawa,72.33,217,3
140,T137,T137,Brooks Koepka,72.33,217,3
141,T137,T137,D.A. Points,72.33,434,6
142,T137,T137,Ian Poulter,72.33,217,3
143,T144,T144,Charlie Beljan,72.4,362,5
144,T144,T144,Erik Compton,72.4,362,5
145,T146,T146,Jim Furyk,72.5,145,2
146,T146,T146,Justin Leonard,72.5,290,4
147,T146,T146,Shawn Stefani,72.5,290,4
148,149,149,Johnson Wagner,72.6,363,5
149,150,150,Retief Goosen,72.63,581,8
150,151,151,Luke Donald,72.67,218,3
151,152,152,Chad Collins,72.71,509,7
152,T153,T153,Jonas Blixt,72.83,437,6
153,T153,T153,Martin Laird,72.83,437,6
154,155,155,Kevin Streelman,72.88,583,8
155,T156,T156,Gonzalo Fernandez-Castaño,73.0,365,5
156,T156,T156,Dustin Johnson,73.0,73,1
157,T156,T156,David Lingmerth,73.0,292,4
158,T156,T156,Graeme McDowell,73.0,73,1
159,T156,T156,Andres Romero,73.0,292,4
160,T156,T156,Scott Stallings,73.0,438,6
161,162,162,John Rollins,73.17,439,6
162,T163,T163,Brian Gay,73.2,366,5
163,T163,T163,Billy Hurley III,73.2,366,5
164,T163,T163,Pat Perez,73.2,366,5
165,166,166,Louis Oosthuizen,73.25,293,4
166,167,167,D.H. Lee,73.29,513,7
167,168,168,David Toms,73.33,220,3
168,169,169,Jamie Lovemark,73.4,367,5
169,170,170,Derek Ernst,73.6,368,5
170,171,171,Tommy Gainey,73.75,295,4
171,172,172,Lucas Glover,74.29,520,7
172,173,173,J.J. Henry,76.0,304,4
