,Front_9_Round_4_Scoring_Average_RANK THIS WEEK,Front_9_Round_4_Scoring_Average_RANK LAST WEEK,Front_9_Round_4_Scoring_Average_PLAYER NAME,Front_9_Round_4_Scoring_Average_AVG,Front_9_Round_4_Scoring_Average_TOTAL STROKES,Front_9_Round_4_Scoring_Average_TOTAL ROUNDS
125,T126,T126,Chesson Hadley,35.58,427,12
126,T126,T126,Trevor Immelman,35.58,427,12
127,128,128,Jerry Kelly,35.59,605,17
128,T129,T129,Matt Jones,35.63,570,16
129,T129,T129,Josh Teater,35.63,570,16
130,T129,T129,Bo Van Pelt,35.63,570,16
131,132,132,Kevin Stadler,35.65,713,20
132,T133,T133,Aaron Baddeley,35.67,428,12
133,T133,T133,Spencer Levin,35.67,321,9
134,T133,T133,Jeff Maggert,35.67,214,6
135,136,136,Tim Wilkinson,35.69,571,16
136,137,137,Scott Langley,35.72,643,18
137,138,138,Y.E. Yang,35.73,393,11
138,139,139,Jamie Lovemark,35.78,322,9
139,140,140,Jhonattan Vegas,35.8,537,15
140,T141,T141,Troy Matteson,35.83,215,6
141,T141,T141,John Peterson,35.83,215,6
142,143,143,Stewart Cink,35.85,717,20
143,T144,T144,Andres Romero,35.86,502,14
144,T144,T144,Rory Sabbatini,35.86,502,14
145,T146,T146,Chad Campbell,35.89,323,9
146,T146,T146,Brandt Snedeker,35.89,682,19
147,T148,T148,D.A. Points,35.91,395,11
148,T148,T148,Michael Putnam,35.91,790,22
149,150,150,Davis Love III,35.93,503,14
150,151,151,Freddie Jacobson,35.94,647,18
151,152,152,Brendon de Jonge,35.96,827,23
152,T153,T153,Tommy Gainey,36.0,360,10
153,T153,T153,D.H. Lee,36.0,216,6
154,T153,T153,Nick Watney,36.0,468,13
155,T156,T156,Greg Chalmers,36.07,505,14
156,T156,T156,Robert Garrigus,36.07,541,15
157,T156,T156,Martin Kaymer,36.07,505,14
158,T156,T156,Michael Thompson,36.07,541,15
159,160,160,Russell Henley,36.12,614,17
160,161,161,Willy Wilcox,36.13,289,8
161,T162,T162,Retief Goosen,36.16,687,19
162,T162,T162,J.B. Holmes,36.16,687,19
163,164,164,Jim Renner,36.17,217,6
164,165,165,Justin Leonard,36.2,543,15
165,166,166,John Merrick,36.24,616,17
166,167,167,Mike Weir,36.25,290,8
167,168,168,Lucas Glover,36.29,254,7
168,169,169,Sean O'Hair,36.38,473,13
169,170,170,Morgan Hoffmann,36.44,656,18
170,171,171,Martin Laird,36.58,439,12
171,T172,T172,Jim Herman,36.67,330,9
172,T172,T172,Bronson La'Cassie,36.67,220,6
173,174,174,Kyle Stanley,36.71,514,14
174,175,175,Jonathan Byrd,36.77,478,13
175,176,176,Briny Baird,36.88,295,8
176,177,177,John Rollins,37.0,444,12
