,Tenth_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_2_Scoring_Average_AVG,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
70,71,71,Freddie Jacobson,70.57,494,7
71,72,72,Charley Hoffman,70.6,353,5
72,T73,T73,Briny Baird,70.67,212,3
73,T73,T73,Chad Campbell,70.67,212,3
74,T73,T73,Tim Wilkinson,70.67,424,6
75,76,76,Justin Hicks,70.69,919,13
76,T77,T77,Kevin Chappell,70.75,566,8
77,T77,T77,Luke Guthrie,70.75,283,4
78,T77,T77,Marc Leishman,70.75,566,8
79,T77,T77,Ryan Moore,70.75,283,4
80,T77,T77,Webb Simpson,70.75,283,4
81,T77,T77,David Toms,70.75,283,4
82,83,83,Pat Perez,70.78,637,9
83,T84,T84,John Huh,70.8,708,10
84,T84,T84,Michael Putnam,70.8,354,5
85,T84,T84,Chris Stroud,70.8,354,5
86,87,87,John Merrick,70.83,425,6
87,T88,T88,Sergio Garcia,71.0,71,1
88,T88,T88,Brice Garnett,71.0,639,9
89,T88,T88,Kevin Kisner,71.0,497,7
90,T88,T88,Davis Love III,71.0,284,4
91,T88,T88,Andres Romero,71.0,568,8
92,T88,T88,Justin Rose,71.0,71,1
93,T88,T88,Camilo Villegas,71.0,213,3
94,T88,T88,Charlie Wi,71.0,355,5
95,96,96,Gary Woodland,71.13,569,8
96,97,97,Jeff Overton,71.14,498,7
97,T98,T98,Paul Casey,71.17,427,6
98,T98,T98,Cameron Tringale,71.17,427,6
99,100,100,Robert Allenby,71.2,712,10
100,T101,T101,Martin Flores,71.25,570,8
101,T101,T101,Andrew Loupe,71.25,285,4
102,T101,T101,Sean O'Hair,71.25,570,8
103,T101,T101,Carl Pettersson,71.25,855,12
104,105,105,Woody Austin,71.29,499,7
105,106,106,Bud Cauley,71.33,428,6
106,T107,T107,Greg Chalmers,71.4,357,5
107,T107,T107,Morgan Hoffmann,71.4,357,5
108,T107,T107,Bronson La'Cassie,71.4,357,5
109,T107,T107,George McNeill,71.4,357,5
110,T107,T107,Wes Roach,71.4,357,5
111,112,112,John Peterson,71.43,500,7
112,113,113,Stuart Appleby,71.44,643,9
113,T114,T114,Ian Poulter,71.5,143,2
114,T114,T114,Brian Stuard,71.5,572,8
115,T116,T116,Jason Bohn,71.67,430,6
116,T116,T116,James Hahn,71.67,430,6
117,T116,T116,Richard Lee,71.67,215,3
118,T116,T116,Graeme McDowell,71.67,215,3
119,T116,T116,Louis Oosthuizen,71.67,215,3
120,T116,T116,Rory Sabbatini,71.67,645,9
121,T116,T116,Robert Streb,71.67,430,6
122,T123,T123,Erik Compton,71.75,287,4
123,T123,T123,Troy Matteson,71.75,574,8
124,125,125,Nick Watney,71.83,431,6
125,T126,T126,Aaron Baddeley,71.86,503,7
126,T126,T126,Vijay Singh,71.86,503,7
127,T128,T128,David Lingmerth,71.88,575,8
128,T128,T128,Will MacKenzie,71.88,575,8
129,130,130,James Driscoll,71.89,647,9
130,T131,T131,Ken Duke,72.0,504,7
131,T131,T131,Brooks Koepka,72.0,288,4
132,T131,T131,Danny Lee,72.0,216,3
133,T131,T131,Jeff Maggert,72.0,288,4
134,T131,T131,William McGirt,72.0,648,9
135,T131,T131,Brendan Steele,72.0,288,4
136,T131,T131,Willy Wilcox,72.0,288,4
137,138,138,Brian Davis,72.11,649,9
138,139,139,Bo Van Pelt,72.13,577,8
139,T140,T140,Stewart Cink,72.14,505,7
140,T140,T140,Tommy Gainey,72.14,505,7
141,T140,T140,Jim Renner,72.14,505,7
142,143,143,Brian Gay,72.17,433,6
143,144,144,Russell Henley,72.3,723,10
144,T145,T145,Ernie Els,72.4,362,5
145,T145,T145,Mark Wilson,72.4,362,5
146,T147,T147,Chad Collins,72.43,507,7
147,T147,T147,Ben Curtis,72.43,507,7
148,T149,T149,Sangmoon Bae,72.5,580,8
149,T149,T149,Gonzalo Fernandez-Castaño,72.5,290,4
150,T149,T149,Lucas Glover,72.5,435,6
151,T149,T149,Spencer Levin,72.5,290,4
152,T149,T149,Mike Weir,72.5,435,6
153,154,154,Scott Stallings,72.57,508,7
154,155,155,Ben Crane,72.6,363,5
155,156,156,David Hearn,72.67,436,6
156,T157,T157,J.B. Holmes,72.75,291,4
157,T157,T157,Lee Westwood,72.75,291,4
158,159,159,Matt Jones,72.78,655,9
159,160,160,Steven Bowditch,72.9,729,10
160,T161,T161,Roberto Castro,73.0,365,5
161,T161,T161,Chesson Hadley,73.0,584,8
162,T161,T161,Dustin Johnson,73.0,73,1
163,T161,T161,Nicholas Thompson,73.0,292,4
164,165,165,D.A. Points,73.5,441,6
165,T166,T166,Jonas Blixt,73.67,221,3
166,T166,T166,Derek Ernst,73.67,663,9
167,168,168,Kevin Streelman,73.83,443,6
168,T169,T169,Phil Mickelson,74.0,148,2
169,T169,T169,Michael Thompson,74.0,444,6
170,171,171,Hudson Swafford,74.38,595,8
171,172,172,Kevin Tway,74.4,372,5
172,173,173,Charlie Beljan,74.8,374,5
173,174,174,K.J. Choi,75.0,300,4
174,175,175,John Rollins,76.0,532,7
175,176,176,Ryo Ishikawa,78.0,78,1
