,Late_Round_4_Scoring_Average_RANK THIS WEEK,Late_Round_4_Scoring_Average_RANK LAST WEEK,Late_Round_4_Scoring_Average_PLAYER NAME,Late_Round_4_Scoring_Average_AVG,Late_Round_4_Scoring_Average_TOTAL STROKES,Late_Round_4_Scoring_Average_TOTAL ROUNDS
81,T80,T80,Tyrone Van Aswegen,70.6,353,5
82,T83,T83,Martin Kaymer,70.63,565,8
83,T83,T83,Robert Streb,70.63,565,8
84,85,85,Ken Duke,70.67,212,3
85,86,86,John Senden,70.69,919,13
86,T87,T87,Brad Fritsch,70.75,283,4
87,T87,T87,Geoff Ogilvy,70.75,283,4
88,89,89,Billy Horschel,70.78,637,9
89,90,90,Luke Guthrie,70.86,496,7
90,T91,T91,Brian Davis,70.88,567,8
91,T91,T91,Ben Martin,70.88,567,8
92,T91,T91,Jhonattan Vegas,70.88,567,8
93,94,94,Daniel Summerhays,70.9,709,10
94,95,95,Ryan Palmer,70.93,993,14
95,T96,T96,Robert Garrigus,71.0,497,7
96,T96,T96,Chris Kirk,71.0,1065,15
97,T96,T96,Bronson La'Cassie,71.0,71,1
98,T96,T96,Martin Laird,71.0,142,2
99,T96,T96,Jordan Spieth,71.0,1207,17
100,T96,T96,Kevin Stadler,71.0,710,10
101,T96,T96,Andrew Svoboda,71.0,497,7
102,T96,T96,Josh Teater,71.0,355,5
103,T96,T96,Charlie Wi,71.0,284,4
104,105,105,Hunter Mahan,71.08,924,13
105,106,106,Jason Kokrak,71.11,640,9
106,T107,T107,Ricky Barnes,71.13,569,8
107,T107,T107,Steven Bowditch,71.13,569,8
108,T109,T109,Robert Allenby,71.17,427,6
109,T109,T109,Nicholas Thompson,71.17,427,6
110,111,111,K.J. Choi,71.2,356,5
111,T112,T112,Brian Gay,71.25,285,4
112,T112,T112,Russell Henley,71.25,570,8
113,T112,T112,Willy Wilcox,71.25,285,4
114,115,115,Morgan Hoffmann,71.3,713,10
115,T116,T116,Jonas Blixt,71.33,428,6
116,T116,T116,Matt Every,71.33,642,9
117,118,118,Gary Woodland,71.43,1000,14
118,119,119,Kevin Streelman,71.45,786,11
119,T120,T120,Lucas Glover,71.5,143,2
120,T120,T120,J.J. Henry,71.5,286,4
121,T120,T120,Ian Poulter,71.5,286,4
122,T120,T120,Andres Romero,71.5,429,6
123,T120,T120,Lee Westwood,71.5,286,4
124,T120,T120,Mark Wilson,71.5,143,2
125,T126,T126,Kevin Chappell,71.56,644,9
126,T126,T126,Chesson Hadley,71.56,644,9
127,T128,T128,Tommy Gainey,71.57,501,7
128,T128,T128,Kevin Kisner,71.57,501,7
129,T130,T130,Andrew Loupe,71.6,358,5
130,T130,T130,Davis Love III,71.6,358,5
131,T132,T132,David Hearn,71.67,430,6
132,T132,T132,Jamie Lovemark,71.67,215,3
133,134,134,Richard Lee,71.71,502,7
134,135,135,Mike Weir,71.8,359,5
135,136,136,Bryce Molder,71.86,503,7
136,T137,T137,Scott Langley,71.89,647,9
137,T137,T137,Phil Mickelson,71.89,647,9
138,T137,T137,Patrick Reed,71.89,647,9
139,T137,T137,Cameron Tringale,71.89,647,9
140,T141,T141,Danny Lee,72.0,360,5
141,T141,T141,John Merrick,72.0,288,4
142,T141,T141,D.A. Points,72.0,144,2
143,T141,T141,Rory Sabbatini,72.0,504,7
144,T141,T141,Vijay Singh,72.0,432,6
145,146,146,Brendon de Jonge,72.13,577,8
146,147,147,Nick Watney,72.14,505,7
147,148,148,Retief Goosen,72.2,722,10
148,149,149,Scott Stallings,72.25,289,4
149,150,150,Ben Crane,72.29,506,7
150,151,151,J.B. Holmes,72.31,940,13
151,T152,T152,Chad Collins,72.33,217,3
152,T152,T152,Justin Leonard,72.33,434,6
153,T152,T152,Hudson Swafford,72.33,434,6
154,T155,T155,Louis Oosthuizen,72.4,362,5
155,T155,T155,"Ted Potter, Jr.",72.4,362,5
156,T155,T155,Tim Wilkinson,72.4,724,10
157,T158,T158,Bud Cauley,72.5,435,6
158,T158,T158,Gonzalo Fernandez-Castaño,72.5,435,6
159,160,160,Woody Austin,72.67,218,3
160,161,161,Greg Chalmers,72.71,509,7
161,162,162,Stewart Cink,72.88,583,8
162,T163,T163,Aaron Baddeley,73.0,511,7
163,T163,T163,Ben Curtis,73.0,365,5
164,T163,T163,Derek Ernst,73.0,292,4
165,T163,T163,Trevor Immelman,73.0,146,2
166,T163,T163,Seung-Yul Noh,73.0,365,5
167,T163,T163,John Peterson,73.0,292,4
168,169,169,Jonathan Byrd,73.33,440,6
169,T170,T170,Kyle Stanley,73.4,367,5
170,T170,T170,Michael Thompson,73.4,367,5
171,172,172,Pat Perez,73.5,735,10
172,173,173,Martin Flores,73.6,368,5
173,174,174,Jim Herman,73.67,221,3
174,175,175,James Driscoll,73.75,295,4
175,176,176,Y.E. Yang,74.0,222,3
176,177,177,John Rollins,75.0,225,3
