,Round_2_Scoring_Average_RANK THIS WEEK,Round_2_Scoring_Average_RANK LAST WEEK,Round_2_Scoring_Average_PLAYER NAME,Round_2_Scoring_Average_AVG,Round_2_Scoring_Average_TOTAL STROKES,Round_2_Scoring_Average_TOTAL ROUNDS
59,T60,T60,George McNeill,70.74,1627,23
60,T60,T60,Kyle Stanley,70.74,1910,27
61,62,62,Briny Baird,70.75,1132,16
62,T63,T63,Stuart Appleby,70.77,1840,26
63,T63,T63,Patrick Reed,70.77,1840,26
64,65,65,Justin Hicks,70.79,2053,29
65,T66,T66,Luke Guthrie,70.81,1841,26
66,T66,T66,Kevin Kisner,70.81,1841,26
67,68,68,Martin Kaymer,70.83,1275,18
68,69,69,Zach Johnson,70.84,1771,25
69,70,70,Scott Langley,70.86,1984,28
70,T71,T71,Rickie Fowler,70.88,1772,25
71,T71,T71,Geoff Ogilvy,70.88,1772,25
72,T71,T71,Bo Van Pelt,70.88,1772,25
73,T74,T74,J.J. Henry,70.92,1844,26
74,T74,T74,Ryo Ishikawa,70.92,1702,24
75,T74,T74,Brendan Steele,70.92,1773,25
76,T77,T77,Danny Lee,70.93,1915,27
77,T77,T77,Carl Pettersson,70.93,1986,28
78,T77,T77,Josh Teater,70.93,1915,27
79,80,80,Morgan Hoffmann,70.94,2199,31
80,81,81,Jeff Overton,70.95,1561,22
81,T82,T82,Erik Compton,70.96,1916,27
82,T82,T82,Ken Duke,70.96,1703,24
83,T82,T82,Brian Stuard,70.96,1987,28
84,85,85,Bronson La'Cassie,71.0,1207,17
85,T86,T86,Greg Chalmers,71.04,1776,25
86,T86,T86,Ryan Moore,71.04,1634,23
87,88,88,Michael Thompson,71.05,1563,22
88,T89,T89,David Hearn,71.07,1990,28
89,T89,T89,Charles Howell III,71.07,2061,29
90,T91,T91,Matt Every,71.08,1777,25
91,T91,T91,Andres Romero,71.08,1706,24
92,93,93,Phil Mickelson,71.1,1493,21
93,T94,T94,Keegan Bradley,71.12,1778,25
94,T94,T94,Charley Hoffman,71.12,1778,25
95,T96,T96,Tim Clark,71.13,1707,24
96,T96,T96,Pat Perez,71.13,1707,24
97,T96,T96,"Ted Potter, Jr.",71.13,1707,24
98,99,99,Brice Garnett,71.15,1921,27
99,100,100,Jim Herman,71.16,1352,19
100,101,101,Aaron Baddeley,71.17,1637,23
101,102,102,Y.E. Yang,71.19,1922,27
102,T103,T103,Martin Laird,71.21,1353,19
103,T103,T103,Henrik Stenson,71.21,997,14
104,105,105,Chesson Hadley,71.24,2066,29
105,106,106,Nick Watney,71.26,1639,23
106,T107,T107,Bud Cauley,71.28,1283,18
107,T107,T107,William McGirt,71.28,2067,29
108,T107,T107,Michael Putnam,71.28,2067,29
109,110,110,Gary Woodland,71.29,1711,24
110,111,111,Bryce Molder,71.3,1640,23
111,112,112,Matt Jones,71.32,1783,25
112,113,113,Chad Collins,71.33,1926,27
113,114,114,Troy Merritt,71.35,1427,20
114,115,115,Kevin Streelman,71.39,1642,23
115,T116,T116,Sean O'Hair,71.4,1785,25
116,T116,T116,Vijay Singh,71.4,1785,25
117,T118,T118,Brian Davis,71.43,2000,28
118,T118,T118,Davis Love III,71.43,1500,21
119,120,120,Jason Bohn,71.44,1786,25
120,121,121,Ben Martin,71.46,1858,26
121,T122,T122,Jonathan Byrd,71.48,1644,23
122,T122,T122,John Huh,71.48,1930,27
123,T124,T124,Trevor Immelman,71.52,1931,27
124,T124,T124,Johnson Wagner,71.52,1645,23
125,126,126,Tyrone Van Aswegen,71.54,1717,24
126,T127,T127,Steven Bowditch,71.55,2075,29
127,T127,T127,Heath Slocum,71.55,1574,22
128,129,129,Robert Allenby,71.57,2004,28
129,T130,T130,James Driscoll,71.58,1718,24
130,T130,T130,Webb Simpson,71.58,1718,24
131,132,132,D.H. Lee,71.59,1217,17
132,T133,T133,Ernie Els,71.61,1647,23
133,T133,T133,John Merrick,71.61,1647,23
134,T133,T133,John Peterson,71.61,1647,23
135,T136,T136,Luke Donald,71.63,1146,16
136,T136,T136,Brian Gay,71.63,1719,24
137,T136,T136,J.B. Holmes,71.63,1719,24
138,T136,T136,Rory Sabbatini,71.63,1719,24
139,140,140,Ángel Cabrera,71.64,1576,22
140,T141,T141,Ben Curtis,71.65,1648,23
141,T141,T141,James Hahn,71.65,1863,26
142,T141,T141,Mike Weir,71.65,1648,23
143,T144,T144,Wes Roach,71.67,1505,21
144,T144,T144,Mark Wilson,71.67,1720,24
145,146,146,Richard Lee,71.68,1792,25
146,147,147,Ian Poulter,71.69,1147,16
147,T148,T148,Tommy Gainey,71.7,1649,23
148,T148,T148,Will MacKenzie,71.7,1936,27
149,T150,T150,Andrew Loupe,71.71,1506,21
150,T150,T150,Boo Weekley,71.71,1506,21
151,152,152,Charlie Beljan,71.75,1722,24
152,153,153,David Lingmerth,71.76,1794,25
153,154,154,Russell Henley,71.79,2082,29
154,155,155,Spencer Levin,71.9,1438,20
155,156,156,Jonas Blixt,71.95,1439,20
156,T157,T157,Hunter Mahan,72.0,1728,24
157,T157,T157,Louis Oosthuizen,72.0,1008,14
158,159,159,Charlie Wi,72.04,1729,24
159,T160,T160,Jason Dufner,72.07,1081,15
160,T160,T160,Nicholas Thompson,72.07,2090,29
161,162,162,Sangmoon Bae,72.08,1730,24
162,163,163,Gonzalo Fernandez-Castaño,72.13,1731,24
163,164,164,Jeff Maggert,72.16,1371,19
164,165,165,K.J. Choi,72.17,1660,23
165,166,166,Kevin Tway,72.18,1588,22
166,167,167,Lucas Glover,72.2,1805,25
167,168,168,John Rollins,72.22,1950,27
168,169,169,Hudson Swafford,72.28,1807,25
169,170,170,Woody Austin,72.33,1519,21
170,171,171,D.A. Points,72.63,1743,24
171,172,172,Troy Matteson,72.64,1598,22
172,173,173,Derek Ernst,72.7,1963,27
173,174,174,Scott Stallings,72.74,1964,27
174,175,175,Lee Westwood,72.76,1237,17
175,176,176,Roberto Castro,72.88,1895,26
176,177,177,Jim Renner,73.13,1682,23
