,Tenth_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_1_Scoring_Average_AVG,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
75,76,76,Scott Langley,70.56,635,9
76,T77,T77,Billy Hurley III,70.57,494,7
77,T77,T77,Tyrone Van Aswegen,70.57,494,7
78,T79,T79,Jonas Blixt,70.6,353,5
79,T79,T79,Graham DeLaet,70.6,353,5
80,T79,T79,Brian Harman,70.6,353,5
81,T79,T79,Sean O'Hair,70.6,353,5
82,T83,T83,Ryo Ishikawa,70.67,636,9
83,T83,T83,Scott Stallings,70.67,636,9
84,T85,T85,Robert Allenby,70.71,495,7
85,T85,T85,Luke Guthrie,70.71,495,7
86,T87,T87,Sangmoon Bae,70.75,283,4
87,T87,T87,Nick Watney,70.75,283,4
88,T89,T89,Gonzalo Fernandez-Castaño,70.8,354,5
89,T89,T89,Rory Sabbatini,70.8,354,5
90,T89,T89,Bubba Watson,70.8,354,5
91,T92,T92,Bill Haas,70.83,425,6
92,T92,T92,Andrew Loupe,70.83,425,6
93,94,94,Kevin Chappell,70.86,496,7
94,95,95,Ben Crane,70.88,567,8
95,96,96,Trevor Immelman,70.89,638,9
96,T97,T97,Paul Casey,71.0,71,1
97,T97,T97,Ken Duke,71.0,284,4
98,T97,T97,Justin Hicks,71.0,71,1
99,T97,T97,Justin Leonard,71.0,426,6
100,T97,T97,Spencer Levin,71.0,426,6
101,T97,T97,Wes Roach,71.0,426,6
102,T97,T97,Robert Streb,71.0,213,3
103,T97,T97,Brian Stuard,71.0,426,6
104,T97,T97,Cameron Tringale,71.0,355,5
105,T97,T97,Willy Wilcox,71.0,142,2
106,107,107,Phil Mickelson,71.1,711,10
107,108,108,Brandt Snedeker,71.13,569,8
108,109,109,Andres Romero,71.14,498,7
109,T110,T110,David Hearn,71.17,427,6
110,T110,T110,John Rollins,71.17,427,6
111,112,112,Ricky Barnes,71.25,570,8
112,113,113,Chad Collins,71.29,499,7
113,T114,T114,Martin Flores,71.33,428,6
114,T114,T114,Robert Garrigus,71.33,642,9
115,T114,T114,J.B. Holmes,71.33,428,6
116,T114,T114,Brooks Koepka,71.33,214,3
117,T118,T118,Jerry Kelly,71.4,357,5
118,T118,T118,Chris Kirk,71.4,357,5
119,T120,T120,Brendon de Jonge,71.43,500,7
120,T120,T120,Danny Lee,71.43,500,7
121,T120,T120,Kevin Na,71.43,500,7
122,T123,T123,Tim Clark,71.5,143,2
123,T123,T123,Brice Garnett,71.5,286,4
124,T123,T123,Lucas Glover,71.5,572,8
125,T123,T123,Brendon Todd,71.5,572,8
126,T123,T123,Bo Van Pelt,71.5,143,2
127,T123,T123,Charlie Wi,71.5,429,6
128,T123,T123,Y.E. Yang,71.5,143,2
129,T130,T130,Russell Henley,71.57,501,7
130,T130,T130,Davis Love III,71.57,501,7
131,T130,T130,Daniel Summerhays,71.57,501,7
132,T133,T133,Jim Herman,71.6,358,5
133,T133,T133,Martin Kaymer,71.6,358,5
134,T133,T133,John Senden,71.6,358,5
135,136,136,Jhonattan Vegas,71.67,215,3
136,137,137,D.A. Points,71.75,287,4
137,T138,T138,Richard Lee,71.86,503,7
138,T138,T138,"Ted Potter, Jr.",71.86,503,7
139,T140,T140,Roberto Castro,72.0,576,8
140,T140,T140,Billy Horschel,72.0,216,3
141,T140,T140,Troy Matteson,72.0,216,3
142,T140,T140,Shawn Stefani,72.0,216,3
143,T140,T140,Nicholas Thompson,72.0,792,11
144,145,145,Mark Wilson,72.09,793,11
145,146,146,Josh Teater,72.13,577,8
146,147,147,Rickie Fowler,72.14,505,7
147,T148,T148,Ryan Palmer,72.17,433,6
148,T148,T148,David Toms,72.17,433,6
149,T150,T150,Jamie Lovemark,72.2,361,5
150,T150,T150,Vijay Singh,72.2,361,5
151,152,152,Jim Renner,72.25,289,4
152,153,153,Bronson La'Cassie,72.33,217,3
153,T154,T154,Steven Bowditch,72.4,362,5
154,T154,T154,Ben Martin,72.4,362,5
155,T154,T154,Carl Pettersson,72.4,362,5
156,T157,T157,James Hahn,72.5,725,10
157,T157,T157,D.H. Lee,72.5,435,6
158,T157,T157,Marc Leishman,72.5,145,2
159,T157,T157,Louis Oosthuizen,72.5,290,4
160,T157,T157,Kevin Streelman,72.5,145,2
161,162,162,Ángel Cabrera,72.57,508,7
162,T163,T163,Brian Davis,72.6,363,5
163,T163,T163,Jeff Maggert,72.6,363,5
164,T165,T165,John Huh,72.67,436,6
165,T165,T165,Kyle Stanley,72.67,436,6
166,T165,T165,Henrik Stenson,72.67,218,3
167,168,168,Geoff Ogilvy,72.71,509,7
168,169,169,Bryce Molder,73.11,658,9
169,170,170,Boo Weekley,73.2,366,5
170,171,171,Woody Austin,73.25,293,4
171,172,172,Briny Baird,73.29,513,7
172,173,173,Kevin Kisner,73.38,587,8
173,174,174,Mike Weir,73.5,441,6
174,175,175,Johnson Wagner,73.88,591,8
175,176,176,Chesson Hadley,74.0,370,5
176,177,177,John Merrick,75.0,225,3
