,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
102,T97,T97,Kevin Stadler,71.0,639,9
103,T97,T97,Andrew Svoboda,71.0,497,7
104,T105,T105,Hunter Mahan,71.1,711,10
105,T105,T105,John Senden,71.1,711,10
106,107,107,Bo Van Pelt,71.11,640,9
107,T108,T108,Ricky Barnes,71.13,569,8
108,T108,T108,Matt Every,71.13,569,8
109,110,110,Cameron Tringale,71.14,498,7
110,T111,T111,Robert Allenby,71.2,356,5
111,T111,T111,Vijay Singh,71.2,356,5
112,113,113,Daniel Summerhays,71.22,641,9
113,T114,T114,Jason Kokrak,71.25,570,8
114,T114,T114,Willy Wilcox,71.25,285,4
115,116,116,John Merrick,71.33,214,3
116,117,117,Gary Woodland,71.43,1000,14
117,118,118,Morgan Hoffmann,71.44,643,9
118,T119,T119,Ben Curtis,71.5,143,2
119,T119,T119,Brian Gay,71.5,143,2
120,T119,T119,Scott Langley,71.5,572,8
121,T119,T119,John Peterson,71.5,143,2
122,T119,T119,Ian Poulter,71.5,286,4
123,T119,T119,Andres Romero,71.5,429,6
124,T119,T119,Josh Teater,71.5,143,2
125,T119,T119,Lee Westwood,71.5,286,4
126,127,127,Chesson Hadley,71.56,644,9
127,T128,T128,Russell Henley,71.6,358,5
128,T128,T128,Andrew Loupe,71.6,358,5
129,130,130,Billy Horschel,71.63,573,8
130,T131,T131,David Hearn,71.67,430,6
131,T131,T131,Rory Sabbatini,71.67,430,6
132,133,133,K.J. Choi,71.75,287,4
133,T134,T134,Steven Bowditch,71.8,359,5
134,T134,T134,Bud Cauley,71.8,359,5
135,T134,T134,Richard Lee,71.8,359,5
136,137,137,Phil Mickelson,71.89,647,9
137,138,138,J.B. Holmes,71.91,791,11
138,T139,T139,Jonas Blixt,72.0,288,4
139,T139,T139,James Hahn,72.0,144,2
140,T139,T139,Jamie Lovemark,72.0,144,2
141,T139,T139,Nick Watney,72.0,432,6
142,143,143,Kevin Streelman,72.22,650,9
143,T144,T144,Greg Chalmers,72.25,289,4
144,T144,T144,Kevin Chappell,72.25,578,8
145,T144,T144,Kevin Kisner,72.25,289,4
146,T147,T147,Chad Collins,72.33,217,3
147,T147,T147,Retief Goosen,72.33,651,9
148,T149,T149,Louis Oosthuizen,72.4,362,5
149,T149,T149,"Ted Potter, Jr.",72.4,362,5
150,T151,T151,Aaron Baddeley,72.5,435,6
151,T151,T151,Gonzalo Fernandez-Castaño,72.5,435,6
152,T151,T151,Patrick Reed,72.5,580,8
153,T154,T154,Davis Love III,72.67,218,3
154,T154,T154,Kyle Stanley,72.67,218,3
155,156,156,Brendon de Jonge,72.71,509,7
156,T157,T157,Woody Austin,73.0,146,2
157,T157,T157,Ben Crane,73.0,365,5
158,T157,T157,Ken Duke,73.0,146,2
159,T157,T157,Derek Ernst,73.0,146,2
160,T157,T157,Martin Flores,73.0,219,3
161,T157,T157,Trevor Immelman,73.0,146,2
162,T157,T157,Danny Lee,73.0,292,4
163,T157,T157,Seung-Yul Noh,73.0,365,5
164,T165,T165,Jonathan Byrd,73.2,366,5
165,T165,T165,Hudson Swafford,73.2,366,5
166,167,167,Tim Wilkinson,73.25,586,8
167,168,168,Pat Perez,73.38,587,8
168,169,169,Michael Thompson,73.4,367,5
169,170,170,Justin Leonard,73.5,294,4
170,171,171,Stewart Cink,73.57,515,7
171,172,172,James Driscoll,73.75,295,4
172,T173,T173,Jim Herman,74.0,148,2
173,T173,T173,Mark Wilson,74.0,74,1
174,175,175,Scott Stallings,74.5,149,2
