,Tenth_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_3_Scoring_Average_AVG,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
135,T136,T136,Jason Day,74.0,74,1
136,T136,T136,Harris English,74.0,74,1
137,T136,T136,Ben Martin,74.0,74,1
138,T136,T136,John Peterson,74.0,74,1
139,T136,T136,Michael Putnam,74.0,222,3
140,T136,T136,Johnson Wagner,74.0,74,1
141,142,142,Kevin Streelman,74.33,223,3
142,T143,T143,Aaron Baddeley,74.5,149,2
143,T143,T143,Erik Compton,74.5,149,2
144,T145,T145,D.H. Lee,75.0,150,2
145,T145,T145,Vijay Singh,75.0,75,1
146,T147,T147,Kevin Chappell,76.0,76,1
147,T147,T147,Chris Kirk,76.0,76,1
